Id,MSSubClass,MSZoning,LotArea,LotConfig,BldgType,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,BsmtFinSF2,TotalBsmtSF,SalePrice
2381,20,RL,11358,Corner,1Fam,7,1972,1987,Wd Sdng,0,1124,
2382,20,RL,9547,Inside,1Fam,6,1993,1993,VinylSd,0,1594,
2383,60,RL,10530,Inside,1Fam,6,1993,1993,MetalSd,0,1148,
2384,20,RL,10738,Corner,1Fam,7,1966,1966,HdBoard,0,1093,
2385,20,RL,10800,Inside,1Fam,5,1963,1963,HdBoard,264,1052,
2386,20,RL,8050,Inside,1Fam,6,1967,1993,MetalSd,38,949,
2387,90,RL,10899,Inside,Duplex,5,1964,1964,HdBoard,0,0,
2388,20,RL,7450,Inside,1Fam,5,1956,1956,Wd Sdng,206,894,
2389,20,RL,14357,CulDSac,1Fam,5,1961,1961,Wd Sdng,167,864,
2390,20,RL,8243,CulDSac,1Fam,7,1961,1961,VinylSd,0,964,
2391,20,RL,8680,Inside,1Fam,7,1960,1960,CemntBd,0,894,
2392,20,RL,8800,Inside,1Fam,6,1966,1966,HdBoard,0,1174,
2393,80,RL,9200,Inside,1Fam,5,1965,1965,HdBoard,0,1042,
2394,60,RL,8800,Inside,1Fam,7,1964,1997,MetalSd,0,845,
2395,20,RL,11382,Inside,1Fam,5,1964,1964,Wd Sdng,543,1130,
2396,20,RL,22002,Corner,1Fam,7,1959,1991,MetalSd,0,1592,
2397,45,RL,12172,Inside,1Fam,7,1940,1996,Wd Sdng,259,822,
2398,20,RL,5000,Inside,1Fam,3,1946,1950,WdShing,0,666,
2399,50,RL,3500,Inside,1Fam,5,1945,1950,MetalSd,0,370,
2400,20,RL,5175,Inside,1Fam,8,1958,2000,VinylSd,404,808,
2401,20,RL,9600,Inside,1Fam,6,1955,1955,HdBoard,0,1078,
2402,90,RL,8668,Corner,Duplex,5,1968,1968,MetalSd,0,1560,
2403,85,RL,10050,Inside,1Fam,6,1966,1966,HdBoard,0,793,
2404,80,RL,9600,Inside,1Fam,5,1961,1961,WdShing,0,1218,
2405,20,RL,8760,Inside,1Fam,7,1957,1999,VinylSd,0,936,
2406,20,RL,6860,Inside,1Fam,6,1956,1956,Wd Sdng,0,1008,
2407,20,RL,8250,Corner,1Fam,7,1963,1963,MetalSd,0,1053,
2408,20,RL,9100,Inside,1Fam,5,1960,1960,HdBoard,0,1144,
2409,20,RL,9736,Inside,1Fam,6,1957,1969,Wd Sdng,138,1331,
2410,20,RL,9770,Inside,1Fam,5,1957,1957,Wd Sdng,0,922,
2411,20,RL,12198,Inside,1Fam,6,1955,1975,VinylSd,0,1204,
2412,20,RL,10050,Inside,1Fam,5,1955,1955,MetalSd,0,1216,
2413,20,RL,11556,Inside,1Fam,9,1953,2006,VinylSd,0,864,
2414,90,RL,8078,Inside,Duplex,5,1958,1958,Wd Sdng,0,1560,
2415,20,RL,10950,Inside,1Fam,6,1952,1952,Wd Sdng,0,948,
2416,20,RL,7942,Inside,1Fam,7,1953,1953,Wd Sdng,955,1040,
2417,20,RL,8540,Corner,1Fam,8,1956,2003,VinylSd,691,925,
2418,50,RL,7150,Inside,1Fam,4,1955,1955,MetalSd,0,1190,
2419,20,RL,8400,Corner,1Fam,5,1955,1955,MetalSd,0,923,
2420,20,RL,9532,Inside,1Fam,6,1953,1953,VinylSd,354,1105,
2421,20,RL,15783,Inside,1Fam,5,1952,1952,Wd Sdng,0,924,
2422,50,RL,14190,Inside,1Fam,7,1890,2006,VinylSd,0,925,
2423,50,RL,12099,Inside,1Fam,6,1953,2004,MetalSd,0,1216,
2424,70,RL,21281,Inside,1Fam,4,1935,2007,Wd Sdng,0,666,
2425,50,RL,10284,Corner,1Fam,7,1925,1993,MetalSd,66,1151,
2426,70,RL,10800,Inside,1Fam,9,1895,1999,Wd Sdng,0,736,
2427,80,RL,10090,Inside,1Fam,5,1963,1999,Plywood,483,725,
2428,20,RL,8700,Inside,1Fam,7,1961,1961,HdBoard,0,920,
2429,20,RL,8300,Inside,1Fam,6,1968,1968,Wd Sdng,0,952,
2430,20,RL,7200,Inside,1Fam,3,1950,1950,WdShing,0,864,
2431,20,RL,7500,Inside,1Fam,7,1959,2003,BrkFace,0,1040,
2432,20,RL,7315,Inside,1Fam,6,1958,1958,BrkFace,0,1170,
2433,20,RL,7903,Inside,1Fam,5,1960,1960,BrkFace,0,1242,
2434,20,RL,8000,Inside,1Fam,5,1960,1960,BrkFace,154,1377,
2435,20,RL,7000,Corner,1Fam,6,1961,1961,BrkFace,0,0,
2436,20,RL,6600,Inside,1Fam,5,1962,1962,Wd Sdng,442,864,
2437,85,RL,6760,Inside,1Fam,5,1962,1962,HdBoard,0,896,
2438,30,RM,6978,Inside,1Fam,7,1926,1980,MetalSd,0,850,
2439,50,RM,6000,Inside,1Fam,6,1927,1950,MetalSd,0,845,
2440,30,RM,4480,Corner,1Fam,5,1922,1950,AsbShng,0,1022,
2441,30,RM,3153,Inside,1Fam,6,1920,1990,MetalSd,0,967,
2442,30,RM,7200,Inside,1Fam,8,1940,1950,VinylSd,0,808,
2443,50,RM,9000,Corner,1Fam,8,1900,2006,Stucco,0,680,
2444,50,RM,5925,Inside,1Fam,6,1900,1950,MetalSd,448,570,
2445,70,RM,9639,Inside,1Fam,8,1900,1950,MetalSd,0,1075,
2446,70,RM,10337,Inside,1Fam,9,1910,1999,VinylSd,0,725,
2447,70,RM,9863,Inside,1Fam,6,1927,1950,Wd Sdng,210,728,
2448,70,RM,4571,Inside,1Fam,7,1910,1950,MetalSd,0,616,
2449,50,RM,8398,Inside,1Fam,8,1910,1990,Wd Sdng,0,926,
2450,70,RM,3600,Inside,1Fam,7,1930,2005,VinylSd,0,687,
2451,75,RM,13500,Corner,1Fam,8,1879,1987,Wd Sdng,0,819,
2452,20,RM,8626,Inside,1Fam,6,1956,1956,MetalSd,0,0,
2453,80,RM,11800,Inside,1Fam,7,1949,2002,Stucco,0,0,
2454,40,RL,6854,Inside,1Fam,7,1925,1994,MetalSd,227,756,
2455,50,RM,8674,Inside,1Fam,6,1950,1950,MetalSd,0,910,
2456,50,RM,6125,Inside,1Fam,7,1939,1998,MetalSd,0,728,
2457,70,RM,6000,Inside,1Fam,6,1939,1950,MetalSd,0,600,
2458,45,RM,6120,Inside,1Fam,7,1939,1950,AsbShng,0,884,
2459,50,RM,6240,Inside,1Fam,5,1938,1950,VinylSd,0,861,
2460,50,RM,6240,Inside,1Fam,8,1939,1952,Wd Sdng,0,672,
2461,50,RM,6240,Inside,1Fam,7,1930,1992,Wd Sdng,0,966,
2462,50,RM,6120,Inside,1Fam,6,1926,1950,Wd Sdng,0,756,
2463,70,RM,7755,Inside,1Fam,8,1918,1995,Wd Sdng,0,1100,
2464,50,RL,8850,Inside,1Fam,7,1920,1950,Wd Sdng,0,768,
2465,50,RL,8550,Inside,1Fam,5,1926,1950,HdBoard,0,750,
2466,70,RM,5700,Corner,1Fam,6,1929,1990,Wd Sdng,0,672,
2467,45,RM,5680,Inside,1Fam,4,1901,1950,AsbShng,0,592,
2468,50,RM,5680,Inside,1Fam,3,1901,1950,AsbShng,0,969,
2469,80,RM,13200,Corner,1Fam,6,1963,1963,HdBoard,0,741,
2470,60,RM,9780,Inside,1Fam,9,1950,2005,VinylSd,398,976,
2471,50,RM,10320,Inside,1Fam,5,1915,1950,MetalSd,0,1138,
2472,190,RM,4330,Inside,2fmCon,6,1958,1958,MetalSd,127,808,
2473,50,RM,10320,Corner,1Fam,1,1910,1950,Wd Sdng,0,771,
2474,70,RL,12888,Inside,1Fam,8,1937,1980,Wd Sdng,0,1005,
2475,190,RL,4484,Corner,2fmCon,6,1942,1979,Plywood,0,672,
2476,190,RL,11235,Inside,2fmCon,5,1963,1963,HdBoard,0,925,
2477,85,RL,11235,Inside,1Fam,5,1964,1980,HdBoard,0,1420,
2478,20,RL,14299,Inside,1Fam,3,1964,1964,HdBoard,144,1005,
2479,80,RL,14149,Inside,1Fam,8,1964,2001,HdBoard,722,980,
2480,20,RL,11677,Inside,1Fam,4,1966,1966,HdBoard,761,1040,
2481,190,RL,8425,FR3,2fmCon,6,1971,1990,HdBoard,0,768,
2482,20,RL,8665,Inside,1Fam,5,1968,1968,HdBoard,288,876,
2483,20,RL,8398,Inside,1Fam,5,1967,1967,MetalSd,529,943,
2484,20,RL,8169,Corner,1Fam,7,1966,1966,Plywood,435,912,
2485,20,RL,14175,Inside,1Fam,5,1956,1998,BrkFace,522,1240,
2486,60,RL,16779,Inside,1Fam,4,1920,1996,Wd Sdng,0,671,
2487,50,RL,6960,Inside,1Fam,8,1940,1998,Wd Sdng,0,680,
2488,20,RL,11375,Inside,1Fam,5,1954,1995,VinylSd,0,967,
2489,20,RL,13770,Corner,1Fam,6,1958,1998,Plywood,873,1158,
2490,20,RL,9000,Inside,1Fam,7,1945,1950,Wd Sdng,0,0,
2491,20,RL,11075,Corner,1Fam,5,1984,1984,Wd Sdng,891,1190,
2492,20,RL,17541,Corner,1Fam,7,1948,2005,Wd Sdng,0,409,
2493,20,RL,22692,Inside,1Fam,5,1953,1953,MetalSd,0,1073,
2494,20,RL,17808,Inside,1Fam,5,1946,1950,Wd Sdng,0,484,
2495,20,RL,12671,Corner,1Fam,7,1954,1994,MetalSd,0,1288,
2496,50,RL,10512,Inside,1Fam,6,1954,1954,Wd Sdng,0,988,
2497,20,RL,5400,Inside,1Fam,5,1958,1958,MetalSd,0,864,
2498,30,RL,11515,CulDSac,1Fam,5,1958,1994,HdBoard,0,0,
2499,120,RL,3869,Inside,TwnhsE,6,1984,1984,Wd Sdng,755,1038,
2500,20,RL,9280,Inside,1Fam,6,1951,1951,Wd Sdng,0,1342,
2501,50,RL,11100,Inside,1Fam,6,1951,1994,Wd Sdng,0,1080,
2502,50,RL,7550,Inside,1Fam,5,1920,1950,MetalSd,0,951,
2503,50,RL,23920,Inside,1Fam,5,1984,1984,Wd Sdng,0,1105,
2504,60,RL,9317,Inside,1Fam,5,1994,2001,VinylSd,0,779,
2505,20,RL,9178,Inside,1Fam,5,2007,2007,VinylSd,0,1643,
2506,20,RL,10481,Inside,1Fam,5,2006,2007,CemntBd,0,2140,
2507,20,RL,10235,Inside,1Fam,5,2007,2007,VinylSd,0,1643,
2508,20,RL,11750,Inside,1Fam,5,2005,2006,VinylSd,0,1546,
2509,20,RL,8760,Inside,1Fam,5,2006,2006,VinylSd,0,1489,
2510,20,RL,7242,Inside,1Fam,5,2005,2006,VinylSd,0,1270,
2511,60,RL,9316,Inside,1Fam,5,2005,2006,VinylSd,0,879,
2512,60,RL,8883,Inside,1Fam,5,1988,1988,HdBoard,321,929,
2513,20,RL,20064,Inside,1Fam,6,1976,1976,Wd Sdng,915,966,
2514,20,RL,14217,CulDSac,1Fam,5,1994,1994,VinylSd,0,1022,
2515,60,RL,10021,Inside,1Fam,6,1997,2006,VinylSd,0,635,
2516,20,RL,8428,Inside,1Fam,7,1994,1994,VinylSd,0,990,
2517,20,RL,16561,Inside,1Fam,5,1996,1996,VinylSd,0,1097,
2518,60,RL,10820,CulDSac,1Fam,5,1999,1999,VinylSd,0,988,
2519,60,RL,12352,CulDSac,1Fam,5,1998,1999,VinylSd,0,853,
2520,60,RL,9543,Inside,1Fam,5,2001,2001,VinylSd,0,845,
2521,60,RL,8826,Inside,1Fam,5,2000,2000,VinylSd,0,985,
2522,20,RL,11800,Inside,1Fam,5,1974,1974,HdBoard,0,864,
2523,80,RL,8660,Inside,1Fam,5,1976,1976,VinylSd,0,1015,
2524,80,RL,9720,Inside,1Fam,7,1977,1977,Plywood,0,995,
2525,20,RL,8982,CulDSac,1Fam,5,1977,1977,CemntBd,0,1040,
2526,20,RL,16300,CulDSac,1Fam,4,1977,1977,HdBoard,417,876,
2527,20,RL,9675,Corner,1Fam,6,1975,1975,HdBoard,432,864,
2528,20,RL,7200,Inside,1Fam,5,1972,2000,VinylSd,0,864,
2529,20,RL,7200,Inside,1Fam,8,1972,2006,Plywood,0,385,
2530,20,RL,11354,Inside,1Fam,5,2000,2000,VinylSd,0,1673,
2531,60,RL,8749,Inside,1Fam,5,2003,2003,VinylSd,0,979,
2532,60,RL,8158,Inside,1Fam,5,2002,2002,VinylSd,0,860,
2533,20,RL,11927,Inside,1Fam,5,1994,1995,HdBoard,465,1556,
2534,60,RL,12728,Inside,1Fam,5,2001,2001,VinylSd,0,1531,
2535,60,RL,15295,Corner,1Fam,5,1996,2002,VinylSd,0,860,
2536,20,RL,17227,CulDSac,1Fam,5,1999,2000,VinylSd,0,1341,
2537,60,RL,8145,Inside,1Fam,5,2007,2007,VinylSd,0,738,
2538,20,RL,8769,FR2,1Fam,5,2005,2005,VinylSd,0,1169,
2539,20,RL,8334,Inside,1Fam,5,2006,2007,VinylSd,0,1330,
2540,60,RL,8333,Inside,1Fam,5,2006,2006,VinylSd,0,738,
2541,60,RL,9045,Inside,1Fam,5,2005,2005,VinylSd,0,768,
2542,85,RL,9825,Inside,1Fam,5,1967,1967,HdBoard,0,936,
2543,20,RL,8308,Inside,1Fam,6,1963,1963,VinylSd,841,1088,
2544,50,RL,16287,Inside,1Fam,6,1925,1950,VinylSd,105,901,
2545,20,RL,8240,Inside,1Fam,6,1960,1960,HdBoard,0,1179,
2546,80,RL,6285,Inside,1Fam,6,1976,1976,HdBoard,0,960,
2547,90,RL,9555,CulDSac,Duplex,6,1979,1979,Plywood,0,0,
2548,60,RL,7023,Inside,1Fam,5,2005,2006,VinylSd,0,734,
2549,20,RL,39290,Inside,1Fam,5,2008,2009,CemntBd,0,5095,
2550,180,RM,3675,Inside,TwnhsE,5,2005,2005,VinylSd,0,547,
2551,20,RL,6400,Inside,1Fam,7,1959,2000,WdShing,831,960,
2552,90,RL,6882,Corner,Duplex,3,1955,1955,AsbShng,0,0,
2553,90,RL,8741,Inside,Duplex,6,1946,1950,Plywood,0,1195,
2554,40,RL,10042,Corner,1Fam,8,1920,1995,Wd Sdng,278,660,
2555,20,RL,8172,Inside,1Fam,5,1955,1955,MetalSd,0,768,
2556,20,RL,8172,Inside,1Fam,5,1955,1955,WdShing,0,864,
2557,90,RL,10890,Inside,Duplex,6,1923,1950,Wd Sdng,0,1296,
2558,30,RL,7223,Inside,1Fam,5,1926,1950,Stucco,0,1290,
2559,50,RL,6821,Inside,1Fam,7,1921,2005,Wd Sdng,0,651,
2560,70,RL,4000,Inside,1Fam,8,1930,1995,Wd Sdng,0,531,
2561,70,RL,6720,Inside,1Fam,7,1921,1950,VinylSd,0,585,
2562,70,RL,7155,Inside,1Fam,8,1926,1991,Wd Sdng,0,686,
2563,70,RL,7230,Inside,1Fam,7,1927,1992,VinylSd,0,851,
2564,20,RL,13108,Inside,1Fam,5,1951,1951,Wd Sdng,0,0,
2565,50,RL,7810,Inside,1Fam,6,1930,2003,AsbShng,0,930,
2566,190,RL,6221,Inside,2fmCon,5,1941,1950,VinylSd,0,728,
2567,20,RL,25485,CulDSac,1Fam,4,1960,1960,Wd Sdng,1020,1560,
2568,20,RL,21579,CulDSac,1Fam,6,1968,1968,HdBoard,0,1488,
2569,160,RM,1782,Inside,Twnhs,6,1980,1980,MetalSd,0,516,
2570,20,RL,17871,Inside,1Fam,5,1995,1996,VinylSd,0,1680,
2571,120,RM,3907,Inside,TwnhsE,5,1988,1988,HdBoard,0,1004,
2572,20,RL,20693,Corner,1Fam,5,1971,1971,Plywood,0,1696,
2573,20,RL,18044,CulDSac,1Fam,5,1986,1986,WdShing,0,279,
2574,50,RM,7000,Corner,1Fam,7,1940,1950,Wd Sdng,0,720,
2575,50,RM,7288,Inside,1Fam,7,1925,2003,VinylSd,0,936,
2576,70,RM,9060,Inside,1Fam,6,1923,1999,Wd Sdng,0,859,
2577,30,RM,3672,Inside,1Fam,7,1922,1950,Stucco,0,816,
2578,50,RM,11067,Corner,1Fam,4,1939,1950,MetalSd,0,0,
2579,190,C (all),8250,Inside,2fmCon,6,1895,2006,VinylSd,0,957,
2580,20,C (all),6565,Corner,1Fam,6,1957,1980,MetalSd,0,1073,
2581,30,C (all),6060,Inside,1Fam,9,1930,2007,MetalSd,0,837,
2582,120,RM,5568,Inside,TwnhsE,5,2006,2007,CemntBd,0,1573,
2583,85,RL,12150,CulDSac,1Fam,6,1979,1979,HdBoard,0,1001,
2584,20,RL,10000,Inside,1Fam,5,2002,2002,VinylSd,0,1441,
2585,20,RL,12864,CulDSac,1Fam,5,2002,2002,VinylSd,0,1409,
2586,20,RL,9928,CulDSac,1Fam,5,1991,1992,HdBoard,0,1454,
2587,80,RL,8750,Inside,1Fam,6,1975,1975,Plywood,530,852,
2588,85,RL,8410,Corner,1Fam,6,1974,1974,Plywood,0,970,
2589,120,RL,4054,Inside,TwnhsE,6,1987,1987,VinylSd,0,1501,
2590,20,RL,19958,Inside,1Fam,8,1958,1995,HdBoard,0,585,
2591,20,RL,8368,Inside,1Fam,5,2006,2007,VinylSd,0,1689,
2592,20,RL,8298,Inside,1Fam,5,2006,2007,VinylSd,0,1546,
2593,20,RL,10331,CulDSac,1Fam,7,1985,1985,Plywood,80,1265,
2594,20,RL,6718,Inside,1Fam,5,2001,2001,VinylSd,0,1267,
2595,20,RL,11305,Inside,1Fam,5,2002,2002,VinylSd,0,1922,
2596,20,RL,7777,Inside,1Fam,5,1996,1996,VinylSd,0,1491,
2597,60,RL,11800,Inside,1Fam,5,2003,2004,VinylSd,0,1122,
2598,20,RL,12633,Inside,1Fam,5,2006,2007,MetalSd,0,1824,
2599,20,RL,43500,Inside,1Fam,5,1953,1953,MetalSd,0,0,
2600,120,RM,6710,FR3,TwnhsE,5,1996,1997,VinylSd,904,920,
2601,160,RM,1504,Inside,Twnhs,4,1972,1972,CemntBd,0,546,
2602,180,RM,1533,Inside,Twnhs,5,1970,1970,CemntBd,0,530,
2603,160,RM,1495,Inside,TwnhsE,6,1970,1970,CemntBd,0,546,
2604,160,RM,1890,Inside,Twnhs,3,1976,1976,CemntBd,0,546,
2605,85,RL,9129,Inside,1Fam,5,1977,1977,Plywood,0,923,
2606,80,RL,15957,Corner,1Fam,6,1977,1977,HdBoard,0,1244,
2607,20,RL,33983,Inside,1Fam,6,1977,1994,Plywood,0,1160,
2608,60,RL,8286,Corner,1Fam,7,1977,1977,Plywood,0,716,
2609,85,RL,6723,Inside,1Fam,7,1971,1971,Wd Sdng,0,796,
2610,20,RL,27697,Inside,1Fam,3,1961,1961,Plywood,0,1396,
2611,20,RL,11000,Corner,1Fam,6,1976,2003,Plywood,0,1090,
2612,20,RL,11625,Inside,1Fam,7,1983,1983,HdBoard,0,816,
2613,20,RL,10447,Inside,1Fam,6,1984,1984,Plywood,0,864,
2614,20,RL,11027,Inside,1Fam,5,1954,1954,Wd Sdng,539,1178,
2615,20,RL,10533,Inside,1Fam,6,1956,1956,VinylSd,0,1008,
2616,20,RL,11765,Corner,1Fam,5,1957,1957,Wd Sdng,0,1617,
2617,20,RL,39384,CulDSac,1Fam,6,1957,1957,Wd Sdng,0,1705,
2618,20,RL,11727,Corner,1Fam,6,1969,1969,HdBoard,0,1851,
2619,60,RL,8238,Inside,1Fam,5,1997,1998,VinylSd,0,813,
2620,60,RL,13041,Inside,1Fam,5,1995,1995,HdBoard,0,781,
2621,60,RL,9783,Inside,1Fam,5,1996,1996,HdBoard,0,821,
2622,60,RL,13128,CulDSac,1Fam,5,2005,2005,VinylSd,0,1074,
2623,60,RL,13751,CulDSac,1Fam,5,2005,2006,VinylSd,0,1700,
2624,160,RL,13108,Inside,1Fam,5,1994,1994,CemntBd,0,2062,
2625,20,RL,8076,Inside,1Fam,6,1993,1994,HdBoard,0,1160,
2626,120,RL,3701,Inside,TwnhsE,5,1987,1987,HdBoard,0,1191,
2627,60,RL,16023,CulDSac,1Fam,5,2005,2006,VinylSd,0,1398,
2628,60,RL,18062,CulDSac,1Fam,5,2006,2006,CemntBd,0,1528,
2629,60,RL,12292,CulDSac,1Fam,5,2006,2006,VinylSd,0,1094,
2630,60,RL,16052,CulDSac,1Fam,5,2006,2006,VinylSd,0,1850,
2631,60,RL,15922,Corner,1Fam,5,2005,2006,VinylSd,0,1390,
2632,120,RL,8147,Inside,TwnhsE,5,2005,2005,MetalSd,0,1714,
2633,20,RL,18261,Inside,1Fam,5,2005,2005,VinylSd,0,1910,
2634,85,RL,10464,FR3,1Fam,6,1980,1980,HdBoard,0,988,
2635,60,RL,10530,Inside,1Fam,5,1978,1978,Plywood,0,945,
2636,85,RL,9927,Inside,1Fam,5,1976,1976,VinylSd,0,1047,
2637,60,FV,9512,Inside,1Fam,5,2005,2006,VinylSd,0,960,
2638,80,RL,10530,Inside,1Fam,6,1975,2000,Plywood,0,675,
2639,20,RL,10000,Inside,1Fam,6,1974,1974,HdBoard,0,1103,
2640,20,RL,7200,Inside,1Fam,4,1971,1971,HdBoard,620,864,
2641,120,RH,8773,FR2,TwnhsE,5,2002,2002,MetalSd,0,1487,
2642,160,RM,2760,Inside,TwnhsE,5,1973,1973,HdBoard,0,525,
2643,160,RM,2160,Inside,TwnhsE,6,1973,1973,HdBoard,0,765,
2644,160,RM,1890,Inside,Twnhs,7,1972,1972,HdBoard,0,494,
2645,160,RM,1680,Inside,Twnhs,5,1972,1972,HdBoard,0,483,
2646,160,RM,1680,Inside,Twnhs,5,1972,1972,HdBoard,0,525,
2647,120,RL,4043,Inside,TwnhsE,5,1975,1975,Plywood,156,1069,
2648,20,RL,7514,Inside,1Fam,7,1967,1975,MetalSd,108,943,
2649,120,RL,2280,FR2,Twnhs,7,1976,1976,Plywood,492,1055,
2650,160,RL,2179,Inside,Twnhs,5,1976,1976,Plywood,0,855,
2651,60,RL,16387,Inside,1Fam,5,2006,2006,VinylSd,0,1738,
2652,20,RL,16163,Corner,1Fam,5,2004,2004,VinylSd,0,1618,
2653,20,RL,12228,Corner,1Fam,5,2006,2006,VinylSd,0,1721,
2654,20,RL,14780,Corner,1Fam,5,2005,2005,VinylSd,0,1868,
2655,60,RL,13975,Corner,1Fam,5,2005,2006,VinylSd,0,1090,
2656,60,RL,9942,Inside,1Fam,5,2005,2006,MetalSd,0,1606,
2657,60,RL,12867,Corner,1Fam,5,2005,2006,CemntBd,0,1209,
2658,60,RL,10672,Inside,1Fam,5,2006,2006,VinylSd,0,1054,
2659,60,RL,11643,Inside,1Fam,5,2005,2006,MetalSd,0,1524,
2660,20,RL,13758,Inside,1Fam,5,2005,2006,VinylSd,0,1792,
2661,20,RL,14828,Corner,1Fam,5,2004,2005,MetalSd,0,1780,
2662,60,RL,13215,Corner,1Fam,5,2004,2004,VinylSd,0,1420,
2663,120,RL,5911,Inside,TwnhsE,5,2005,2005,MetalSd,0,1560,
2664,20,RL,7740,Inside,TwnhsE,5,2006,2006,MetalSd,0,1686,
2665,120,RL,6373,Inside,TwnhsE,5,2006,2006,MetalSd,0,1666,
2666,60,RL,10237,Inside,1Fam,5,2005,2006,VinylSd,0,728,
2667,60,RL,10237,Inside,1Fam,5,2006,2006,VinylSd,0,738,
2668,20,RL,11660,Inside,1Fam,5,2006,2006,VinylSd,0,1326,
2669,60,RL,11631,Corner,1Fam,5,2004,2005,VinylSd,0,1052,
2670,60,RL,9073,Inside,1Fam,5,2006,2006,VinylSd,0,738,
2671,120,RL,3087,Inside,TwnhsE,5,2006,2006,VinylSd,0,1220,
2672,120,RL,2938,Inside,TwnhsE,5,2002,2002,VinylSd,0,1368,
2673,120,RM,3072,Inside,TwnhsE,5,2004,2004,VinylSd,0,1365,
2674,120,RL,3010,Inside,TwnhsE,5,2005,2006,VinylSd,0,1142,
2675,60,RL,9171,Inside,1Fam,5,2004,2005,VinylSd,0,848,
2676,60,RL,8658,Inside,1Fam,5,2000,2000,VinylSd,0,982,
2677,60,RL,12104,FR3,1Fam,5,2006,2006,VinylSd,0,1035,
2678,60,RL,9660,Inside,1Fam,5,1998,1998,VinylSd,0,1044,
2679,60,RL,9545,Corner,1Fam,5,2000,2000,VinylSd,0,1160,
2680,60,RL,9233,Inside,1Fam,5,2000,2000,VinylSd,0,1540,
2681,60,RL,10019,Inside,1Fam,5,1995,1995,VinylSd,0,1342,
2682,60,RL,17242,Inside,1Fam,5,1993,1994,MetalSd,1393,1733,
2683,60,RL,10236,Inside,1Fam,5,1994,1995,VinylSd,168,1290,
2684,60,RL,12585,Inside,1Fam,5,1993,1993,HdBoard,1039,1286,
2685,60,RL,12447,Inside,1Fam,5,2005,2006,CemntBd,0,1100,
2686,20,RL,15218,CulDSac,1Fam,5,2006,2006,VinylSd,0,1670,
2687,20,RL,10936,Corner,1Fam,5,2006,2006,VinylSd,0,1504,
2688,20,FV,8640,Inside,1Fam,5,2006,2006,VinylSd,0,1278,
2689,60,FV,13162,Corner,1Fam,5,2006,2006,VinylSd,0,2036,
2690,60,FV,8125,Inside,1Fam,5,2005,2005,VinylSd,0,858,
2691,20,RL,7733,Inside,1Fam,5,2005,2005,VinylSd,0,1142,
2692,20,RL,11024,Corner,1Fam,5,2005,2006,VinylSd,0,1400,
2693,20,RL,13072,Inside,1Fam,5,2005,2006,VinylSd,0,1131,
2694,60,RL,7800,Inside,1Fam,5,2005,2005,VinylSd,0,891,
2695,60,RL,7632,Inside,1Fam,5,2005,2005,VinylSd,0,784,
2696,60,RL,8304,Inside,1Fam,5,1997,1998,VinylSd,0,941,
2697,60,RL,9370,Inside,1Fam,5,1992,1993,HdBoard,0,836,
2698,120,RL,7175,Inside,TwnhsE,5,1990,1991,Plywood,0,1398,
2699,120,RL,7175,Inside,TwnhsE,5,1991,1991,Plywood,0,1217,
2700,60,RL,9019,Inside,1Fam,5,1994,1994,VinylSd,0,636,
2701,20,RL,9100,Inside,1Fam,4,1962,1962,Wd Sdng,0,988,
2702,90,RM,8927,Inside,Duplex,6,1977,1977,VinylSd,0,0,
2703,20,RL,9240,Inside,1Fam,6,1962,2002,HdBoard,0,864,
2704,20,RL,9308,CulDSac,1Fam,5,1965,1965,HdBoard,0,984,
2705,20,RL,8450,Inside,1Fam,6,1968,1968,Plywood,270,882,
2706,20,RL,8638,Inside,1Fam,6,1963,1963,HdBoard,0,925,
2707,20,RL,13052,CulDSac,1Fam,6,1965,1965,HdBoard,0,1024,
2708,20,RL,8020,Inside,1Fam,6,1964,1964,HdBoard,0,912,
2709,20,RL,8789,Inside,1Fam,6,1967,1967,VinylSd,0,912,
2710,80,RL,14330,Corner,1Fam,4,1974,1974,WdShing,497,1748,
2711,60,RL,11025,Inside,1Fam,5,1992,1993,HdBoard,0,1334,
2712,120,FV,3628,Inside,TwnhsE,5,2004,2004,MetalSd,0,1143,
2713,160,FV,2544,Inside,Twnhs,5,2005,2005,MetalSd,0,600,
2714,160,FV,2998,Inside,TwnhsE,5,2000,2000,MetalSd,0,756,
2715,160,FV,4447,FR2,TwnhsE,5,2003,2003,VinylSd,0,530,
2716,60,FV,8314,Corner,1Fam,5,1997,1998,Wd Sdng,0,569,
2717,20,FV,7180,Inside,1Fam,5,2001,2002,CemntBd,0,1568,
2718,190,RL,13110,Corner,2fmCon,6,1972,1972,Plywood,0,1153,
2719,20,RL,10140,Inside,1Fam,6,1967,1967,HdBoard,68,1334,
2720,20,RL,9600,Corner,1Fam,5,1968,1968,MetalSd,0,1051,
2721,60,RL,8640,Inside,1Fam,5,1968,1968,HdBoard,483,900,
2722,20,RL,9360,Inside,1Fam,7,1968,2004,HdBoard,0,976,
2723,85,RL,8400,Inside,1Fam,6,1968,1968,HdBoard,0,833,
2724,20,RL,9759,Inside,1Fam,5,1966,1966,Plywood,0,1051,
2725,80,RL,9600,Inside,1Fam,7,1967,1967,MetalSd,402,1141,
2726,190,RL,8800,Inside,2fmCon,7,1965,2000,BrkFace,252,1187,
2727,20,RL,10368,CulDSac,1Fam,6,1964,1964,HdBoard,748,1008,
