year_film,year_ceremony,ceremony,category,name,film,winner
2000,2001,73,IRVING G. THALBERG MEMORIAL AWARD,Dino De Laurentiis,,True
2001,2002,74,ACTOR IN A LEADING ROLE,Russell Crowe,A Beautiful Mind,False
2001,2002,74,ACTOR IN A LEADING ROLE,Sean Penn,I Am Sam,False
2001,2002,74,ACTOR IN A LEADING ROLE,Will Smith,Ali,False
2001,2002,74,ACTOR IN A LEADING ROLE,Denzel Washington,Training Day,True
2001,2002,74,ACTOR IN A LEADING ROLE,Tom Wilkinson,In the Bedroom,False
2001,2002,74,ACTOR IN A SUPPORTING ROLE,Jim Broadbent,Iris,True
2001,2002,74,ACTOR IN A SUPPORTING ROLE,Ethan Hawke,Training Day,False
2001,2002,74,ACTOR IN A SUPPORTING ROLE,Ben Kingsley,Sexy Beast,False
2001,2002,74,ACTOR IN A SUPPORTING ROLE,Ian McKellen,The Lord of the Rings: The Fellowship of the Ring,False
2001,2002,74,ACTOR IN A SUPPORTING ROLE,Jon Voight,Ali,False
2001,2002,74,ACTRESS IN A LEADING ROLE,Halle Berry,Monster's Ball,True
2001,2002,74,ACTRESS IN A LEADING ROLE,Judi Dench,Iris,False
2001,2002,74,ACTRESS IN A LEADING ROLE,Nicole Kidman,Moulin Rouge,False
2001,2002,74,ACTRESS IN A LEADING ROLE,Sissy Spacek,In the Bedroom,False
2001,2002,74,ACTRESS IN A LEADING ROLE,Renée Zellweger,Bridget Jones's Diary,False
2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Jennifer Connelly,A Beautiful Mind,True
2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Helen Mirren,Gosford Park,False
2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Maggie Smith,Gosford Park,False
2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Marisa Tomei,In the Bedroom,False
2001,2002,74,ACTRESS IN A SUPPORTING ROLE,Kate Winslet,Iris,False
2001,2002,74,ANIMATED FEATURE FILM,"Steve Oedekerk, John A. Davis",Jimmy Neutron: Boy Genius,False
2001,2002,74,ANIMATED FEATURE FILM,"Pete Docter, John Lasseter","Monsters, Inc.",False
2001,2002,74,ANIMATED FEATURE FILM,Aron Warner,Shrek,True
2001,2002,74,ART DIRECTION,Art Direction:  Aline Bonetto; Set Decoration:  Marie-Laure Valla,Amélie,False
2001,2002,74,ART DIRECTION,Art Direction:  Stephen Altman; Set Decoration:  Anna Pinnock,Gosford Park,False
2001,2002,74,ART DIRECTION,Art Direction:  Stuart Craig; Set Decoration:  Stephenie McMillan,Harry Potter and the Sorcerer's Stone,False
2001,2002,74,ART DIRECTION,Art Direction:  Grant Major; Set Decoration:  Dan Hennah,The Lord of the Rings: The Fellowship of the Ring,False
2001,2002,74,ART DIRECTION,Art Direction:  Catherine Martin; Set Decoration:  Brigitte Broch,Moulin Rouge,True
2001,2002,74,CINEMATOGRAPHY,Bruno Delbonnel,Amélie,False
2001,2002,74,CINEMATOGRAPHY,Slawomir Idziak,Black Hawk Down,False
2001,2002,74,CINEMATOGRAPHY,Andrew Lesnie,The Lord of the Rings: The Fellowship of the Ring,True
2001,2002,74,CINEMATOGRAPHY,Roger Deakins,The Man Who Wasn't There,False
2001,2002,74,CINEMATOGRAPHY,Donald M. McAlpine,Moulin Rouge,False
2001,2002,74,COSTUME DESIGN,Milena Canonero,The Affair of the Necklace,False
2001,2002,74,COSTUME DESIGN,Jenny Beavan,Gosford Park,False
2001,2002,74,COSTUME DESIGN,Judianna Makovsky,Harry Potter and the Sorcerer's Stone,False
2001,2002,74,COSTUME DESIGN,"Ngila Dickson, Richard Taylor",The Lord of the Rings: The Fellowship of the Ring,False
2001,2002,74,COSTUME DESIGN,"Catherine Martin, Angus Strathie",Moulin Rouge,True
2001,2002,74,DIRECTING,Ron Howard,A Beautiful Mind,True
2001,2002,74,DIRECTING,Ridley Scott,Black Hawk Down,False
2001,2002,74,DIRECTING,Robert Altman,Gosford Park,False
2001,2002,74,DIRECTING,Peter Jackson,The Lord of the Rings: The Fellowship of the Ring,False
2001,2002,74,DIRECTING,David Lynch,Mulholland Drive,False
2001,2002,74,DOCUMENTARY (Feature),Edet Belzberg,Children Underground,False
2001,2002,74,DOCUMENTARY (Feature),"Susan Froemke, Deborah Dickson",LaLee's Kin: The Legacy of Cotton,False
2001,2002,74,DOCUMENTARY (Feature),"Jean-Xavier de Lestrade, Denis Poncet",Murder on a Sunday Morning,True
2001,2002,74,DOCUMENTARY (Feature),"Justine Shapiro, B.Z. Goldberg",Promises,False
2001,2002,74,DOCUMENTARY (Feature),Christian Frei,War Photographer,False
2001,2002,74,DOCUMENTARY (Short Subject),Lianne Klapper McNally,Artists and Orphans: A True Drama,False
2001,2002,74,DOCUMENTARY (Short Subject),"Freida Lee Mock, Jessica Sanders",Sing!,False
2001,2002,74,DOCUMENTARY (Short Subject),"Sarah Kernochan, Lynn Appelle",Thoth,True
2001,2002,74,FILM EDITING,"Mike Hill, Dan Hanley",A Beautiful Mind,False
2001,2002,74,FILM EDITING,Pietro Scalia,Black Hawk Down,True
2001,2002,74,FILM EDITING,John Gilbert,The Lord of the Rings: The Fellowship of the Ring,False
2001,2002,74,FILM EDITING,Dody Dorn,Memento,False
2001,2002,74,FILM EDITING,Jill Bilcock,Moulin Rouge,False
2001,2002,74,FOREIGN LANGUAGE FILM,France,Amélie,False
2001,2002,74,FOREIGN LANGUAGE FILM,Norway,Elling,False
2001,2002,74,FOREIGN LANGUAGE FILM,India,Lagaan,False
2001,2002,74,FOREIGN LANGUAGE FILM,Bosnia & Herzegovina,No Man's Land,True
2001,2002,74,FOREIGN LANGUAGE FILM,Argentina,Son of the Bride,False
2001,2002,74,MAKEUP,"Greg Cannom, Colleen Callaghan",A Beautiful Mind,False
2001,2002,74,MAKEUP,"Peter Owen, Richard Taylor",The Lord of the Rings: The Fellowship of the Ring,True
2001,2002,74,MAKEUP,"Maurizio Silvi, Aldo Signoretti",Moulin Rouge,False
2001,2002,74,MUSIC (Original Score),John Williams,A.I. Artificial Intelligence,False
2001,2002,74,MUSIC (Original Score),James Horner,A Beautiful Mind,False
2001,2002,74,MUSIC (Original Score),John Williams,Harry Potter and the Sorcerer's Stone,False
2001,2002,74,MUSIC (Original Score),Howard Shore,The Lord of the Rings: The Fellowship of the Ring,True
2001,2002,74,MUSIC (Original Score),Randy Newman,"Monsters, Inc.",False
2001,2002,74,MUSIC (Original Song),Music and Lyric by Randy Newman,"Monsters, Inc.",True
2001,2002,74,MUSIC (Original Song),"Music and Lyric by Enya, Nicky Ryan and Roma Ryan",The Lord of the Rings: The Fellowship of the Ring,False
2001,2002,74,MUSIC (Original Song),Music and Lyric by Diane Warren,Pearl Harbor,False
2001,2002,74,MUSIC (Original Song),Music and Lyric by Sting,Kate & Leopold,False
2001,2002,74,MUSIC (Original Song),Music and Lyric by Paul McCartney,Vanilla Sky,False
2001,2002,74,BEST PICTURE,"Brian Grazer and Ron Howard, Producers",A Beautiful Mind,True
2001,2002,74,BEST PICTURE,"Robert Altman, Bob Balaban and David Levy, Producers",Gosford Park,False
2001,2002,74,BEST PICTURE,"Graham Leader, Ross Katz and Todd Field, Producers",In the Bedroom,False
2001,2002,74,BEST PICTURE,"Peter Jackson, Fran Walsh and Barrie M. Osborne, Producers",The Lord of the Rings: The Fellowship of the Ring,False
2001,2002,74,BEST PICTURE,"Martin Brown, Baz Luhrmann and Fred Baron, Producers",Moulin Rouge,False
2001,2002,74,SHORT FILM (Animated),"Ruairi Robinson, Seamus Byrne",Fifty Percent Grey,False
2001,2002,74,SHORT FILM (Animated),Ralph Eggleston,For the Birds,True
2001,2002,74,SHORT FILM (Animated),"Cathal Gaffney, Darragh O'Connell",Give Up Yer Aul Sins,False
2001,2002,74,SHORT FILM (Animated),Cordell Barker,Strange Invaders,False
2001,2002,74,SHORT FILM (Animated),Joseph E. Merideth,Stubble Trouble,False
2001,2002,74,SHORT FILM (Live Action),"Ray McKinnon, Lisa Blount",the accountant,True
2001,2002,74,SHORT FILM (Live Action),Virgil Widrich,Copy Shop,False
2001,2002,74,SHORT FILM (Live Action),Johannes Kiefer,Gregor's Greatest Invention,False
2001,2002,74,SHORT FILM (Live Action),"Slawomir Fabicki, Bogumil Godfrejow",A Man Thing (Meska Sprawa),False
2001,2002,74,SHORT FILM (Live Action),"Kalman Apple, Shameela Bakhsh",Speed for Thespians,False
2001,2002,74,SOUND,"Vincent Arnardi, Guillaume Leriche, Jean Umansky",Amélie,False
2001,2002,74,SOUND,"Michael Minkler, Myron Nettinga, Chris Munro",Black Hawk Down,True
2001,2002,74,SOUND,"Christopher Boyes, Michael Semanick, Gethin Creagh, Hammond Peek",The Lord of the Rings: The Fellowship of the Ring,False
2001,2002,74,SOUND,"Andy Nelson, Anna Behlmer, Roger Savage, Guntis Sics",Moulin Rouge,False
2001,2002,74,SOUND,"Kevin O'Connell, Greg P. Russell, Peter J. Devlin",Pearl Harbor,False
2001,2002,74,SOUND EDITING,"Gary Rydstrom, Michael Silvers","Monsters, Inc.",False
2001,2002,74,SOUND EDITING,"George Watters II, Christopher Boyes",Pearl Harbor,True
2001,2002,74,VISUAL EFFECTS,"Dennis Muren, Scott Farrar, Stan Winston, Michael Lantieri",A.I. Artificial Intelligence,False
2001,2002,74,VISUAL EFFECTS,"Jim Rygiel, Randall William Cook, Richard Taylor, Mark Stetson",The Lord of the Rings: The Fellowship of the Ring,True
2001,2002,74,VISUAL EFFECTS,"Eric Brevig, John Frazier, Ed Hirsh, Ben Snow",Pearl Harbor,False
2001,2002,74,WRITING (Screenplay Based on Material Previously Produced or Published),Written by Akiva Goldsman,A Beautiful Mind,True
2001,2002,74,WRITING (Screenplay Based on Material Previously Produced or Published),Written by Daniel Clowes & Terry Zwigoff,Ghost World,False
2001,2002,74,WRITING (Screenplay Based on Material Previously Produced or Published),Screenplay by Rob Festinger and Todd Field,In the Bedroom,False
2001,2002,74,WRITING (Screenplay Based on Material Previously Produced or Published),"Screenplay by Fran Walsh, Philippa Boyens, Peter Jackson",The Lord of the Rings: The Fellowship of the Ring,False
2001,2002,74,WRITING (Screenplay Based on Material Previously Produced or Published),Written by Ted Elliott & Terry Rossio and Joe Stillman and Roger S.H. Schulman,Shrek,False
2001,2002,74,WRITING (Screenplay Written Directly for the Screen),Screenplay by Guillaume Laurant and Jean-Pierre Jeunet; Dialogue by Guillaume Laurant,Amélie,False
2001,2002,74,WRITING (Screenplay Written Directly for the Screen),Written by Julian Fellowes,Gosford Park,True
2001,2002,74,WRITING (Screenplay Written Directly for the Screen),Screenplay by Christopher Nolan; Story by Jonathan Nolan,Memento,False
2001,2002,74,WRITING (Screenplay Written Directly for the Screen),Written by Milo Addica & Will Rokos,Monster's Ball,False
2001,2002,74,WRITING (Screenplay Written Directly for the Screen),Written by Wes Anderson & Owen Wilson,The Royal Tenenbaums,False
2001,2002,74,JEAN HERSHOLT HUMANITARIAN AWARD,Arthur Hiller,,True
2001,2002,74,HONORARY AWARD, Sidney Poitier in recognition of his remarkable accomplishments as an artist and as a human being.,,True
2001,2002,74,HONORARY AWARD, Robert Redford:  Actor,,True
2002,2003,75,ACTOR IN A LEADING ROLE,Adrien Brody,The Pianist,True
2002,2003,75,ACTOR IN A LEADING ROLE,Nicolas Cage,Adaptation,False
2002,2003,75,ACTOR IN A LEADING ROLE,Michael Caine,The Quiet American,False
2002,2003,75,ACTOR IN A LEADING ROLE,Daniel Day-Lewis,Gangs of New York,False
2002,2003,75,ACTOR IN A LEADING ROLE,Jack Nicholson,About Schmidt,False
2002,2003,75,ACTOR IN A SUPPORTING ROLE,Chris Cooper,Adaptation,True
2002,2003,75,ACTOR IN A SUPPORTING ROLE,Ed Harris,The Hours,False
2002,2003,75,ACTOR IN A SUPPORTING ROLE,Paul Newman,Road to Perdition,False
2002,2003,75,ACTOR IN A SUPPORTING ROLE,John C. Reilly,Chicago,False
2002,2003,75,ACTOR IN A SUPPORTING ROLE,Christopher Walken,Catch Me If You Can,False
2002,2003,75,ACTRESS IN A LEADING ROLE,Salma Hayek,Frida,False
2002,2003,75,ACTRESS IN A LEADING ROLE,Nicole Kidman,The Hours,True
2002,2003,75,ACTRESS IN A LEADING ROLE,Diane Lane,Unfaithful,False
2002,2003,75,ACTRESS IN A LEADING ROLE,Julianne Moore,Far from Heaven,False
2002,2003,75,ACTRESS IN A LEADING ROLE,Renée Zellweger,Chicago,False
2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Kathy Bates,About Schmidt,False
2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Julianne Moore,The Hours,False
2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Queen Latifah,Chicago,False
2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Meryl Streep,Adaptation,False
2002,2003,75,ACTRESS IN A SUPPORTING ROLE,Catherine Zeta-Jones,Chicago,True
2002,2003,75,ANIMATED FEATURE FILM,Chris Wedge,Ice Age,False
2002,2003,75,ANIMATED FEATURE FILM,Chris Sanders,Lilo & Stitch,False
2002,2003,75,ANIMATED FEATURE FILM,Jeffrey Katzenberg,Spirit: Stallion of the Cimarron,False
2002,2003,75,ANIMATED FEATURE FILM,Hayao Miyazaki,Spirited Away,True
2002,2003,75,ANIMATED FEATURE FILM,Ron Clements,Treasure Planet,False
2002,2003,75,ART DIRECTION,Art Direction:  John Myhre; Set Decoration:  Gordon Sim,Chicago,True
2002,2003,75,ART DIRECTION,Art Direction:  Felipe Fernandez del Paso; Set Decoration:  Hania Robledo,Frida,False
2002,2003,75,ART DIRECTION,Art Direction:  Dante Ferretti; Set Decoration:  Francesca Lo Schiavo,Gangs of New York,False
2002,2003,75,ART DIRECTION,Art Direction:  Grant Major; Set Decoration:  Dan Hennah and Alan Lee,The Lord of the Rings: The Two Towers,False
2002,2003,75,ART DIRECTION,Art Direction:  Dennis Gassner; Set Decoration:  Nancy Haigh,Road to Perdition,False
2002,2003,75,CINEMATOGRAPHY,Dion Beebe,Chicago,False
2002,2003,75,CINEMATOGRAPHY,Edward Lachman,Far from Heaven,False
2002,2003,75,CINEMATOGRAPHY,Michael Ballhaus,Gangs of New York,False
2002,2003,75,CINEMATOGRAPHY,Pawel Edelman,The Pianist,False
2002,2003,75,CINEMATOGRAPHY,Conrad L. Hall,Road to Perdition,True
2002,2003,75,COSTUME DESIGN,Colleen Atwood,Chicago,True
2002,2003,75,COSTUME DESIGN,Julie Weiss,Frida,False
2002,2003,75,COSTUME DESIGN,Sandy Powell,Gangs of New York,False
2002,2003,75,COSTUME DESIGN,Ann Roth,The Hours,False
2002,2003,75,COSTUME DESIGN,Anna Sheppard,The Pianist,False
2002,2003,75,DIRECTING,Rob Marshall,Chicago,False
2002,2003,75,DIRECTING,Martin Scorsese,Gangs of New York,False
2002,2003,75,DIRECTING,Stephen Daldry,The Hours,False
2002,2003,75,DIRECTING,Roman Polanski,The Pianist,True
2002,2003,75,DIRECTING,Pedro Almodóvar,Talk to Her,False
2002,2003,75,DOCUMENTARY (Feature),"Michael Moore, Michael Donovan",Bowling for Columbine,True
2002,2003,75,DOCUMENTARY (Feature),"Gail Dolgin, Vicente Franco",Daughter from Danang,False
2002,2003,75,DOCUMENTARY (Feature),"Malcolm Clarke, Stuart Sender",Prisoner of Paradise,False
2002,2003,75,DOCUMENTARY (Feature),"Jeffrey Blitz, Sean Welch",Spellbound,False
2002,2003,75,DOCUMENTARY (Feature),Jacques Perrin,Winged Migration,False
2002,2003,75,DOCUMENTARY (Short Subject),Alice Elliott,The Collector of Bedford Street,False
2002,2003,75,DOCUMENTARY (Short Subject),"Robert Hudson, Bobby Houston",Mighty Times: The Legacy of Rosa Parks,False
2002,2003,75,DOCUMENTARY (Short Subject),"Bill Guttentag, Robert David Port",Twin Towers,True
2002,2003,75,DOCUMENTARY (Short Subject),"Roger Weisberg, Murray Nossel",Why Can't We Be a Family Again?,False
2002,2003,75,FILM EDITING,Martin Walsh,Chicago,True
2002,2003,75,FILM EDITING,Thelma Schoonmaker,Gangs of New York,False
2002,2003,75,FILM EDITING,Peter Boyle,The Hours,False
2002,2003,75,FILM EDITING,Michael Horton,The Lord of the Rings: The Two Towers,False
2002,2003,75,FILM EDITING,Hervé de Luze,The Pianist,False
2002,2003,75,FOREIGN LANGUAGE FILM,Mexico,El Crimen del Padre Amaro,False
2002,2003,75,FOREIGN LANGUAGE FILM,People's Republic of China,Hero,False
2002,2003,75,FOREIGN LANGUAGE FILM,Finland,The Man without a Past,False
2002,2003,75,FOREIGN LANGUAGE FILM,Germany,Nowhere in Africa,True
2002,2003,75,FOREIGN LANGUAGE FILM,The Netherlands,Zus & Zo,False
2002,2003,75,MAKEUP,"John Jackson, Beatrice De Alba",Frida,True
2002,2003,75,MAKEUP,"John M. Elliott, Jr., Barbara Lorenz",The Time Machine,False
2002,2003,75,MUSIC (Original Score),John Williams,Catch Me If You Can,False
2002,2003,75,MUSIC (Original Score),Elmer Bernstein,Far from Heaven,False
2002,2003,75,MUSIC (Original Score),Elliot Goldenthal,Frida,True
2002,2003,75,MUSIC (Original Score),Philip Glass,The Hours,False
2002,2003,75,MUSIC (Original Score),Thomas Newman,Road to Perdition,False
2002,2003,75,MUSIC (Original Song),Music by Elliot Goldenthal; Lyric by Julie Taymor,Frida,False
2002,2003,75,MUSIC (Original Song),Music and Lyric by Paul Simon,The Wild Thornberrys Movie,False
2002,2003,75,MUSIC (Original Song),"Music and Lyric by Bono, The Edge, Adam Clayton and Larry Mullen",Gangs of New York,False
2002,2003,75,MUSIC (Original Song),Music by John Kander; Lyric by Fred Ebb,Chicago,False
2002,2003,75,MUSIC (Original Song),"Music by Eminem, Jeff Bass and Luis Resto; Lyric by Eminem",8 Mile,True
2002,2003,75,BEST PICTURE,"Martin Richards, Producer",Chicago,True
2002,2003,75,BEST PICTURE,"Alberto Grimaldi and Harvey Weinstein, Producers",Gangs of New York,False
2002,2003,75,BEST PICTURE,"Scott Rudin and Robert Fox, Producers",The Hours,False
2002,2003,75,BEST PICTURE,"Barrie M. Osborne, Fran Walsh and Peter Jackson, Producers",The Lord of the Rings: The Two Towers,False
2002,2003,75,BEST PICTURE,"Roman Polanski, Robert Benmussa and Alain Sarde, Producers",The Pianist,False
2002,2003,75,SHORT FILM (Animated),Tomek Baginski,The Cathedral,False
2002,2003,75,SHORT FILM (Animated),Eric Armstrong,The ChubbChubbs!,True
2002,2003,75,SHORT FILM (Animated),"Chris Stenner, Heidi Wittlinger",Das Rad,False
2002,2003,75,SHORT FILM (Animated),"Pete Docter, Roger Gould",Mike's New Car,False
2002,2003,75,SHORT FILM (Animated),Koji Yamamura,Mt. Head,False
2002,2003,75,SHORT FILM (Live Action),"Dirk Beliën, Anja Daelemans",Fait D'Hiver,False
2002,2003,75,SHORT FILM (Live Action),"Philippe Orreindy, Thomas Gaudin",I'll Wait for the Next One... (J'Attendrai Le Suivant...),False
2002,2003,75,SHORT FILM (Live Action),"Steven Pasvolsky, Joe Weatherstone",Inja (Dog),False
2002,2003,75,SHORT FILM (Live Action),"Lexi Alexander, Alexander Buono",Johnny Flynton,False
2002,2003,75,SHORT FILM (Live Action),"Martin Strange-Hansen, Mie Andreasen",This Charming Man (Der Er En Yndig Mand),True
2002,2003,75,SOUND,"Michael Minkler, Dominick Tavella, David Lee",Chicago,True
2002,2003,75,SOUND,"Tom Fleischman, Eugene Gearty, Ivan Sharrock",Gangs of New York,False
2002,2003,75,SOUND,"Christopher Boyes, Michael Semanick, Michael Hedges, Hammond Peek",The Lord of the Rings: The Two Towers,False
2002,2003,75,SOUND,"Scott Millan, Bob Beemer, John Patrick Pritchett",Road to Perdition,False
2002,2003,75,SOUND,"Kevin O'Connell, Greg P. Russell, Ed Novick",Spider-Man,False
2002,2003,75,SOUND EDITING,"Ethan Van der Ryn, Michael Hopkins",The Lord of the Rings: The Two Towers,True
2002,2003,75,SOUND EDITING,"Richard Hymns, Gary Rydstrom",Minority Report,False
2002,2003,75,SOUND EDITING,Scott A. Hecker,Road to Perdition,False
2002,2003,75,VISUAL EFFECTS,"Jim Rygiel, Joe Letteri, Randall William Cook, Alex Funke",The Lord of the Rings: The Two Towers,True
2002,2003,75,VISUAL EFFECTS,"John Dykstra, Scott Stokdyk, Anthony LaMolinara, John Frazier",Spider-Man,False
2002,2003,75,VISUAL EFFECTS,"Rob Coleman, Pablo Helman, John Knoll, Ben Snow",Star Wars Episode II Attack of the Clones,False
2002,2003,75,WRITING (Adapted Screenplay),Screenplay by Peter Hedges and Chris Weitz & Paul Weitz,About a Boy,False
2002,2003,75,WRITING (Adapted Screenplay),Screenplay by Charlie Kaufman and Donald Kaufman,Adaptation,False
2002,2003,75,WRITING (Adapted Screenplay),Screenplay by Bill Condon,Chicago,False
2002,2003,75,WRITING (Adapted Screenplay),Screenplay by David Hare,The Hours,False
2002,2003,75,WRITING (Adapted Screenplay),Screenplay by Ronald Harwood,The Pianist,True
2002,2003,75,WRITING (Original Screenplay),Written by Todd Haynes,Far from Heaven,False
2002,2003,75,WRITING (Original Screenplay),Screenplay by Jay Cocks and Steve Zaillian and Kenneth Lonergan; Story by Jay Cocks,Gangs of New York,False
2002,2003,75,WRITING (Original Screenplay),Written by Nia Vardalos,My Big Fat Greek Wedding,False
2002,2003,75,WRITING (Original Screenplay),Written by Pedro Almodóvar,Talk to Her,True
2002,2003,75,WRITING (Original Screenplay),Written by Carlos Cuarón and Alfonso Cuarón,Y Tu Mamá También,False
