cd Datawconfid,pctid,x,y,z
3,20,0.957,-0.090,-0.148
3,20,0.977,0.156,-0.113
3,20,1.000,-0.035,-0.105
3,20,0.961,-0.090,-0.152
3,20,0.984,-0.074,-0.109
3,20,1.016,0.020,-0.113
3,20,0.961,-0.090,-0.152
3,20,0.973,-0.074,-0.113
3,20,0.996,0.004,-0.109
3,20,0.957,-0.105,-0.152
3,20,0.969,-0.070,-0.117
3,20,0.977,0.059,-0.133
3,20,0.996,-0.105,-0.145
3,20,0.980,-0.070,-0.121
3,20,1.004,0.047,-0.117
3,20,0.992,-0.094,-0.148
3,20,0.980,-0.055,-0.129
3,20,1.012,0.047,-0.117
3,20,0.996,-0.078,-0.148
3,20,0.977,-0.063,-0.133
3,20,1.023,0.047,-0.109
3,20,1.000,0.102,-0.141
3,20,1.027,0.090,-0.109
3,20,0.965,-0.066,-0.152
3,20,1.008,0.086,-0.117
3,20,0.980,-0.070,-0.105
3,20,0.965,-0.066,-0.148
3,20,1.012,0.074,-0.121
3,20,0.980,-0.063,-0.109
3,20,0.961,-0.066,-0.156
3,20,0.973,-0.043,-0.109
3,20,1.027,0.086,-0.113
3,20,0.961,-0.070,-0.152
3,20,0.977,-0.066,-0.109
3,20,1.023,0.082,-0.109
3,20,0.961,-0.078,-0.145
3,20,0.977,-0.070,-0.129
3,20,1.023,0.074,-0.117
3,20,0.965,-0.074,-0.148
3,20,0.980,-0.078,-0.125
3,20,1.023,0.063,-0.117
3,20,1.000,-0.066,-0.156
3,20,0.984,-0.082,-0.125
3,20,1.012,0.051,-0.117
3,20,1.000,-0.063,-0.148
3,20,0.980,-0.082,-0.129
3,20,1.000,0.039,-0.105
3,20,0.996,0.129,-0.148
3,20,1.043,0.125,-0.102
3,20,1.012,-0.004,-0.109
3,20,0.988,0.125,-0.105
3,20,0.973,-0.117,-0.125
3,20,0.984,-0.008,-0.133
3,20,0.980,-0.055,-0.094
3,20,1.031,0.121,-0.102
3,20,0.980,-0.012,-0.141
3,20,0.988,-0.051,-0.105
3,20,1.031,0.117,-0.109
3,20,0.980,-0.023,-0.148
3,20,0.988,-0.043,-0.105
3,20,1.039,0.113,-0.102
3,20,0.977,-0.027,-0.148
3,20,0.992,-0.027,-0.125
3,20,1.031,0.105,-0.102
3,20,0.992,-0.027,-0.148
3,20,1.000,-0.023,-0.121
3,20,1.027,0.098,-0.105
3,20,0.992,-0.027,-0.148
3,20,0.992,-0.023,-0.117
3,20,1.031,0.098,-0.113
3,20,0.988,-0.031,-0.148
3,20,0.984,-0.043,-0.125
3,20,1.031,0.094,-0.113
3,20,0.992,0.121,-0.156
3,20,1.027,0.113,-0.105
3,20,0.988,0.020,-0.141
3,20,0.992,-0.055,-0.129
3,20,0.965,-0.133,-0.125
3,20,0.988,0.023,-0.145
3,20,0.996,-0.055,-0.133
3,20,0.957,-0.125,-0.121
3,20,0.984,0.023,-0.137
3,20,1.027,-0.059,-0.137
3,20,0.961,-0.141,-0.129
3,20,0.973,0.031,-0.129
3,20,1.035,-0.055,-0.129
3,20,0.961,-0.145,-0.137
3,20,0.996,0.031,-0.125
3,20,1.031,0.094,-0.121
3,20,1.000,0.094,-0.133
3,20,0.996,-0.004,-0.129
3,20,0.953,0.094,-0.090
3,20,0.984,0.008,-0.109
3,20,1.027,0.066,-0.090
3,20,1.004,0.105,-0.117
3,20,1.012,0.027,-0.121
3,20,1.008,0.168,-0.156
3,20,1.020,0.043,-0.113
3,20,0.957,-0.078,-0.148
3,20,0.973,-0.074,-0.105
3,20,1.016,0.023,-0.109
3,20,0.953,-0.070,-0.141
3,20,0.984,-0.082,-0.105
3,20,0.996,0.020,-0.117
3,20,0.953,-0.074,-0.145
3,20,0.984,-0.074,-0.109
3,20,0.977,0.063,-0.125
3,20,0.961,-0.074,-0.152
3,20,0.973,-0.078,-0.125
3,20,1.023,0.074,-0.121
3,20,1.000,-0.074,-0.156
3,20,0.977,-0.078,-0.121
3,20,1.020,0.078,-0.109
3,20,0.996,-0.070,-0.148
3,20,0.977,-0.070,-0.121
3,20,1.023,0.082,-0.113
3,20,0.992,0.082,-0.148
3,20,1.027,0.098,-0.102
3,20,0.973,-0.031,-0.148
3,20,0.996,0.078,-0.121
3,20,0.977,-0.090,-0.098
3,20,0.973,-0.031,-0.148
3,20,0.980,0.063,-0.113
3,20,0.980,-0.086,-0.117
3,20,0.977,-0.043,-0.156
3,20,0.984,-0.020,-0.090
3,20,1.035,0.098,-0.113
3,20,0.973,-0.043,-0.152
3,20,0.992,-0.063,-0.102
3,20,1.016,0.082,-0.105
3,20,0.961,-0.047,-0.148
3,20,0.984,-0.078,-0.129
3,20,1.012,0.074,-0.105
3,20,0.969,-0.047,-0.145
3,20,0.980,-0.082,-0.133
3,20,1.020,0.070,-0.117
3,20,0.992,-0.059,-0.152
3,20,0.977,-0.082,-0.125
3,20,1.023,0.059,-0.113
3,20,0.992,-0.055,-0.160
3,20,0.984,-0.078,-0.129
3,20,1.012,0.039,-0.113
3,20,0.992,0.113,-0.141
3,20,1.035,0.125,-0.098
3,20,1.012,0.004,-0.121
3,20,0.988,-0.055,-0.125
3,20,0.957,-0.129,-0.105
3,20,0.984,-0.004,-0.137
3,20,0.992,0.113,-0.102
3,20,0.965,-0.125,-0.121
3,20,0.977,-0.004,-0.137
3,20,0.992,-0.047,-0.109
3,20,1.039,0.125,-0.102
3,20,0.977,0.000,-0.141
3,20,1.027,-0.031,-0.129
3,20,0.973,-0.109,-0.121
3,20,0.977,0.000,-0.148
3,20,1.027,-0.020,-0.125
3,20,0.969,-0.109,-0.129
3,20,0.973,-0.004,-0.141
3,20,0.992,-0.027,-0.113
3,20,1.031,0.113,-0.105
3,20,0.984,-0.004,-0.145
3,20,1.004,-0.043,-0.121
3,20,1.027,0.102,-0.102
3,20,0.996,-0.016,-0.160
3,20,0.996,-0.039,-0.129
3,20,1.020,0.098,-0.098
3,20,0.996,0.098,-0.148
3,20,1.031,0.109,-0.094
3,20,0.988,0.043,-0.133
3,20,0.992,-0.051,-0.129
3,20,0.953,-0.141,-0.090
3,20,0.992,0.035,-0.133
3,20,0.992,-0.047,-0.129
3,20,0.949,-0.152,-0.141
3,20,0.992,0.027,-0.129
3,20,1.031,-0.043,-0.125
3,20,0.953,-0.152,-0.133
3,20,0.992,0.039,-0.137
3,20,1.020,-0.039,-0.113
3,20,0.957,-0.145,-0.129
3,20,0.992,0.039,-0.133
3,20,1.027,0.090,-0.129
3,20,1.000,0.109,-0.133
3,20,0.996,-0.004,-0.125
3,20,0.957,0.094,-0.098
3,20,0.965,-0.008,-0.133
3,20,1.004,-0.008,-0.125
3,20,0.965,0.090,-0.094
3,20,0.977,-0.004,-0.113
3,20,1.004,-0.008,-0.125
3,20,0.969,-0.094,-0.094
3,20,0.996,0.094,-0.137
3,20,1.004,-0.016,-0.125
3,20,0.969,-0.070,-0.105
3,20,1.000,0.094,-0.129
3,20,1.004,-0.020,-0.121
3,20,0.969,-0.043,-0.121
3,20,1.000,0.086,-0.141
3,20,1.004,-0.027,-0.121
3,20,0.973,-0.020,-0.125
3,20,0.988,0.074,-0.133
3,20,1.031,-0.027,-0.125
3,20,0.984,-0.074,-0.129
3,20,0.984,0.070,-0.121
3,20,1.031,-0.031,-0.129
3,20,0.969,-0.117,-0.133
3,20,0.996,0.070,-0.145
3,20,1.031,0.086,-0.121
3,20,1.008,0.129,-0.117
3,20,1.004,0.016,-0.121
3,20,0.945,-0.137,-0.148
3,20,0.977,-0.043,-0.125
3,20,1.012,0.020,-0.121
3,20,0.949,-0.133,-0.141
3,20,0.977,-0.039,-0.117
3,20,1.016,0.000,-0.109
3,20,1.000,-0.125,-0.141
3,20,0.973,-0.031,-0.109
3,20,1.000,-0.004,-0.125
3,20,0.953,-0.125,-0.090
3,20,1.004,0.137,-0.129
3,20,0.992,0.016,-0.121
3,20,1.012,-0.133,-0.141
3,20,0.969,-0.023,-0.113
3,20,0.996,0.016,-0.121
3,20,1.008,0.129,-0.133
3,20,1.020,0.059,-0.113
3,20,0.957,-0.109,-0.152
3,20,0.984,0.102,-0.113
3,20,1.012,-0.016,-0.102
3,20,0.949,-0.117,-0.156
3,20,0.988,-0.016,-0.113
3,20,1.016,0.051,-0.117
3,20,0.953,-0.121,-0.156
3,20,0.980,-0.020,-0.113
3,20,1.020,0.047,-0.113
3,20,0.949,-0.121,-0.156
3,20,0.980,-0.027,-0.113
3,20,1.012,0.039,-0.109
3,20,0.941,-0.125,-0.148
3,20,0.996,-0.035,-0.125
3,20,1.000,0.039,-0.109
3,20,1.004,-0.129,-0.156
3,20,0.980,-0.051,-0.121
3,20,1.020,0.039,-0.125
3,20,1.012,-0.125,-0.145
3,20,0.977,-0.059,-0.117
3,20,1.020,0.031,-0.121
3,20,1.000,-0.129,-0.152
3,20,0.980,-0.051,-0.121
3,20,1.016,0.027,-0.125
3,20,1.000,0.148,-0.152
3,20,1.031,0.094,-0.105
3,20,0.973,-0.012,-0.141
3,20,0.984,0.141,-0.113
3,20,0.988,-0.063,-0.105
3,20,0.988,0.004,-0.129
3,20,1.035,-0.063,-0.125
3,20,0.988,-0.063,-0.105
3,20,0.996,-0.031,-0.129
3,20,0.980,-0.063,-0.113
3,20,1.031,0.098,-0.113
3,20,0.977,-0.059,-0.145
3,20,0.980,-0.059,-0.113
3,20,1.035,0.086,-0.113
3,20,0.965,-0.070,-0.152
3,20,0.980,-0.043,-0.121
3,20,1.023,0.082,-0.113
3,20,1.004,-0.078,-0.152
3,20,0.988,-0.039,-0.117
3,20,1.023,0.074,-0.113
3,20,1.000,-0.086,-0.148
3,20,0.984,-0.020,-0.125
3,20,1.023,0.074,-0.109
3,20,0.996,-0.098,-0.156
3,20,1.008,-0.016,-0.117
3,20,1.020,0.070,-0.109
3,20,1.000,0.148,-0.156
3,20,0.992,0.063,-0.125
3,20,0.961,-0.020,-0.141
3,20,0.988,0.141,-0.102
3,20,0.980,-0.074,-0.117
3,20,0.973,-0.016,-0.148
3,20,0.984,-0.078,-0.109
3,20,1.031,0.113,-0.105
3,20,0.980,-0.016,-0.137
3,20,0.980,-0.074,-0.102
3,20,1.027,0.113,-0.105
3,20,0.980,-0.012,-0.141
3,20,0.984,-0.070,-0.102
3,20,1.027,0.113,-0.105
3,20,0.977,-0.012,-0.141
3,20,0.984,-0.063,-0.133
3,20,1.035,0.113,-0.102
3,20,1.008,0.012,-0.137
3,20,1.035,0.109,-0.129
3,20,0.992,0.055,-0.137
3,20,0.980,-0.008,-0.129
3,20,0.957,0.113,-0.102
3,20,0.977,0.047,-0.109
3,20,1.023,0.094,-0.098
3,20,0.996,0.090,-0.125
3,20,1.023,0.000,-0.125
3,20,1.000,0.141,-0.113
3,20,1.012,0.031,-0.113
3,20,0.949,-0.117,-0.156
3,20,0.980,-0.059,-0.121
3,20,1.012,0.031,-0.121
3,20,0.953,-0.113,-0.145
3,20,0.969,-0.063,-0.121
3,20,0.988,0.012,-0.109
3,20,0.957,-0.121,-0.156
3,20,0.973,-0.059,-0.125
3,20,1.004,0.000,-0.113
3,20,1.000,-0.117,-0.141
3,20,0.977,-0.051,-0.117
3,20,0.996,0.031,-0.129
3,20,0.992,-0.109,-0.141
3,20,0.980,-0.051,-0.121
3,20,1.004,0.039,-0.125
3,20,1.000,0.121,-0.145
3,20,1.023,0.086,-0.109
3,20,0.957,-0.078,-0.160
3,20,0.980,0.121,-0.113
3,20,0.988,-0.051,-0.117
3,20,0.961,-0.086,-0.148
3,20,0.984,0.090,-0.113
3,20,0.996,-0.043,-0.102
3,20,0.957,-0.086,-0.156
3,20,0.992,-0.020,-0.117
3,20,1.020,0.063,-0.109
3,20,0.949,-0.090,-0.152
3,20,1.012,-0.031,-0.117
3,20,1.023,0.066,-0.113
3,20,0.957,-0.098,-0.148
3,20,0.980,-0.047,-0.125
3,20,1.016,0.066,-0.121
3,20,0.961,-0.098,-0.156
3,20,0.980,-0.059,-0.129
3,20,1.023,0.066,-0.117
3,20,0.996,-0.094,-0.156
3,20,0.984,-0.070,-0.121
3,20,1.016,0.055,-0.113
3,20,1.004,-0.086,-0.156
3,20,0.980,-0.070,-0.117
3,20,1.016,0.043,-0.109
3,20,1.004,0.141,-0.145
3,20,1.035,0.113,-0.105
3,20,0.973,0.004,-0.129
3,20,0.980,-0.070,-0.133
3,20,0.977,-0.102,-0.105
3,20,0.973,0.027,-0.125
3,20,0.980,-0.066,-0.125
3,20,0.977,-0.105,-0.117
3,20,0.988,-0.012,-0.129
3,20,0.977,-0.059,-0.102
3,20,1.035,0.109,-0.098
3,20,0.977,-0.023,-0.145
3,20,0.980,-0.059,-0.109
3,20,1.031,0.113,-0.105
3,20,0.980,-0.035,-0.145
3,20,0.984,-0.055,-0.125
3,20,1.035,0.113,-0.102
3,20,0.980,-0.035,-0.145
3,20,0.992,-0.039,-0.125
3,20,1.035,0.105,-0.102
3,20,0.992,-0.027,-0.148
3,20,1.008,-0.020,-0.121
3,20,1.027,0.102,-0.109
3,20,1.000,-0.027,-0.145
3,20,1.004,-0.023,-0.113
3,20,1.027,0.102,-0.113
3,20,0.988,0.109,-0.145
3,20,1.004,0.078,-0.109
3,20,0.992,0.035,-0.137
3,20,0.988,-0.059,-0.129
3,20,0.973,-0.109,-0.105
3,20,0.984,0.031,-0.137
3,20,1.016,-0.055,-0.129
3,20,0.949,-0.133,-0.133
3,20,0.973,0.031,-0.137
3,20,1.039,-0.047,-0.137
3,20,0.961,-0.137,-0.133
3,20,0.977,0.031,-0.129
3,20,1.035,-0.047,-0.121
3,20,0.969,-0.141,-0.137
3,20,0.969,0.020,-0.133
3,20,1.039,-0.051,-0.121
3,20,0.957,-0.145,-0.133
3,20,0.992,0.039,-0.133
3,20,1.023,0.094,-0.125
3,20,1.004,0.102,-0.129
3,20,0.992,0.000,-0.129
3,20,0.949,-0.121,-0.133
3,20,0.980,-0.004,-0.105
3,20,0.996,-0.008,-0.129
3,20,0.953,-0.117,-0.098
3,20,0.996,0.098,-0.129
3,20,1.008,-0.012,-0.129
3,20,0.961,-0.117,-0.090
3,20,1.000,0.098,-0.121
3,20,1.004,-0.016,-0.121
3,20,0.953,-0.094,-0.102
3,20,0.996,0.094,-0.133
3,20,1.004,-0.020,-0.121
3,20,0.965,-0.078,-0.137
3,20,0.992,0.086,-0.137
3,20,1.031,-0.023,-0.121
3,20,0.961,-0.035,-0.129
3,20,1.000,0.082,-0.129
3,20,1.027,-0.023,-0.137
3,20,0.988,-0.016,-0.129
3,20,1.000,0.082,-0.133
3,20,1.039,-0.031,-0.125
3,20,1.016,-0.078,-0.121
3,20,0.988,0.070,-0.133
3,20,1.031,0.078,-0.129
3,20,1.000,0.113,-0.121
3,20,1.004,0.027,-0.125
3,20,0.957,-0.129,-0.152
3,20,0.980,-0.043,-0.113
3,20,1.000,0.016,-0.121
3,20,0.949,-0.125,-0.145
3,20,0.977,-0.051,-0.121
3,20,1.020,0.020,-0.117
3,20,1.004,-0.129,-0.148
3,20,0.973,-0.047,-0.117
3,20,1.020,0.008,-0.105
3,20,1.008,-0.121,-0.148
3,20,0.977,-0.051,-0.121
3,20,1.008,-0.008,-0.117
3,20,0.949,-0.113,-0.137
3,20,1.000,0.141,-0.117
3,20,1.000,0.035,-0.137
3,20,1.004,0.129,-0.152
3,20,1.027,0.086,-0.113
3,20,0.973,-0.078,-0.152
3,20,0.984,0.129,-0.105
3,20,0.996,-0.051,-0.105
3,20,0.969,-0.086,-0.148
3,20,0.984,-0.039,-0.117
3,20,1.023,0.070,-0.113
3,20,0.957,-0.090,-0.148
3,20,0.996,-0.016,-0.113
3,20,1.023,0.066,-0.117
3,20,0.965,-0.090,-0.156
3,20,1.008,-0.020,-0.113
3,20,1.023,0.066,-0.113
3,20,0.969,-0.094,-0.152
3,20,0.996,-0.039,-0.117
3,20,1.023,0.066,-0.121
3,20,0.992,-0.102,-0.156
3,20,0.984,-0.023,-0.121
3,20,1.020,0.059,-0.121
3,20,0.996,-0.098,-0.152
3,20,0.988,-0.055,-0.121
3,20,1.004,0.055,-0.117
3,20,0.996,0.145,-0.156
3,20,1.008,0.102,-0.113
3,20,0.980,-0.012,-0.137
3,20,1.000,0.141,-0.109
3,20,0.988,-0.094,-0.113
3,20,0.977,-0.016,-0.133
3,20,0.992,0.141,-0.102
3,20,0.984,-0.102,-0.113
3,20,0.969,0.004,-0.145
3,20,1.023,-0.063,-0.121
3,20,0.980,-0.109,-0.109
3,20,0.977,0.016,-0.129
3,20,1.012,-0.059,-0.113
3,20,0.988,-0.098,-0.117
3,20,1.012,-0.016,-0.125
3,20,0.992,-0.059,-0.121
3,20,1.020,0.109,-0.113
3,20,0.988,-0.039,-0.145
3,20,0.996,-0.063,-0.125
3,20,1.020,0.109,-0.117
3,20,0.984,-0.039,-0.152
3,20,1.004,-0.051,-0.125
3,20,1.023,0.105,-0.113
3,20,0.977,-0.039,-0.152
3,20,1.000,-0.043,-0.125
3,20,1.023,0.094,-0.117
3,20,0.980,0.117,-0.148
3,20,1.023,0.035,-0.105
3,20,0.984,0.020,-0.152
3,20,1.000,-0.066,-0.133
3,20,0.992,0.000,-0.113
3,20,0.980,0.047,-0.105
3,20,1.035,0.105,-0.094
3,20,0.980,0.066,-0.113
3,20,1.027,0.047,-0.125
3,20,1.004,0.145,-0.125
3,20,1.004,0.043,-0.121
3,20,0.957,-0.082,-0.141
3,20,0.988,-0.051,-0.125
3,20,1.012,0.047,-0.121
3,20,0.988,-0.059,-0.133
3,20,0.977,-0.059,-0.125
3,20,1.016,0.043,-0.125
3,20,0.984,-0.035,-0.133
3,20,0.996,-0.051,-0.125
3,20,1.016,0.043,-0.129
3,20,0.996,0.051,-0.133
3,20,1.020,0.082,-0.109
3,20,0.969,-0.078,-0.152
3,20,1.000,0.082,-0.113
3,20,0.977,-0.039,-0.090
3,20,0.969,-0.082,-0.160
3,20,1.016,0.121,-0.117
3,20,0.996,-0.035,-0.102
3,20,0.953,-0.074,-0.141
3,20,1.000,-0.078,-0.117
3,20,1.020,0.047,-0.137
3,20,0.965,-0.090,-0.141
3,20,0.992,-0.070,-0.105
3,20,1.016,0.039,-0.137
3,20,0.984,-0.086,-0.156
3,20,0.996,-0.066,-0.102
3,20,1.020,0.016,-0.117
3,20,0.984,-0.090,-0.164
3,20,0.996,-0.063,-0.109
3,20,1.000,0.000,-0.113
3,20,0.973,-0.082,-0.148
3,20,1.000,-0.074,-0.117
3,20,0.980,0.031,-0.129
3,20,0.977,-0.086,-0.148
3,20,0.992,-0.066,-0.117
3,20,1.000,0.043,-0.129
3,20,0.965,0.121,-0.141
3,20,1.012,0.102,-0.121
3,20,0.980,-0.051,-0.141
3,20,1.004,0.102,-0.109
3,20,1.000,-0.078,-0.113
3,20,0.977,-0.047,-0.160
3,20,1.008,0.102,-0.113
3,20,0.992,-0.078,-0.105
3,20,0.980,-0.047,-0.156
3,20,1.004,-0.023,-0.109
3,20,1.016,0.094,-0.109
3,20,0.977,-0.055,-0.168
3,20,1.000,-0.031,-0.117
3,20,1.000,0.082,-0.117
3,20,0.980,-0.051,-0.156
3,20,1.004,-0.039,-0.125
3,20,1.004,0.082,-0.098
3,20,0.973,-0.051,-0.164
3,20,1.004,-0.055,-0.121
3,20,1.016,0.082,-0.113
3,20,0.977,-0.043,-0.164
3,20,1.000,-0.074,-0.125
3,20,1.012,0.078,-0.113
3,20,0.973,-0.055,-0.156
3,20,1.000,-0.074,-0.125
3,20,1.012,0.070,-0.125
3,20,0.980,0.113,-0.148
3,20,1.023,0.113,-0.105
3,20,0.984,0.016,-0.137
3,20,1.004,-0.047,-0.125
3,20,0.988,-0.121,-0.117
3,20,0.988,0.008,-0.133
3,20,1.008,-0.051,-0.125
3,20,0.988,-0.125,-0.113
3,20,1.000,-0.016,-0.125
3,20,1.004,-0.063,-0.102
3,20,1.016,0.121,-0.109
3,20,0.988,-0.012,-0.133
3,20,1.004,-0.051,-0.105
3,20,1.020,0.117,-0.109
3,20,0.977,-0.012,-0.152
3,20,0.992,-0.039,-0.113
3,20,1.023,0.105,-0.113
3,20,0.973,-0.008,-0.156
3,20,1.000,-0.031,-0.117
3,20,1.016,0.105,-0.121
3,20,0.980,-0.016,-0.152
3,20,1.004,-0.023,-0.117
3,20,1.020,0.109,-0.109
3,20,0.977,-0.020,-0.156
3,20,1.004,-0.023,-0.117
3,20,1.012,0.102,-0.113
3,20,0.980,0.102,-0.156
3,20,0.992,0.066,-0.113
3,20,0.969,0.035,-0.145
3,20,1.008,-0.051,-0.133
3,20,0.996,-0.102,-0.129
3,20,0.973,0.039,-0.133
3,20,1.008,-0.059,-0.133
3,20,0.988,-0.121,-0.121
3,20,0.988,0.031,-0.141
3,20,1.020,-0.059,-0.129
3,20,0.984,-0.137,-0.125
3,20,0.984,0.031,-0.145
3,20,1.020,-0.047,-0.121
3,20,0.988,-0.133,-0.117
3,20,0.984,0.016,-0.137
3,20,1.016,0.094,-0.133
3,20,0.977,0.090,-0.141
3,20,1.000,-0.020,-0.121
3,20,0.980,0.094,-0.102
3,20,0.984,0.012,-0.094
3,20,1.000,0.066,-0.105
3,20,0.980,0.113,-0.125
3,20,1.016,0.020,-0.129
3,20,0.973,0.141,-0.145
3,20,1.012,0.059,-0.125
3,20,0.977,-0.094,-0.152
3,20,1.000,-0.070,-0.109
3,20,1.008,0.043,-0.113
3,20,0.977,-0.082,-0.156
3,20,1.004,-0.066,-0.113
3,20,1.012,0.027,-0.117
3,20,0.977,-0.090,-0.152
3,20,1.004,-0.070,-0.113
3,20,0.996,-0.004,-0.117
3,20,0.980,0.039,-0.098
3,20,0.996,-0.063,-0.109
3,20,0.973,0.000,-0.117
3,20,0.973,-0.094,-0.156
3,20,0.996,-0.063,-0.109
3,20,0.988,0.039,-0.133
3,20,0.969,-0.086,-0.141
3,20,1.004,-0.055,-0.117
3,20,1.000,0.039,-0.137
3,20,0.977,0.109,-0.148
3,20,1.016,0.090,-0.121
3,20,0.980,-0.066,-0.156
3,20,1.000,0.102,-0.109
3,20,0.992,-0.063,-0.105
3,20,0.977,-0.074,-0.152
3,20,1.008,0.082,-0.113
3,20,1.000,-0.059,-0.102
3,20,0.980,-0.070,-0.152
3,20,1.020,-0.043,-0.117
3,20,1.008,0.074,-0.117
3,20,0.977,-0.074,-0.156
3,20,0.988,-0.031,-0.113
3,20,1.008,0.066,-0.121
3,20,0.980,-0.078,-0.156
3,20,1.000,-0.055,-0.121
3,20,1.016,0.070,-0.125
3,20,0.973,-0.082,-0.156
3,20,1.000,-0.066,-0.113
3,20,1.012,0.063,-0.117
3,20,0.973,-0.086,-0.148
3,20,1.000,-0.070,-0.117
3,20,1.012,0.055,-0.125
3,20,0.984,-0.074,-0.164
3,20,1.004,-0.070,-0.113
3,20,1.004,0.039,-0.125
3,20,0.977,0.129,-0.148
3,20,1.020,0.113,-0.113
3,20,0.977,0.004,-0.129
3,20,1.000,-0.070,-0.129
3,20,0.996,-0.098,-0.113
3,20,1.008,-0.027,-0.121
3,20,1.004,0.125,-0.113
3,20,0.996,-0.094,-0.105
3,20,0.984,-0.031,-0.152
3,20,0.996,-0.055,-0.105
3,20,1.023,0.098,-0.117
3,20,0.977,-0.039,-0.160
3,20,1.004,-0.051,-0.109
3,20,1.016,0.105,-0.113
3,20,0.977,-0.039,-0.156
3,20,0.996,-0.043,-0.121
3,20,1.012,0.105,-0.113
3,20,0.977,-0.039,-0.152
3,20,0.992,-0.027,-0.121
3,20,1.016,0.094,-0.117
3,20,0.977,-0.043,-0.152
3,20,1.016,-0.020,-0.121
3,20,1.000,0.090,-0.113
3,20,0.977,-0.055,-0.160
3,20,1.020,-0.039,-0.113
3,20,1.012,0.086,-0.121
3,20,0.977,0.117,-0.156
3,20,1.000,0.094,-0.113
3,20,0.984,0.020,-0.141
3,20,1.008,-0.070,-0.129
3,20,0.992,-0.113,-0.117
3,20,0.980,0.008,-0.141
3,20,1.004,-0.063,-0.125
3,20,0.988,-0.117,-0.117
3,20,0.980,0.016,-0.137
3,20,1.020,-0.059,-0.129
3,20,0.988,-0.117,-0.113
3,20,0.984,0.020,-0.141
3,20,1.020,-0.063,-0.129
3,20,0.988,-0.129,-0.117
3,20,0.980,0.016,-0.125
3,20,1.016,0.102,-0.129
3,20,0.980,0.078,-0.148
3,20,0.973,-0.016,-0.125
3,20,0.984,0.098,-0.098
3,20,0.988,0.023,-0.145
3,20,1.004,0.078,-0.102
3,20,0.969,0.094,-0.121
3,20,1.020,0.020,-0.133
3,20,0.977,0.145,-0.141
3,20,1.012,0.039,-0.125
3,20,0.977,-0.086,-0.152
3,20,1.004,-0.070,-0.121
3,20,1.012,0.027,-0.117
3,20,0.980,-0.094,-0.141
3,20,1.000,-0.066,-0.117
3,20,1.008,0.008,-0.117
3,20,0.980,-0.094,-0.145
3,20,1.000,-0.066,-0.121
3,20,0.977,0.020,-0.129
3,20,0.969,-0.090,-0.141
3,20,1.016,-0.059,-0.109
3,20,1.000,0.051,-0.133
3,20,0.977,-0.090,-0.148
3,20,1.000,-0.059,-0.113
3,20,1.012,0.043,-0.137
3,20,0.973,-0.086,-0.141
3,20,0.996,-0.055,-0.109
3,20,1.004,0.047,-0.129
3,20,0.977,-0.074,-0.148
3,20,0.996,-0.051,-0.109
3,20,1.008,0.043,-0.133
3,20,0.973,0.082,-0.145
3,20,1.008,0.078,-0.125
3,20,0.977,-0.059,-0.152
3,20,1.004,0.066,-0.121
3,20,1.000,-0.063,-0.105
3,20,0.977,-0.066,-0.156
3,20,0.988,-0.031,-0.105
3,20,1.012,0.078,-0.117
3,20,0.973,-0.074,-0.156
3,20,1.000,-0.051,-0.109
3,20,1.008,0.078,-0.121
3,20,0.977,-0.066,-0.152
3,20,1.004,-0.063,-0.113
3,20,1.004,0.070,-0.121
3,20,0.977,-0.063,-0.156
3,20,1.004,-0.070,-0.117
3,20,1.004,0.070,-0.117
3,20,0.977,-0.063,-0.152
3,20,1.004,-0.074,-0.121
3,20,1.012,0.055,-0.117
3,20,0.969,-0.063,-0.152
3,20,1.004,-0.082,-0.117
3,20,1.027,0.035,-0.121
3,20,0.973,-0.059,-0.156
3,20,0.992,-0.074,-0.113
3,20,1.016,0.016,-0.117
3,20,0.969,0.109,-0.145
3,20,1.020,0.113,-0.105
3,20,0.977,-0.031,-0.137
3,20,1.004,0.105,-0.102
3,20,0.984,-0.121,-0.113
3,20,0.988,-0.012,-0.141
3,20,1.008,-0.055,-0.109
3,20,1.027,0.125,-0.113
3,20,0.980,-0.008,-0.152
3,20,1.004,-0.039,-0.113
3,20,1.023,0.113,-0.109
3,20,0.973,-0.008,-0.145
3,20,1.000,-0.023,-0.109
3,20,1.012,0.102,-0.113
3,20,0.977,-0.012,-0.148
3,20,1.008,-0.012,-0.121
3,20,1.016,0.105,-0.117
3,20,0.980,-0.008,-0.156
3,20,1.016,-0.039,-0.113
3,20,1.020,0.098,-0.117
3,20,0.980,-0.016,-0.156
3,20,1.004,-0.051,-0.113
3,20,1.012,0.098,-0.121
3,20,0.980,-0.023,-0.164
3,20,1.008,-0.051,-0.129
3,20,1.000,0.086,-0.105
3,20,0.984,0.098,-0.160
3,20,1.004,0.105,-0.102
3,20,0.984,0.035,-0.137
3,20,1.000,-0.051,-0.133
3,20,0.988,-0.137,-0.117
3,20,0.984,0.039,-0.133
3,20,1.000,-0.051,-0.129
3,20,0.980,-0.141,-0.121
3,20,0.980,0.027,-0.125
3,20,1.016,-0.051,-0.117
3,20,0.980,-0.133,-0.125
3,20,0.984,0.016,-0.137
3,20,1.004,-0.043,-0.129
3,20,0.992,-0.129,-0.125
3,20,0.988,0.012,-0.133
3,20,1.012,0.086,-0.129
3,20,0.980,0.094,-0.137
3,20,1.004,-0.023,-0.129
3,20,0.984,0.094,-0.094
