course_id,course_title,url,price,num_subscribers,num_reviews,num_lectures,level,Rating,content_duration,published_timestamp,subject
601260,Mastering AngularJS UI Development,https://www.udemy.com/mastering-angularjs-ui-development/,95,464,26,22,All Levels,0.86,1.5,2015-09-03T18:55:11Z,Subject: Web Development
402508,Codeless Website Development with Adobe Muse,https://www.udemy.com/codeless-website-development-with-adobe-muse/,50,461,67,46,All Levels,0.64,3.5,2015-02-25T18:29:55Z,Subject: Web Development
525818,JavaScript High Performance,https://www.udemy.com/javascript-high-performance/,95,458,28,40,Beginner Level,0.64,4.5,2015-06-12T20:39:37Z,Subject: Web Development
990284,Advance Unix : File Processing: AWK | GREP | VIM,https://www.udemy.com/advance-unix-file-processing/,20,458,2,12,All Levels,0.75,1,2017-05-03T18:11:54Z,Subject: Web Development
821788,Angular 2 Fundamentals for Web Developers,https://www.udemy.com/angular-2-fundamentals-for-web-developers/,40,450,61,41,Beginner Level,0.88,6,2016-04-14T18:43:47Z,Subject: Web Development
709324,Learn Web Development by Creating a Social Network,https://www.udemy.com/meteor-tutorial/,200,442,48,80,Beginner Level,0.45,6.5,2015-12-30T16:53:44Z,Subject: Web Development
667122,Build A Stock Downloader With Visual Studio 2015 And C#,https://www.udemy.com/csharpyahoostockdownloader/,20,436,36,22,All Levels,0.3,1.5,2015-11-19T17:22:47Z,Subject: Web Development
851560,Learn To Build Apps Using Play Framework,https://www.udemy.com/learn-to-build-apps-using-play-framework/,40,434,69,23,All Levels,0.66,5.5,2016-06-07T17:38:29Z,Subject: Web Development
1140232,Devtools 2017: Beginner to Expert w/ Chrome Developer Tools,https://www.udemy.com/master-google-chrome-developer-tools/,125,430,54,39,Intermediate Level,0.96,2.5,2017-04-04T21:05:51Z,Subject: Web Development
1115126,XML XSLT - Crash Course for Beginners,https://www.udemy.com/xml-xslt-crash-course-for-beginners/,45,426,4,9,All Levels,0.02,1,2017-02-19T18:11:07Z,Subject: Web Development
1115132,XML XQuery - Crash Course for Beginners,https://www.udemy.com/xml-xquery-crash-course-for-beginners/,45,426,4,10,All Levels,0.29,1,2017-02-19T22:52:36Z,Subject: Web Development
963378,JavaScript For Absolute Beginners - Level Two,https://www.udemy.com/javascript-for-absolute-beginners-level-two/,30,424,85,9,All Levels,0.39,1,2016-09-20T17:59:39Z,Subject: Web Development
591116,Master Typescript : Learn Typescript from scratch,https://www.udemy.com/master-typescript/,95,424,45,60,All Levels,0.77,3.5,2015-10-16T20:21:09Z,Subject: Web Development
835346,jQuery UI Ultimate:Design Amazing Interfaces Using jQuery UI,https://www.udemy.com/jquery-ui-ultimatedesign-amazing-interfaces-using-jquery-ui/,145,422,86,69,Beginner Level,0.96,12.5,2016-06-08T19:47:11Z,Subject: Web Development
1205894,Create a MEAN App by Example - Full Stack Course,https://www.udemy.com/full-stack-course-mean-app/,50,421,26,33,All Levels,0.47,3.5,2017-05-08T18:16:17Z,Subject: Web Development
994634,Mastering ASP.NET MVC 5 From Scratch Using C#,https://www.udemy.com/masteringaspnetmvc5/,50,417,65,109,Intermediate Level,0.22,13,2016-12-01T20:30:59Z,Subject: Web Development
676554,Master WCF 4.0 From Scratch Using C#,https://www.udemy.com/masterwcf/,50,415,67,53,Beginner Level,0.17,7,2015-11-23T21:05:09Z,Subject: Web Development
1112604,Javascript Specialist,https://www.udemy.com/javascript-specialist/,200,408,39,80,All Levels,0.32,8,2017-02-23T00:54:07Z,Subject: Web Development
877036,Sara Learns to Code. Making an App from Scratch,https://www.udemy.com/sara-learns-to-code-making-an-app-from-scratch/,60,402,20,35,All Levels,0.51,4,2016-08-02T19:36:19Z,Subject: Web Development
772224,Professional CSS Flexbox,https://www.udemy.com/css-flexbox/,35,396,130,21,Beginner Level,0.06,0.7166666667,2016-04-07T23:21:42Z,Subject: Web Development
1115128,XML DOM - Crash Course for Beginners,https://www.udemy.com/xml-dom-crash-course-for-beginners/,45,396,6,8,Beginner Level,0.83,0.5666666667,2017-02-19T23:41:32Z,Subject: Web Development
655298,Learn Facebook Flux Architecture for Web Applications,https://www.udemy.com/learn-facebook-flux-architecture-for-web-applications/,40,395,26,36,Beginner Level,0.54,6.5,2015-11-05T21:16:07Z,Subject: Web Development
1038786,JavaScript from Beginner to Advanced,https://www.udemy.com/javascript-from-beginner-to-advanced/,195,395,18,57,All Levels,0.57,17,2016-12-20T21:32:57Z,Subject: Web Development
755932,Introducing Ionic 2,https://www.udemy.com/introducing-ionic-2/,50,394,78,22,Intermediate Level,0.47,1.5,2016-02-08T20:43:47Z,Subject: Web Development
1036028,Build Wordpress CMS Clone with Laravel 5,https://www.udemy.com/build-blog-cms-with-laravel-5/,150,392,81,63,All Levels,0.26,8.5,2016-12-19T22:00:20Z,Subject: Web Development
1183094,"ASP.NET Core MVC, Quick and Practical",https://www.udemy.com/aspnet-core-mvc-quick-and-practical/,20,387,5,30,All Levels,0.74,2.5,2017-04-25T00:55:41Z,Subject: Web Development
642940,Build A YouTube Downloader With C# And GitHub,https://www.udemy.com/youtubedownloader/,20,385,39,32,Intermediate Level,0.3,2.5,2015-11-10T21:57:19Z,Subject: Web Development
865438,jQuery UI in Action: Build 5 jQuery UI Projects,https://www.udemy.com/jquery-ui-practical-build-jquery-ui-projects/,150,382,28,140,Beginner Level,0.37,15.5,2016-10-10T22:00:32Z,Subject: Web Development
1085064,Let's JavaScript! Code a calculator,https://www.udemy.com/lets-javascript-beginners-coding-projects/,35,380,10,30,Beginner Level,0.88,2,2017-02-23T05:36:41Z,Subject: Web Development
770526,Sending email with PHP: from Basic to Advanced,https://www.udemy.com/php-email/,40,379,58,45,Beginner Level,0.66,2,2016-06-10T16:23:33Z,Subject: Web Development
1030774,Master all PHP ideas 2017 to build any project,https://www.udemy.com/master-all-php-ideas-2017-to-build-any-project/,50,376,19,49,All Levels,0.76,3,2017-02-12T17:54:34Z,Subject: Web Development
1036170,Laravel : CRUD Application Using AJAX In Laravel 5.3,https://www.udemy.com/laravel-53-crud-application-with-ajax/,20,362,19,8,Beginner Level,0.78,1,2017-01-09T16:52:33Z,Subject: Web Development
1031780,Ready for Production with Spring Boot Actuator,https://www.udemy.com/ready-for-production-with-spring-boot-actuator/,55,361,26,49,Expert Level,0.31,2.5,2017-01-05T17:48:41Z,Subject: Web Development
656522,Ruby on Rails Foundations,https://www.udemy.com/how-to-learn-ruby-on-rails/,20,359,45,73,All Levels,0.4,6.5,2015-11-16T17:28:36Z,Subject: Web Development
1159822,Mastering Unix : AWK Commands,https://www.udemy.com/mastering-unix-commands/,20,358,0,23,Beginner Level,0.39,2,2017-05-03T22:21:05Z,Subject: Web Development
708514,Mastering TypeScript,https://www.udemy.com/mastering-typescript/,95,353,34,41,Beginner Level,0.11,3,2015-12-29T23:10:30Z,Subject: Web Development
1210652,HTML5 and CSS3: Learn Web Design with HTML + CSS + Bootstrap,https://www.udemy.com/html-css-bootstrap-build-your-first-website-today/,200,346,28,74,All Levels,0.16,8.5,2017-06-21T18:15:23Z,Subject: Web Development
551072,Build Websites from Scratch with Squarespace,https://www.udemy.com/build-websites-from-scratch-with-squarespace/,50,342,53,60,All Levels,0.24,3.5,2015-07-16T18:13:28Z,Subject: Web Development
845794,Advance JavaScript for Coders: Learn OOP in JavaScript,https://www.udemy.com/advance-javascript-for-coders-learn-oop-in-javascript/,40,334,41,54,Intermediate Level,0.76,11.5,2016-05-13T18:28:07Z,Subject: Web Development
1093608,The Most Comprehensive Web Development Course,https://www.udemy.com/comprehensive-web-developer-course/,200,333,22,353,All Levels,0.34,42,2017-05-01T22:36:28Z,Subject: Web Development
551962,Learn HTML in 59 Minutes - Your intro to front-end dev,https://www.udemy.com/learn-html-in-59-minutes/,35,333,15,14,Beginner Level,0.76,1,2015-07-14T21:37:16Z,Subject: Web Development
975916,17 Complete JavaScript projects explained step by step,https://www.udemy.com/17-complete-javascript-projects-explained-step-by-step/,185,327,26,106,All Levels,0.11,9.5,2016-10-26T14:03:38Z,Subject: Web Development
672090,Learn to Build Web Apps using UnderscoreJS : Code Like a Pro,https://www.udemy.com/learn-to-build-web-apps-using-underscorejs-code-like-a-pro/,40,325,37,27,Beginner Level,0.08,3.5,2015-11-18T17:58:36Z,Subject: Web Development
884988,Build a Complete Registration and Login System using PHP MVC,https://www.udemy.com/php-mvc-login/,80,325,50,106,Intermediate Level,0.6,5,2017-02-23T22:20:23Z,Subject: Web Development
910624,"Create free, fast and secure static website",https://www.udemy.com/create-free-fast-and-secure-static-website/,50,322,9,9,All Levels,0.96,0.5166666667,2016-07-21T15:30:23Z,Subject: Web Development
826568,Fundamentals of Angular 2 Full Stack Design,https://www.udemy.com/fundamentals-of-angular-2-full-stack-design/,95,314,43,49,Beginner Level,0.34,6.5,2016-04-21T15:10:14Z,Subject: Web Development
1088178,How To Design A WordPress Website With No Coding At All,https://www.udemy.com/how-to-make-a-wordpress-website-course/,25,306,3,42,All Levels,0.15,3.5,2017-03-10T22:24:30Z,Subject: Web Development
520870,WordPress Theme Customization 101 (for beginners),https://www.udemy.com/wordpress-theme-customization-101-for-beginners/,40,305,40,9,All Levels,0.94,2,2015-06-05T19:58:14Z,Subject: Web Development
774648,Learn Authentication With ASP.NET Identity Security 2017,https://www.udemy.com/learn-authentication-with-aspnet-identity-security-2016/,50,305,45,13,All Levels,0.98,2,2016-02-26T17:41:37Z,Subject: Web Development
866384,Advanced WordPress Topics: Post Types Taxonomies & Metaboxes,https://www.udemy.com/advanced-wordpress-topics-post-types-taxonomies-metaboxes/,95,301,44,91,All Levels,0.98,7.5,2016-07-10T16:04:35Z,Subject: Web Development
1089652,"Web Application Development using Redis, Express, and Socket",https://www.udemy.com/web-application-development-using-redis-express-and-socket/,200,300,16,66,All Levels,0.98,6,2017-02-09T17:10:16Z,Subject: Web Development
905096,CSS Animations: Create Amazing Effects on Your Website,https://www.udemy.com/css-animations-create-amazing-effects-on-your-website/,50,300,31,38,All Levels,0.98,3,2016-08-11T19:06:15Z,Subject: Web Development
806536,Master Riot: Learn Riot.js from Scratch,https://www.udemy.com/master-riot/,125,299,75,34,All Levels,0.98,3.5,2016-07-14T16:57:24Z,Subject: Web Development
687642,Custom Theme Creation for WordPress using HTML5 and CSS3,https://www.udemy.com/custom-theme-creation-for-wordpress/,35,298,20,24,All Levels,0.98,1.5,2015-12-06T17:34:38Z,Subject: Web Development
1107986,Building Data Visualizations with D3 and Angular 2,https://www.udemy.com/building-data-visualizations-with-d3-and-angular-2/,125,293,30,31,All Levels,0.98,3.5,2017-02-23T14:19:16Z,Subject: Web Development
966794,"WordPress Development With NodeJS, Gulp, Composer & More",https://www.udemy.com/wordpress-development-with-nodejs-gulpjs-composer-sass-more/,25,289,30,30,All Levels,0.98,4,2016-10-25T13:47:26Z,Subject: Web Development
919354,Learn Bootstrap 4 The Most Popular HTML5 CSS3 & JS Framework,https://www.udemy.com/learn-bootstrap-4-the-most-popular-html5-css3-js-framework/,200,279,37,119,All Levels,0.98,10,2017-04-25T00:57:35Z,Subject: Web Development
1031620,Learn Laravel with Database Migration & Seeding & Faker,https://www.udemy.com/laravel-53-migra-migration-seeding-faker-tinker/,20,263,14,7,All Levels,0.98,1,2017-01-09T16:39:16Z,Subject: Web Development
1002210,Popular JavaScript Framework:Learn The Language Of Angular 2,https://www.udemy.com/popular-javascript-frameworklearn-the-language-of-angular-2/,200,260,22,64,All Levels,0.98,11,2016-11-11T21:27:55Z,Subject: Web Development
982328,How to Build an Autocomplete System Like Google,https://www.udemy.com/how-to-build-an-autocomplete-system-using-javascript-and-php/,30,255,5,9,Beginner Level,0.11,1,2016-10-12T23:24:28Z,Subject: Web Development
1012040,Bootstrap Bootcamp - Responsive web development- 8 projects,https://www.udemy.com/bootstrap-bootcamp-with-projects/,100,253,34,45,Beginner Level,0.3,7,2016-12-12T00:23:57Z,Subject: Web Development
1037666,Webpack 1 & 2 - The Complete Guide,https://www.udemy.com/webpack-complete-guide/,40,252,46,79,Intermediate Level,0.71,6.5,2017-03-10T22:04:41Z,Subject: Web Development
1024844,"Build A Web App with VueJS, Spring Framework and MongoDB",https://www.udemy.com/build-a-message-board-app-with-vue-spring-and-mongodb/,145,251,32,25,Beginner Level,0.8,3.5,2016-11-30T21:59:37Z,Subject: Web Development
469678,Wordpress on AWS: The Easy way to AWS for Free Fast hosting,https://www.udemy.com/wordpress-on-aws-the-easy-way-to-aws-for-free-fast-hosting-amazon/,40,245,23,36,All Levels,0.55,1,2015-08-11T23:47:57Z,Subject: Web Development
1270392,"The Complete JavaScript, HTML and CSS Tutorial For Beginners",https://www.udemy.com/the-complete-javascript-html-and-css-tutorial-for-beginners/,35,244,44,21,Beginner Level,0.3,3,2017-06-29T16:13:18Z,Subject: Web Development
1008246,Modern E-Commerce Store In php & mysqli With Bootstrap,https://www.udemy.com/modern-e-commerce-store-in-php-mysqli-with-bootstrap/,50,240,45,358,All Levels,0.7,66.5,2016-12-09T16:18:49Z,Subject: Web Development
897314,HTTP Clients with Laravel: Use and Consume Services and APIs,https://www.udemy.com/http-clients-with-laravel-use-and-consume-services-and-apis/,65,237,22,52,Beginner Level,0.34,3.5,2016-07-18T19:09:21Z,Subject: Web Development
980114,The Complete TypeScript Programming Guide for Web Developers,https://www.udemy.com/typescript-programming/,40,236,31,35,All Levels,0.96,4,2016-10-12T17:02:13Z,Subject: Web Development
1204590,Angular Advanced MasterClass & FREE E-Book,https://www.udemy.com/angular-advanced-masterclass/,150,228,9,72,Beginner Level,0.61,6.5,2017-07-03T21:59:45Z,Subject: Web Development
973932,Learn Spring Security 4 Intermediate - Hands On,https://www.udemy.com/learn-spring-security-4-intermediate-hands-on/,95,227,16,20,All Levels,0.96,2,2016-10-03T16:16:36Z,Subject: Web Development
1039596,Build Complex Express Sites with Redis and Socket IO,https://www.udemy.com/build-complex-express-sites-with-redis-and-socket-io/,125,223,26,27,Expert Level,0.26,3.5,2016-12-22T00:14:13Z,Subject: Web Development
1009236,Web Development With Google Maps,https://www.udemy.com/webdevelopmentwithgooglemaps/,50,222,9,60,All Levels,0.78,8.5,2017-01-03T15:44:32Z,Subject: Web Development
961508,Learn Spring Security 4 Basics - Hands On,https://www.udemy.com/learn-spring-security-4-basics-hands-on/,95,216,28,16,Intermediate Level,0.89,2,2016-09-19T14:44:43Z,Subject: Web Development
858762,Rails Ecommerce App with HTML Template from Themeforest,https://www.udemy.com/rails-ecommerce-app-with-html-template-from-themeforest/,25,214,34,24,Beginner Level,0.1,2,2016-05-27T18:13:20Z,Subject: Web Development
1097778,ASP.NET MVC 5 Project - Facebook Clone,https://www.udemy.com/aspnet-mvc-5-project-facebook-clone/,30,210,19,41,All Levels,0.47,5,2017-02-09T04:38:46Z,Subject: Web Development
873824,Creating Custom Web Maps,https://www.udemy.com/creating-custom-web-maps/,50,208,48,29,All Levels,0.35,2,2016-06-10T17:26:48Z,Subject: Web Development
961996,Learn Reactivex From Ground Up,https://www.udemy.com/learn-reactivex-from-ground-up/,40,207,32,32,Beginner Level,0.74,5,2016-09-22T14:56:51Z,Subject: Web Development
1004008,Introduction to web programming for GIS applications,https://www.udemy.com/introduction-to-web-programming-for-gis-applications/,100,205,38,97,Beginner Level,0.7,13.5,2017-03-13T14:50:48Z,Subject: Web Development
628356,Learn Web Animation the Easy Way: An Intro to SVG and GSAP,https://www.udemy.com/learn-web-animation-with-svg-and-gsap/,50,203,33,15,Beginner Level,0.34,3,2015-10-02T17:23:24Z,Subject: Web Development
1038538,Introduction to QGIS Python Programming,https://www.udemy.com/introduction-to-qgis-python-programming/,85,197,26,28,All Levels,0.78,3.5,2016-12-22T00:11:22Z,Subject: Web Development
1158836,PHP Specialist (2017 Edition),https://www.udemy.com/php-specialist-2017/,100,197,11,53,Beginner Level,0.64,3.5,2017-03-28T23:39:37Z,Subject: Web Development
954710,HTML/CSS Bootcamp,https://www.udemy.com/html-css-code-bootcamp/,40,194,26,87,All Levels,0.36,10,2016-10-18T15:11:13Z,Subject: Web Development
1160196,Flexbox: The complete guide,https://www.udemy.com/flexbox-the-complete-guide/,35,189,7,16,Beginner Level,0.76,1,2017-06-09T23:29:48Z,Subject: Web Development
1063430,How to Build WordPress Themes: A Web Designer's Guide,https://www.udemy.com/how-to-build-wordpress-themes/,165,183,30,47,Beginner Level,1,5.5,2017-03-31T23:56:08Z,Subject: Web Development
921560,For Free - Deploy Quickly Spring Boot on Heroku With MySQL,https://www.udemy.com/learn-quickly-deploying-spring-boot-app-on-heroku-with-mysql/,95,177,19,10,All Levels,0.98,1,2016-08-06T07:33:17Z,Subject: Web Development
1071060,Django by Example,https://www.udemy.com/django-by-example/,125,170,21,78,All Levels,1,9,2017-01-13T02:50:03Z,Subject: Web Development
873844,Building Web Apps Using Flask and Neo4j,https://www.udemy.com/building-web-apps-using-flask-and-neo4j/,50,166,21,37,All Levels,0.75,2.5,2016-06-10T17:41:39Z,Subject: Web Development
1163894,Build a Chatbot integrated Website using Bootstrap 4,https://www.udemy.com/build-a-chatbot-integrated-website-using-bootstrap-4/,50,165,13,28,Beginner Level,0.89,3,2017-04-28T16:54:20Z,Subject: Web Development
