tweet,date,time,timezone,urls,language
"Business restructuring subsidies for up to 150 million yen Launched a free consultation campaign for business restructuring subsidies in collaboration with Startup Fund Co, which develops funding consulting for startups and M&amp;A matching  https://t.co/Kf8wrycERG",2022-10-10,21:59:35,0,['https://re-how.net/2022/10/business-restructuring-subsidies-for-up-to-150-million-yen-launched-a-free-consultation-campaign-for-business-restructuring-subsidies-in-collaboration-with-startup-fund-co-which-develops-funding-cons/'],en
@Evan_ss6 bit like how aws rakes all the vc money from bad startup ideas.,2022-10-10,21:57:07,0,[],en
@jenresisted @RepLeeZeldin Chris was a startup guy of his day. Ferdinand and Isabella were private equity investors. Chris talked Ferdy and Izzy into funding his whack-oh idea by telling them his voyage would lead to a unicorn biz ($1 billion+). Ferdy and Izzy gave Chris 3 ships and a rabbit's foot.,2022-10-10,21:56:34,0,[],en
"@phillipstemann @dagorenouf I’ve worked at VC-backed startups and presently building my bootstrapped one. VC will never be right image, not by a long shot.",2022-10-10,21:52:16,0,[],en
"Rachel Sheppard of @LeapVenture talks to @NovoBrief on the overlooked opportunities of the pet tech sector and the various challenges facing pet care startup founders, including funding.   Read more:  https://t.co/DwfWFRkBrb #pettech #Petcare #VC #startupfouders  https://t.co/rYrgbah5JQ",2022-10-10,21:39:27,0,['https://novobrief.com/leap-venture-studio-the-overlooked-opportunities-of-the-pet-tech-sector-are-starting-to-bark-at-investors/9378/'],en
"SBIR/STTR was reauthorized for three years!  Minnesota firms, startup and existing, now have runway to secure funding for product R&amp;D leading to commercialization.",2022-10-10,21:37:50,0,[],en
@DarrelFrater Privilege is right. How many people can just drop their job to focus on a startup before getting any funding? It restricts founders to a VERY limited group of people.,2022-10-10,21:37:00,0,[],en
Will your bunker be in #Switzerland or #Vegas? Totally Uniformed Opinions is here helping us make the tough decisions. #TUO   🏠 https://t.co/eyNCqGpHTp #TwitterSpaces  1&amp;2Swiss 3&amp;4Vegas  https://t.co/nLhiF5b21o,2022-10-10,21:32:31,0,['https://twitter.com/i/spaces/1mrGmkXqdQWxy'],en
A regular day in HXA_Beetle life cycle.  #sorties #drone #dusk #contextual #technology #startup #community #skilldevelopment #india  https://t.co/PC04eVPE1B,2022-10-10,21:31:35,0,['https://lnkd.in/g9wSqpMz'],en
London-based @lightdash_devs raises $8.4 million to build the BI tool. via @tech_eu   https://t.co/UcQL0SjQDT   #London #UnitedKingdom #DataAnalytics #funding #startup  https://t.co/zOUcdeXI7E,2022-10-10,21:30:01,0,['https://tech.eu/2022/10/07/uk-founded-business-intelligence-platform-lightdash-raises-84m-in-a-round-led-by-accel'],en
@oviosu @TwitterSpaces I think you should as there are many stories   - Naija to US &amp; back - Married to an entrepreneur - Fatherhood &amp; startup - The Paga Story - Tech Alliance: The Lagos/Addis connect - Emerging Markets Dynamics - Raising Capital for African Startups - My VC Journey: The Kairos Story,2022-10-10,21:27:46,0,[],en
@steviemctweets Hold on a minute here - are you saying that a “hype house” but for co-ed startup founders and without any real conduct or sexual harassment guidelines and run by children is NOT a unicorn-worthy idea?  I just don’t know what to say…,2022-10-10,21:26:21,0,[],en
"The #AI #followthemoney hashtag is back as ""Israeli startup  https://t.co/HHgV8wig6T, which has developed #AI-backed clinical reasoning tools for physicians, raised $8 million in seed funding."" #chatbot #AIinHealthcare @MobiHealthNews  https://t.co/q7DMDEVXMQ",2022-10-10,21:25:10,0,"['http://kahun.com', 'https://www.mobihealthnews.com/news/kahun-raises-8m-ai-enabled-clinical-reasoning-chatbot']",en
"@ShawnBasquiat Hi am Samuel and am from Ghana. Am building a fintech startup, will love to connect with anyone and help raise funding together for this wonderful idea in Africa.",2022-10-10,21:24:50,0,[],en
Billion dollar valuation startup idea: a ZKRollup with Move,2022-10-10,21:23:40,0,[],en
In 2010 Naval Co-Founded AngelList which was a fundraising platform for startups to raise money from angel investors. In 2022 AngelList reached a 22 billion dollar valuation.,2022-10-10,21:18:42,0,[],en
"More than 200 #Indian #ICT (information and communications technology) companies and startups are participating in ""#GITEX GLOBAL 2022"" which is being held between October 10 and 14 in #Dubai.  https://t.co/dEPzYyE93d",2022-10-10,21:11:00,0,[],en
"There's a reason why China and the US are dominating the startup space. Huge population that communicates in one native language.   Europe, India just can't compete. Language diversity works for smaller pop but in the grand scheme of things, Big population 1 language is better!",2022-10-10,21:02:33,0,[],en
"At Flourish, we support founders as needed and don’t shy away from tough conversations. We want startup teams to be as healthy as possible so they can help others. We look forward to continuing the dialogue on #WorldMentalHealthDay and beyond.",2022-10-10,21:02:20,0,[],en
"1.  Strong Startups Are Led by Healthy CEOs. Leaders who take care of themselves can set an example – even in the most stressful times. Start by setting boundaries, managing time &amp; energy. Here's some tips on how by @ArjunaCosta &amp; @LisaMikkelsen13  https://t.co/w492ng08we  https://t.co/aLK18fwa6n",2022-10-10,21:02:18,0,['https://bit.ly/3yspKNb'],en
Xpreneur Weekly It’s not about ideas. It’s about making ideas happen.  – Scott Belsky  Your weekly dose of insights into the startup world and a one stop platform for all recent acquisition and funding deals. #xseed #ximb #entrepreneurship  https://t.co/PCn0FsZQK4,2022-10-10,20:55:36,0,[],en
"seeking funding to reinvent publishing by integrating brands, machine learning and CoffeeScript",2022-10-10,20:53:40,0,[],en
Corporate payments startup Mesh scores $60M funding round  https://t.co/y1kUtdW1OD,2022-10-10,20:53:25,0,['https://digitalnewsphere.com/corporate-payments-startup-mesh-scores-60m-funding-round/'],en
This is the Twitter thread I had been waiting for. Great context and roadmap for the environment we are in (and likely will be for a while) #vc #startups #Sibos2022,2022-10-10,20:39:05,0,[],en
"#startup PITCHFEST!  https://t.co/xDltzf1m1K are pitching @ @VentureAtlanta 2022. Learn More,  https://t.co/6sByQoFF2u  https://t.co/2vojeJd8RL #unleashworld #cloudworld #Disrupt2022 #startups #legaltech #hrtech #hr #fintech #regtech #venturecapital #fundraising #vc #futureofwork",2022-10-10,20:34:46,0,"['https://www.onwardshr.com/', 'https://bit.ly/34uOnward', 'https://twitter.com/OnwardsHR/status/1578487330301972480']",en
@dofbutterflies props to being uncomfortable!  https://t.co/clbOQQ6Mw7,2022-10-10,20:34:35,0,[],en
You can work on your mental health by seeking therapy that will help you deal with your mental issues.  https://t.co/5i9bKXKEOi via @startuppbuzz #startupindia #startupslist #entrepreneur #startups #india,2022-10-10,20:34:11,0,['https://startup-buzz.com/5-signs-your-mental-health-might-be-falling/'],en
"Bttrade fact :🌐In 2021, early-stage funding amounted to $210 billion throughout 8,000 startups. #bttrade_org @bttrade_org  https://t.co/zpzSdY9IqK",2022-10-10,20:30:21,0,['http://www.bttrade.org'],en
"#Startups during the COVID-19 pandemic skyrocketed. We break down these pandemic startup trends by industry, location, funding methods and more, here:  https://t.co/U1sOCeBg6I #BusinessNews  https://t.co/A1sU5pj2uo",2022-10-10,20:30:09,0,['https://buff.ly/3CjXsFb'],en
one of the fun things about hanging around a startup incubator is watching professors trying to lab. It's great; currently I'm enjoying some buffer math drama,2022-10-10,20:27:25,0,[],en
Enterprise Ireland announces more new funding for  start-ups (&amp; VCs? !) #startups   https://t.co/w25EvDL02M via @rte,2022-10-10,20:24:47,0,['https://www.rte.ie/news/business/2022/1005/1327311-enterprise-ireland-announces-new-funding-for-start-ups/'],en
"Telangana: 14 web3 startups shortlisted for India Blockchain Accelerator . Hyderabad: 14 early-stage Web3 startups from around the world have been shortlisted by the Indian Blockchain Accelerator for its first ever mentorship and,",2022-10-10,20:23:48,0,[],en
"DeVenture: Bringing Transparency and Security to Startup Funding &lt;p&gt;Blockchain technology is reshaping the world as we speak. From education to entertainment, finance, gaming, arts, retail, and media, almost every industry has experienced the benefits of…  https://t.co/7hkrb5HYay",2022-10-10,19:07:29,0,['https://ift.tt/6bm8N73'],en
Our first India podcast made the weekly #podcast page charts!  1. Archetypes #MeganMarkle #spotifypodcasts  2. @KimKardashian's The System @spotifypodcasts  3. Hoaxed @tortoise  4. #WhatTheHellNavya #NavyaNanda? @bumble India 5. @callherdaddy   More:  https://t.co/3aLHjg8RhS,2022-10-10,20:19:43,0,['http://greatpods.co'],en
@MacConwell Quick question. In your article you say it wasn't a great strategy. What would you do differently today?  I'm no VC and I'm not looking to raise for my startup.   Just honest curiosity.,2022-10-10,20:17:29,0,[],en
101 Most Promising  Audio Startups with Seed Funding (United States)  https://t.co/iLZxGv7YmF,2022-10-10,20:17:09,0,['https://jf.media/101-most-promising-audio-startups-with-seed-funding-united-states/'],en
"Resources are already stretched to the extreme. The skill to figure out when to say ""No"" and what to say ""No"" to is very important! #startup #venturecapital #entrepreneur #vc #tech #startupfunding #cryptocurrency #privateequity #investment #fintech #seedfunding  https://t.co/vLxKaIQwI9",2022-10-10,20:15:22,0,[],en
@frmrda @stevemlytle @BobHarig I mean startups pretend they're viable with more funding on the way all the time lol. I guess OWGR might reasonably do some back of envelope math and think ... what happens if they don't make money?,2022-10-10,20:13:47,0,[],en
"@LanceAAlbion @tim_1729 @oneunderscore__ as someone who has had to get venture capitalists funding for startups and level up from nothing and working 80 hours. It seems that you need be very well connected, talented and lucky all at the same time.",2022-10-10,20:13:25,0,[],en
"@calebmaru Yes! Thanks to your article, I see Africans playing catchup.  Encouraging because Africa's tech startup founder pool was 20 years behind India until 2016.",2022-10-10,20:10:16,0,[],en
@FiyinOdebunmi I would say @juiceboxETH. Another DAO that provides funding for startups is @wearecultdao. Have you ever heard of $CULT?,2022-10-10,20:08:01,0,[],en
Nfinitive serves as an year long platform to work with Professors and to find financial support for start-ups.  #startupculture #startup #startups #funding #startuplife #startupidea #funding #startupfund  https://t.co/6LQox9Fzas,2022-10-10,20:00:39,0,[],en
"Starting a business? Download 5 easy guides to startup funding, business plans, incorporating, &amp; more at  https://t.co/7pZ0uaC5cJ.  https://t.co/T892kcbEp0",2022-10-10,20:00:01,0,['https://buff.ly/3A2IFi9'],en
#Netherlands startup Villari Raises $342.6K from UNIIQ  https://t.co/DzrB1aEGRI,2022-10-10,20:00:01,0,['http://parsers.vc/startup/villari.nl/?utm_source=twitter&utm_medium=api&utm_campaign=fundraising&utm_content=Villari'],en
"📌There are other options for startup businesses who need funding. Many of them are not as well known, but they can be just as effective at securing the money needed to start a business.   👉  https://t.co/xbquQhKkOw   #microfinance #microfinace #finance #loan #loans #invest  https://t.co/1fp83Cm4rE",2022-10-10,20:00:00,0,['http://join.microloancoin.com'],en
@FiyinOdebunmi Who are the best DAOs for providing funding for startups?,2022-10-10,19:57:42,0,[],en
@Tadiwawashe @AbiyeduKin @sekaikuvarika @ShingiMunyeza @mcleansibanda Have you noticed how India is transitioning from being a model country for MSMEs to a model country for building Unicorn startups.,2022-10-10,19:50:36,0,[],en
"@harkiratkulaar He isn’t done anything for me too personally.U &amp; me are Indians first.   Look at what he is doing for India collectively. From sports to international relations &amp; from infrastructure to startups, economy, defence, etc compare records from 10 years back &amp; NOW.  Do it - I dare you!",2022-10-10,19:46:43,0,[],en
"@startupindia As an entrepreneur, I can say our failures define us in the way that we know what not to do and we can survive failures and move on.  India should reward failed entrepreneurs like it happens in Israel startup ecosystem, founders like to partner with prev failed founders..",2022-10-10,19:37:56,0,[],en
Startup Fundraising vs. Venture Capital Funding (Q3 2022) volume &amp; analysis by @aonetti  #winteriscoming  https://t.co/WxEQgxpkfd,2022-10-10,19:37:19,0,['https://lnkd.in/eec9ijbn'],en
ICYMI on Saturday: I unpacked the new startup funding program at @Cloudflare and why this will be an interesting test of how VCs and public companies can work together to fund startups ☁️💰,2022-10-10,19:36:39,0,[],en
#innovation #entrepreneurs  #startups  Congratulations to all the Finalists for the #Eddies Awards from Massachusetts Innovation Network for a wonderful showcase. Special thanks for the birthday cake Sophia Kambanis - great crowd to celebrate with! A full… https://t.co/eifOIulu4m,2022-10-10,19:36:22,0,['https://lnkd.in/e7_FD43k'],en
"With public equities down massively in 2022, LPs definitionally have less money to deploy and they need to re-balance their portfolios.  This will come by reducing VC exposure which in turn will directly impact the startup ecosystem.  Which brings us to today:",2022-10-10,19:34:43,0,[],en
Outcomes were multiples of historical norms which changed the calculus of investing. This “truth” rippled from late to early stage quickly.  Valuations collapsed to simple division. A startup would want $X and was willing to accept dilution of Y% which implied a valuation of X/Y.,2022-10-10,19:34:38,0,[],en
"It’s undeniable that the VC and startups ecosystems feel different in 2022 than they did in 2020 and 2021.   For years, money was flowing freely from LPs to VCs and from VCs to startups. Many startups went public or were sold and the returned liquidity added fuel to the fire.",2022-10-10,19:34:36,0,[],en
