Feature1,Feature2,Feature3,Feature4,Target
72,60,1214,2,70
22,65,1429,0,72
85,62,1291,-3,65
21,46,733,0,91
70,41,583,1,96
48,49,823,2,86
53,67,1519,1,87
24,60,1215,-1,57
80,47,751,0,76
38,60,1214,0,56
40,46,730,1,90
45,66,1475,-3,91
15,43,645,1,92
49,54,993,-3,85
66,49,815,1,69
84,69,1608,1,97
11,52,929,1,86
34,62,1296,-1,59
63,48,778,-1,57
37,67,1513,2,62
40,58,1146,-1,90
69,66,1461,-2,56
74,48,771,2,37
24,64,1376,0,41
63,43,638,2,87
19,64,1390,1,80
65,59,1182,-1,93
50,61,1248,-3,46
12,63,1334,-1,39
22,50,846,0,47
60,63,1331,0,49
27,53,944,2,33
41,51,893,-3,98
60,46,715,0,54
62,68,1546,-1,39
89,52,917,2,82
68,54,979,0,48
15,42,618,0,96
52,53,945,1,47
29,60,1207,-2,35
41,58,1130,-3,44
72,64,1374,-3,59
24,40,560,2,87
52,64,1370,-2,36
78,68,1562,-1,94
55,44,663,2,73
27,50,856,-3,82
69,45,682,-2,52
61,49,815,1,68
86,58,1133,-1,71
41,55,1029,2,76
23,44,654,1,35
72,66,1467,0,73
69,49,815,-1,73
20,58,1130,-1,34
15,67,1508,0,42
64,68,1542,-3,30
13,51,880,-3,46
76,61,1258,1,82
38,47,743,-1,35
74,65,1429,-3,94
71,50,844,0,59
82,50,833,-2,33
52,41,580,-3,83
59,66,1463,-3,61
87,63,1331,0,60
34,59,1170,1,41
30,67,1511,-2,57
86,42,605,1,83
22,58,1137,2,54
21,49,830,-3,99
78,68,1555,-3,74
47,41,581,-3,84
86,41,576,1,80
69,54,994,1,92
63,65,1421,-3,66
47,47,740,-3,33
18,47,757,-2,72
10,47,745,-1,32
11,53,967,1,96
33,69,1600,0,53
84,43,617,-1,37
24,43,632,1,56
71,53,941,-1,44
22,48,793,-1,85
79,51,883,1,79
45,47,745,0,43
11,69,1617,-2,96
46,53,962,1,94
52,61,1265,2,93
39,45,679,-3,32
19,60,1213,-3,49
10,45,700,-2,81
30,64,1377,-1,49
54,65,1417,0,48
45,47,758,0,82
48,67,1505,-2,46
29,54,987,1,57
37,43,639,-3,86
37,53,955,1,69
25,47,748,1,43
65,57,1093,0,57
54,63,1334,0,54
27,62,1294,0,50
83,52,902,0,36
23,41,575,1,52
66,46,714,-1,52
62,66,1474,2,88
56,67,1516,-2,82
55,58,1124,1,30
53,58,1128,2,40
22,51,890,0,77
81,52,910,-3,61
89,41,565,-2,52
15,43,626,-1,35
37,47,742,2,31
38,45,698,-1,86
53,65,1414,1,38
57,59,1162,-3,32
74,45,695,0,89
21,61,1270,-2,98
85,47,746,0,64
45,54,977,1,33
74,55,1011,0,39
59,60,1206,0,42
11,47,765,2,89
58,46,709,-1,36
21,51,881,-1,50
28,46,719,1,52
87,54,992,-1,97
50,63,1344,-3,86
81,62,1289,1,54
37,40,541,1,38
79,60,1208,2,55
10,63,1343,2,62
72,42,591,-3,40
44,63,1343,2,76
51,43,624,2,42
23,67,1509,-3,50
29,66,1475,-3,85
30,55,1019,0,44
26,60,1218,0,63
64,58,1139,1,78
70,47,739,-2,38
22,66,1479,-3,93
40,60,1205,-1,32
11,58,1144,2,71
51,58,1141,-2,81
87,68,1548,-3,58
50,50,838,0,33
13,56,1075,2,92
69,46,716,-1,61
74,57,1085,1,35
80,48,767,0,30
42,48,776,-2,44
42,51,883,-1,67
44,45,688,-2,58
50,65,1431,-3,91
64,51,884,2,76
20,54,999,-2,91
67,66,1471,-2,87
43,59,1174,-1,58
49,60,1219,1,76
64,50,838,-1,42
81,63,1335,-2,71
31,55,1027,0,69
38,62,1295,1,55
68,44,665,-3,88
42,49,810,-3,48
57,50,849,0,71
29,48,796,2,93
28,48,791,-1,80
40,58,1136,-2,63
29,51,875,1,34
88,55,1027,-3,95
86,53,953,0,85
44,63,1333,-1,50
83,55,1010,-1,39
69,51,881,-2,72
71,51,869,-3,37
44,60,1226,2,95
66,50,847,-1,69
87,60,1207,-1,58
84,53,947,-3,68
21,54,979,-3,31
55,44,663,2,72
37,47,758,0,80
30,69,1593,-2,33
40,43,644,0,98
10,49,831,0,97
81,57,1105,2,95
25,62,1304,1,77
61,63,1335,0,59
81,48,775,-3,55
22,57,1090,0,31
24,48,783,-1,55
51,69,1609,-3,89
72,58,1139,1,81
38,44,664,0,70
40,56,1051,2,31
47,62,1303,-1,86
85,61,1253,1,72
31,54,992,-3,74
81,68,1559,-1,85
33,69,1614,-2,95
32,61,1259,-1,69
77,46,715,-1,60
14,67,1522,0,84
82,63,1335,-3,72
27,59,1182,-3,79
27,63,1336,2,48
78,55,1022,2,70
75,66,1461,1,56
59,48,773,-1,40
75,62,1288,-3,53
42,45,693,1,69
60,67,1501,0,38
77,56,1059,1,72
11,50,844,1,35
10,65,1427,-3,62
32,56,1064,2,67
26,52,928,1,89
21,58,1151,-2,98
34,45,696,2,75
33,61,1264,-2,87
28,52,925,2,81
37,47,762,1,90
67,43,622,-2,47
49,62,1303,1,84
82,65,1411,1,40
72,44,662,-2,81
33,42,598,1,42
15,67,1519,-1,76
46,56,1062,1,67
48,51,872,-3,36
86,64,1365,2,32
76,42,594,1,48
81,51,888,1,94
47,40,557,-1,92
82,43,632,-2,83
26,57,1100,-1,61
10,62,1290,-2,31
70,66,1453,-2,33
31,58,1134,-3,54
51,49,819,2,75
25,69,1612,2,82
77,57,1084,1,32
86,59,1165,1,46
73,43,624,-1,53
66,41,572,-3,64
45,62,1306,2,90
79,45,692,1,81
26,42,611,-2,80
60,40,558,2,97
52,44,663,2,71
55,46,717,-2,59
75,64,1386,-2,94
15,56,1074,1,90
54,67,1515,-1,78
17,54,993,-3,73
46,46,714,2,42
44,57,1103,-1,80
22,56,1054,1,34
84,65,1417,-1,60
80,62,1304,0,99
87,66,1464,-1,73
32,64,1382,2,61
64,49,816,-3,76
13,44,655,2,32
61,54,981,0,50
51,67,1523,1,98
81,64,1368,-2,42
66,46,725,1,85
40,46,709,-3,30
17,58,1130,-3,35
85,54,991,-3,94
36,56,1065,-1,75
77,42,602,2,70
70,42,600,-2,66
28,67,1520,-2,84
57,50,859,0,99
14,59,1188,-2,90
64,52,925,-3,99
51,52,908,2,39
67,50,848,1,69
72,61,1248,1,52
35,44,671,-1,93
88,57,1098,1,79
39,65,1432,1,86
28,45,692,-2,65
30,41,566,-3,31
67,55,1030,-3,94
88,64,1385,-1,94
32,58,1133,0,47
63,68,1545,0,35
20,60,1221,2,69
73,69,1605,-3,86
11,48,777,2,30
44,44,667,2,82
83,48,789,0,97
25,51,888,-3,77
41,60,1221,-2,82
78,54,994,1,97
77,58,1139,-3,87
66,69,1589,-1,32
80,69,1595,0,55
29,63,1337,-2,55
53,45,698,-2,92
22,54,994,-1,76
78,40,542,2,56
22,55,1030,2,73
65,47,753,-2,79
73,58,1135,-2,71
65,62,1283,-3,34
26,41,577,1,59
56,40,556,2,88
62,58,1145,-1,98
69,65,1431,-3,98
75,53,952,-1,78
55,67,1509,-1,62
18,58,1133,-1,42
85,47,748,-1,69
28,47,744,1,32
21,69,1595,-3,36
75,62,1292,-1,62
69,43,630,-1,70
55,48,773,-3,41
47,42,611,2,87
59,41,571,1,54
77,63,1330,2,51
58,48,787,1,80
35,51,875,2,36
32,44,660,-2,59
42,66,1460,2,38
65,57,1097,-3,72
26,49,822,-1,76
20,41,568,-3,35
78,67,1507,-1,63
48,67,1506,-2,50
44,46,716,0,50
25,67,1509,-2,50
76,53,936,-2,31
82,48,789,-1,98
88,66,1464,-2,72
56,54,987,1,66
40,43,633,1,66
25,49,808,-1,35
58,42,603,-1,69
19,47,754,-1,63
49,60,1206,-3,40
74,51,878,-3,67
14,58,1132,-2,39
21,61,1250,-1,39
67,44,647,1,31
69,63,1325,2,33
34,65,1431,-1,84
16,59,1181,-2,70
86,52,905,1,43
48,42,606,0,74
65,59,1170,0,54
25,40,549,0,57
20,55,1020,0,44
85,49,802,-2,42
68,67,1511,-3,73
14,50,861,1,88
82,66,1468,2,78
42,63,1340,-3,72
67,42,593,-1,44
55,41,586,0,99
36,43,631,-2,60
12,53,954,0,59
22,53,944,-2,34
53,46,729,0,93
75,61,1242,2,32
33,40,549,0,61
66,53,950,-1,67
50,54,980,2,43
57,64,1384,2,77
86,65,1418,-2,64
37,68,1548,1,33
16,61,1263,-3,78
59,57,1102,1,80
58,56,1070,2,95
79,62,1285,2,42
62,54,992,-1,86
32,44,652,-2,35
41,54,993,0,78
61,60,1205,2,38
88,62,1282,1,35
38,65,1427,-2,73
77,40,546,-3,72
73,56,1048,-2,40
43,62,1299,2,69
51,63,1335,2,54
70,53,938,-2,36
15,49,821,0,69
88,64,1364,-1,31
21,47,756,1,67
88,69,1590,0,43
29,60,1221,1,75
72,51,871,2,40
21,61,1267,1,86
77,46,727,1,95
35,62,1308,2,93
86,52,922,0,97
40,54,986,0,58
53,58,1131,0,51
13,65,1435,-3,88
10,54,986,0,46
20,64,1379,2,47
15,44,662,2,55
30,53,965,-1,99
20,42,604,2,53
70,41,583,1,96
88,53,949,1,72
13,58,1146,-2,81
79,54,986,-2,75
77,63,1325,-1,37
60,46,726,-2,89
61,69,1602,2,68
26,52,929,-3,96
73,68,1554,-3,71
33,50,859,-1,91
64,62,1297,-2,76
67,64,1390,2,99
22,63,1348,-1,85
22,64,1377,-2,47
55,66,1456,1,33
63,47,757,-2,90
86,64,1365,1,31
41,48,779,-2,50
65,47,755,-3,86
42,62,1298,0,66
29,40,553,-2,73
42,59,1181,0,78
61,66,1472,-2,86
61,59,1182,-3,92
48,41,576,-2,69
79,42,602,1,74
81,55,1008,-1,31
40,51,871,-3,32
79,41,568,-2,56
11,64,1395,-2,95
64,40,553,-2,86
54,65,1413,1,34
64,53,954,-1,80
67,45,689,0,69
68,46,721,1,72
10,47,766,1,93
25,47,747,0,42
11,54,999,-3,88
58,58,1145,1,92
27,43,637,1,73
58,41,583,2,88
69,50,850,-2,80
18,53,948,0,43
73,54,993,-1,94
55,61,1256,-1,70
73,49,806,2,43
65,61,1249,0,52
86,54,979,-1,55
10,65,1437,-1,91
26,40,550,-3,64
21,54,996,1,78
40,69,1602,-1,63
32,48,774,-1,31
48,50,857,-2,92
28,40,543,-2,43
72,54,994,1,93
19,40,548,-1,54
10,54,997,1,79
89,57,1084,-2,41
14,60,1215,-3,54
56,43,638,-2,90
11,42,606,0,58
72,56,1065,1,87
81,47,747,-2,66
66,47,751,2,69
32,53,947,1,44
69,49,802,1,32
46,51,882,1,63
60,66,1462,-3,56
22,62,1302,-3,74
45,64,1392,1,96
66,45,695,0,85
16,55,1019,2,37
24,59,1187,1,90
55,45,690,-1,69
78,49,822,-1,98
35,67,1522,2,90
89,59,1165,0,49
65,45,694,2,80
70,50,843,1,56
20,53,964,0,90
85,50,845,0,68
28,47,753,-1,61
13,46,735,-1,95
86,44,649,-3,48
53,40,553,-2,81
23,53,963,0,90
18,54,997,-2,85
69,53,952,-2,78
53,53,958,-3,88
21,68,1549,-3,33
83,48,790,0,99
34,65,1424,1,61
31,44,661,-3,63
76,68,1563,-2,98
11,58,1144,-1,74
12,52,932,-1,99
47,53,941,2,31
76,46,716,-2,63
74,43,625,-3,59
24,58,1131,-3,43
64,54,976,1,37
86,51,887,-3,96
76,66,1459,1,51
34,41,585,-1,89
27,56,1052,-2,33
26,69,1596,0,37
17,42,604,-2,57
86,51,870,2,41
33,45,685,0,42
67,53,943,-3,51
28,66,1474,-3,81
13,56,1064,1,61
75,68,1562,-1,93
59,51,885,1,76
81,66,1451,-2,32
50,45,690,1,63
88,69,1590,-3,46
68,68,1560,-2,85
86,64,1385,0,93
85,50,840,2,51
12,47,758,1,70
57,55,1016,-3,48
80,62,1297,0,80
54,44,664,0,78
70,44,646,-2,31
81,41,581,2,91
18,41,579,2,62
84,66,1455,-2,44
82,53,953,0,83
27,60,1224,-1,83
59,47,741,-2,39
56,64,1370,1,36
59,69,1611,1,96
26,53,958,-1,77
26,46,725,2,68
29,62,1289,1,33
54,60,1211,1,53
76,54,976,0,43
70,40,541,2,49
33,44,650,-3,31
56,43,639,1,88
12,47,767,-1,99
28,57,1105,1,76
27,44,662,2,59
57,53,943,-1,43
47,60,1216,1,65
19,58,1151,-2,98
86,55,1020,-1,69
77,42,606,1,83
45,52,917,-1,65
64,59,1170,-3,58
71,55,1026,1,81
41,51,878,-1,51
54,54,990,-3,80
86,54,989,2,84
85,53,946,-1,65
54,48,773,2,36
60,45,695,2,82
37,63,1334,1,47
49,41,585,1,94
32,59,1173,2,50
68,64,1388,1,95
88,49,809,1,59
55,44,660,1,65
78,55,1026,0,85
46,62,1285,-2,32
10,69,1599,-2,42
30,42,614,0,91
62,50,846,2,60
15,68,1567,2,80
72,51,887,0,89
64,43,630,1,65
71,51,880,-3,71
71,62,1297,1,74
45,62,1298,-1,70
41,40,559,-2,94
44,46,729,-1,91
21,48,795,0,89
24,46,727,-3,79
43,69,1610,2,85
14,42,612,0,77
21,64,1394,1,93
58,65,1416,-1,46
37,68,1553,2,47
82,41,561,2,32
10,68,1553,-1,39
41,42,610,-3,84
61,55,1017,2,48
10,65,1429,0,67
34,49,810,-2,46
17,69,1606,-2,67
73,55,1029,-2,93
46,68,1552,1,49
30,53,944,0,34
51,45,698,-3,92
12,41,587,2,82
63,44,653,-3,50
56,47,762,1,97
16,44,666,0,67
74,67,1510,-2,74
17,46,722,2,55
13,41,591,2,94
74,46,715,1,58
20,41,590,-3,99
59,54,981,1,49
41,62,1298,1,65
12,45,695,-2,68
30,40,546,0,50
34,51,873,-3,35
61,54,981,-1,51
29,64,1382,1,62
77,42,607,-2,90
56,43,634,1,74
19,48,798,1,98
14,58,1130,-1,32
89,63,1338,2,78
70,61,1250,1,55
49,53,940,0,30
77,61,1251,-3,67
55,65,1415,-2,45
48,46,727,0,85
42,48,794,1,93
15,49,830,-3,99
87,44,665,-1,95
34,59,1173,2,49
39,47,748,0,51
78,41,578,-3,88
77,61,1254,2,71
41,59,1187,-1,96
13,40,549,-1,53
46,62,1287,-3,37
21,43,628,-2,45
13,44,668,2,71
31,50,839,-3,32
19,52,930,-2,97
34,60,1227,1,94
68,40,543,-1,58
25,56,1059,2,49
38,69,1594,-2,39
71,50,838,-1,42
59,58,1146,1,96
21,62,1294,2,44
18,57,1102,-2,66
15,55,1018,0,35
48,64,1381,0,65
80,49,816,2,76
65,53,956,-3,89
36,63,1347,1,85
13,59,1173,-2,45
36,56,1072,0,94
68,49,817,1,77
32,41,569,0,40
55,46,724,2,77
48,49,811,-2,53
74,58,1139,-1,85
46,57,1090,1,38
88,66,1471,-2,95
17,47,762,2,83
42,48,778,2,46
18,47,767,1,97
81,62,1302,-2,95
37,64,1374,2,40
65,62,1298,2,74
36,40,548,-2,59
27,62,1294,0,48
58,64,1387,-1,89
15,54,997,2,78
29,63,1335,-1,49
16,46,719,-2,48
16,63,1336,2,42
25,53,954,1,61
47,58,1143,2,81
49,48,780,-2,58
63,51,884,1,74
10,69,1600,1,41
50,45,699,0,92
86,50,847,1,75
40,54,986,-3,62
56,46,712,-2,43
28,45,702,0,93
54,54,985,-2,62
79,55,1007,-3,31
33,40,540,-1,35
12,68,1569,2,87
66,55,1015,-1,46
76,65,1431,1,98
60,46,711,-2,43
74,53,954,-3,86
58,42,592,-3,39
14,56,1068,0,73
71,55,1023,-2,73
38,41,574,2,55
10,49,819,-3,62
65,45,678,2,32
36,53,952,-1,63
76,67,1503,1,49
31,69,1611,1,84
65,60,1221,1,89
77,49,810,0,61
23,47,766,2,96
83,60,1221,2,93
45,54,994,1,83
68,54,990,2,78
73,48,769,-2,34
42,43,624,0,39
24,64,1383,-2,66
71,47,757,-2,93
79,44,655,-1,62
46,49,809,0,43
14,54,1002,-1,97
57,68,1560,2,78
83,48,775,-3,56
66,43,635,-3,86
70,49,822,-1,95
18,46,715,2,33
84,40,535,2,37
73,53,948,-3,66
83,47,750,-2,77
37,42,603,1,58
43,67,1514,2,69
71,56,1059,0,70
72,65,1423,-2,76
76,56,1057,1,64
82,47,757,-3,98
15,51,883,-2,57
12,56,1075,0,93
50,40,546,-1,58
77,47,754,-1,86
73,62,1293,-3,68
11,51,892,-1,79
84,46,707,0,39
52,49,814,1,60
33,58,1127,-3,34
43,66,1468,2,62
26,53,947,-3,46
44,67,1520,0,89
46,62,1286,0,33
46,57,1089,1,35
86,58,1124,0,43
19,54,986,-3,54
88,44,657,2,69
24,61,1254,-2,54
59,40,552,-1,80
27,69,1613,1,88
86,64,1368,1,42
24,40,554,-3,76
24,69,1613,-2,89
59,52,909,1,46
68,41,564,-2,39
19,42,595,-1,30
52,52,923,2,83
72,65,1425,-1,81
29,61,1251,2,42
30,64,1374,0,39
82,44,656,2,64
38,67,1522,-2,95
71,65,1420,0,64
74,46,714,-2,57
26,54,993,-1,74
45,67,1510,-2,61
34,44,671,-3,93
27,63,1341,2,62
34,45,688,-3,55
44,52,925,-3,93
17,45,689,0,49
82,43,626,-2,63
20,54,997,0,83
13,49,814,-2,49
56,51,873,0,41
76,67,1497,-3,36
37,50,846,2,52
18,58,1135,2,46
71,56,1058,-1,66
40,55,1019,-1,49
63,42,596,-1,50
22,68,1554,-3,51
78,53,942,-2,49
15,53,946,-3,39
75,47,755,-3,89
62,64,1374,1,49
50,66,1468,-1,69
71,67,1518,2,90
89,63,1329,-2,57
47,65,1420,-2,55
51,58,1129,-2,44
67,67,1519,-2,96
67,44,650,2,39
67,68,1544,-2,38
87,66,1469,-1,88
39,48,776,-2,43
31,50,858,2,85
73,43,622,-2,48
83,61,1246,-2,51
30,46,729,-1,84
52,55,1018,-2,52
69,58,1134,-3,69
13,57,1094,2,35
17,66,1467,-3,56
75,52,918,1,80
34,66,1479,-3,99
79,49,807,-1,54
82,49,813,2,69
38,54,988,-3,67
59,49,808,2,44
56,64,1379,0,62
32,43,637,1,73
83,49,803,1,40
40,62,1308,-3,98
19,48,797,2,92
44,40,542,2,42
82,65,1409,-1,35
65,63,1336,-2,67
77,51,883,-3,81
75,69,1606,-3,91
81,65,1407,-1,30
40,60,1221,-2,81
27,65,1426,1,63
14,55,1022,1,46
56,57,1107,-3,98
89,58,1129,-1,59
46,55,1027,-2,75
55,54,993,-3,87
71,50,854,-3,94
11,66,1476,-2,77
41,50,855,-1,82
20,58,1136,0,52
41,69,1596,-1,43
32,46,715,-2,44
55,44,670,1,96
52,66,1468,-1,69
57,63,1347,0,96
75,40,537,-1,42
12,41,575,-3,52
54,61,1248,-2,47
67,47,759,1,95
73,65,1418,-3,60
80,55,1026,0,85
71,66,1466,-1,70
30,43,627,-2,46
34,49,806,-1,31
51,53,951,2,61
63,42,595,-3,50
63,40,557,-2,97
53,51,877,-2,54
74,44,661,-1,79
14,58,1132,1,37
26,54,990,1,64
28,45,684,2,35
77,60,1201,0,34
62,53,951,-2,71
85,42,599,-1,67
11,49,812,2,37
12,63,1340,0,57
41,51,874,-1,39
25,57,1095,-2,49
43,42,610,2,80
43,58,1135,1,58
40,40,550,-2,67
32,57,1102,0,69
77,42,594,-3,53
35,56,1051,-3,33
40,52,918,-3,68
80,69,1586,-1,30
76,47,751,-2,75
59,42,595,1,45
54,68,1547,-3,41
62,56,1056,1,56
57,64,1378,-1,62
69,58,1137,0,76
22,46,714,-2,36
64,67,1503,-3,48
70,63,1326,-3,40
52,55,1017,2,46
64,53,948,1,61
70,54,987,-2,75
88,51,870,-3,48
71,50,854,-2,91
72,57,1097,2,68
72,67,1511,1,72
85,58,1131,-1,65
24,61,1268,-2,94
20,63,1349,1,84
12,60,1222,1,69
32,62,1307,0,91
63,47,741,1,38
74,69,1587,1,30
61,68,1560,-2,83
88,55,1028,0,95
23,49,813,-1,49
23,51,885,0,63
73,46,722,1,79
17,42,600,-3,47
83,43,618,-1,38
52,41,567,-3,45
57,59,1184,-2,95
24,63,1335,1,45
89,58,1128,-1,56
83,59,1173,1,71
60,48,782,0,66
67,41,575,0,70
66,40,542,-1,53
54,41,582,-1,89
20,61,1266,-2,88
83,59,1174,-2,75
23,63,1335,-1,45
61,64,1391,2,98
54,59,1177,2,71
67,47,757,-1,91
33,49,810,-2,44
53,49,821,1,81
67,53,954,0,80
70,60,1215,-3,75
82,59,1165,-2,50
10,69,1610,-3,76
36,54,984,1,48
61,56,1048,1,30
48,59,1174,1,60
63,59,1175,1,68
49,66,1476,2,90
46,56,1061,-3,69
20,68,1571,-3,99
31,61,1256,1,59
50,57,1098,0,66
88,45,679,1,46
60,47,743,-2,45
74,45,686,-1,63
54,51,888,1,85
89,66,1460,0,61
14,50,861,0,89
75,61,1241,1,31
35,65,1431,-2,84
36,53,956,-3,75
42,62,1293,-1,53
88,58,1142,1,95
68,43,639,-1,96
50,41,581,-1,83
53,49,811,-1,55
27,53,948,-2,47
55,49,823,0,90
32,60,1223,2,81
18,43,633,0,57
74,69,1601,-3,74
27,57,1107,0,83
76,46,712,-1,51
50,63,1333,0,49
76,40,545,-1,67
37,61,1263,-2,85
72,56,1046,-3,34
48,60,1214,-2,62
71,52,924,-3,98
55,54,990,2,74
19,50,861,-2,92
77,50,847,-1,72
71,53,956,0,87
79,69,1604,2,82
34,63,1346,1,81
66,41,572,0,61
66,64,1374,-3,55
80,68,1549,1,54
18,55,1030,0,72
38,52,927,2,90
65,62,1297,-1,73
27,51,883,0,59
43,52,911,2,45
55,67,1504,-3,47
37,61,1267,2,93
20,55,1024,0,56
86,49,812,0,69
14,51,896,0,92
81,67,1509,-2,72
64,41,562,-1,32
86,40,550,-3,88
73,47,738,-2,36
65,53,956,2,84
34,56,1056,0,45
33,66,1480,0,96
48,64,1385,-2,79
67,51,877,1,56
17,61,1250,-1,38
17,48,776,-1,32
19,52,931,1,96
71,65,1410,1,32
27,44,654,2,36
73,67,1514,1,82
81,68,1547,2,48
54,62,1299,-1,77
25,47,754,-1,65
40,67,1514,2,68
36,45,683,-3,42
74,55,1030,-2,97
24,69,1612,-3,89
51,48,787,2,75
79,57,1100,2,80
52,62,1299,2,71
21,47,767,1,99
86,59,1168,-2,59
36,68,1568,-1,96
76,54,981,0,58
82,66,1461,1,59
45,59,1179,-2,75
78,41,580,1,90
85,54,971,0,31
69,59,1175,2,70
28,44,663,-2,67
71,53,941,0,43
89,51,870,0,44
36,61,1259,1,68
79,60,1209,-3,61
32,46,732,0,93
52,51,887,-2,84
37,68,1563,0,81
39,40,557,-3,90
56,69,1604,0,74
29,50,840,-1,32
85,46,720,-3,82
13,42,603,-1,52
76,61,1252,-3,67
65,41,580,1,84
71,68,1564,1,96
73,40,542,-2,56
81,69,1594,-2,56
21,41,569,2,31
74,65,1427,0,86
58,60,1208,-3,51
77,57,1102,-2,91
51,54,988,-2,71
81,43,624,2,54
29,61,1260,2,68
15,57,1100,-1,57
19,50,862,0,95
64,49,808,-3,52
18,44,672,0,88
77,51,870,2,38
35,54,982,-1,46
50,61,1246,-1,38
76,63,1343,0,91
63,56,1066,-1,89
30,51,882,-1,58
82,63,1327,1,45
74,47,747,1,61
19,51,895,0,91
83,59,1181,-2,97
26,56,1065,1,67
31,42,612,0,83
50,57,1107,-2,94
38,61,1245,-2,30
31,51,877,-3,45
40,53,955,-2,73
47,42,599,-3,54
38,43,644,2,97
50,66,1470,-3,78
71,65,1413,1,41
87,49,807,0,56
47,49,817,-1,70
44,56,1068,0,86
32,47,758,0,79
28,58,1144,-3,81
14,68,1570,2,89
81,55,1014,2,46
83,41,562,0,39
33,62,1287,-3,34
57,40,544,-1,56
82,49,816,-3,83
78,61,1243,-2,40
57,63,1339,0,72
74,46,720,-2,75
80,42,592,1,43
71,53,956,2,85
39,62,1300,-1,74
80,69,1592,-1,49
60,45,682,-1,46
53,47,738,-3,30
21,48,783,1,51
16,69,1600,-2,46
26,52,908,0,31
73,47,741,-1,43
22,66,1474,1,73
89,67,1498,-2,42
40,40,548,0,60
46,56,1066,1,78
10,61,1256,-1,51
24,50,849,1,56
55,43,631,2,65
26,43,632,-3,59
83,41,564,2,41
53,60,1205,0,37
67,68,1564,-3,97
81,60,1221,2,94
29,64,1387,-1,78
59,62,1286,1,37
87,62,1288,2,54
88,51,877,0,65
65,41,584,2,94
12,40,562,-3,94
