,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range
943,Honda,Wr-V,S Petrol,"Rs. 8,15,000",1199 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,40 litres,Petrol,1601 mm,3999 mm,1734 mm,SUV,5,17.5 km/litre,,17.5 km/litre,,1087 kg,7,188 mm,Ventilated Disc,Drum,"McPherson Strut, Coil Spring",Torsion Beam Coil Spring,,,195/60 R16,195/60 R16,Electric Power,All Windows,,Remote,90PS@6000rpm,110Nm@4800rpm,Analog,Analog,Analog,2,5,Fabric,Manual,2555 mm,195/60 R16,Yes,,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"With Remote, Internal",363 litres,Yes,Yes,Yes,Digital,Front,,Yes,Yes,3 Years/Unlimited km Warranty*,Yes,"With Remote, Internal",Digital,Manual,Analog,Yes,5.3 meter,,Driver & Front Passenger,,Fully automatic climate control,Yes,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,Front Row,,"Front passenger frontal airbag, Driver frontal airbag",Yes,Yes,,,2,,"Rake, Reach",,,Rear sensors,Yes,Yes,,,,,Multifunction Steering Wheel,Yes,,Manual Adjustment,,,,,Yes,,,,,,,,,,,,,,,,,,
944,Honda,Wr-V,Edge Plus Edition Diesel,"Rs. 9,16,050",1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,40 litres,Diesel,1601 mm,3999 mm,1734 mm,SUV,5,25.5 km/litre,,25.5 km/litre,,1176 kg,7,188 mm,Ventilated Disc,Drum,"McPherson Strut, Coil Spring",Torsion Beam Coil Spring,,,195/60 R16,195/60 R16,Electric Power,All Windows,,Remote,100PS@3600rpm,200Nm@1750rpm,Analog,Analog,Analog,2,5,Fabric,Manual,2555 mm,195/60 R16,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"Internal, With Remote",363 litres,Yes,Yes,Yes,Digital,Front,,Yes,Yes,3 Years/Unlimited km Warranty*,Yes,"With Remote, Internal",Digital,Manual,Analog,Yes,5.3 meter,,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,Yes,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,Front Row,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,,,2,,"Rake, Reach",,,Rear sensors,Yes,Yes,,,Yes,,Multifunction Steering Wheel,Yes,,Manual Adjustment,,,,,Yes,,,,,Yes,,,,,,,,,,,,,
945,Honda,Wr-V,Edge Plus Edition Petrol,"Rs. 8,08,050",1199 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,40 litres,Petrol,1601 mm,3999 mm,1734 mm,SUV,5,17.5 km/litre,,17.5 km/litre,,1087 kg,7,188 mm,Ventilated Disc,Drum,"McPherson Strut, Coil Spring",Torsion Beam Coil Spring,,,195/60 R16,195/60 R16,Electric Power,All Windows,,Remote,90PS@6000rpm,110Nm@4800rpm,Analog,Analog,Analog,2,5,Fabric,Manual,2555 mm,195/60 R16,Yes,,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"With Remote, Internal",363 litres,Yes,Yes,Yes,Digital,Front,,Yes,Yes,3 Years/Unlimited km Warranty*,Yes,"With Remote, Internal",Digital,Manual,Analog,Yes,5.3 meter,,Driver & Front Passenger,,Fully automatic climate control,Yes,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,Front Row,,"Front passenger frontal airbag, Driver frontal airbag",Yes,Yes,,,2,,"Rake, Reach",,,Rear sensors,Yes,Yes,,,,,Multifunction Steering Wheel,Yes,,Manual Adjustment,,,,,Yes,,,,,,,,,,,,,,,,,,
946,Honda,Wr-V,Exclusive Edition Diesel,"Rs. 10,48,050",1498 cc,,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,40 litres,Diesel,1601 mm,3999 mm,1734 mm,SUV,5,25.5 km/litre,,25.5 km/litre,,1204 kg,7,188 mm,Ventilated Disc,Drum,"McPherson Strut, Coil Spring",Torsion Beam Coil Spring,,,195/60 R16,195/60 R16,Electric Power,All Windows,Yes,Smart Key,100PS@3600rpm,200Nm@1750rpm,Analog,Analog,Analog,2,5,Fabric,Manual,2555 mm,195/60 R16,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"With Remote, Internal",363 litres,Yes,Yes,Yes,Digital,Front,Yes,Yes,Yes,3 Years/Unlimited km Warranty*,Yes,"Internal, With Remote",Digital,Manual,Analog,Yes,5.3 meter,Yes,Driver & Front Passenger,,Fully automatic climate control,,Yes,,,,,,Yes,,,,Yes,,,Yes,Yes,Front Row,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,,Yes,2,,"Reach, Rake",,,Rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,,,,Yes,,,,,Yes,,,,,,,,Yes,,,,,
947,Honda,Wr-V,Exclusive Edition Petrol,"Rs. 9,35,050",1199 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,40 litres,Petrol,1601 mm,3999 mm,1734 mm,SUV,5,17.5 km/litre,,17.5 km/litre,,1104 kg,7,188 mm,Ventilated Disc,Drum,"McPherson Strut, Coil Spring",Torsion Beam Coil Spring,,,195/60 R16,195/60 R16,Electric Power,All Windows,,Remote,90PS@6000rpm,110Nm@4800rpm,Analog,Analog,Analog,2,5,Fabric,Manual,2555 mm,195/60 R16,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"Internal, With Remote",363 litres,Yes,Yes,Yes,Digital,Front,Yes,Yes,Yes,3 Years/Unlimited km Warranty*,Yes,"Internal, With Remote",Digital,Manual,Analog,,5.3 meter,,Driver & Front Passenger,,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,Front Row,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,,,2,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
948,Honda,Wr-V,V Diesel,"Rs. 9,95,000",1498 cc,,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,40 litres,Diesel,1601 mm,3999 mm,1734 mm,SUV,5,25.5 km/litre,,25.5 km/litre,,1204 kg,7,188 mm,Ventilated Disc,Drum,"McPherson Strut, Coil Spring",Torsion Beam Coil Spring,,,195/60 R16,195/60 R16,Electric Power,All Windows,Yes,Smart Key,100PS@3600rpm,200Nm@1750rpm,Analog,Analog,Analog,2,5,Fabric,Manual,2555 mm,195/60 R16,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"With Remote, Internal",363 litres,Yes,Yes,Yes,Digital,Front,Yes,Yes,Yes,3 Years/Unlimited km Warranty*,Yes,"Internal, With Remote",Digital,Manual,Analog,Yes,5.3 meter,Yes,Driver & Front Passenger,,Fully automatic climate control,Yes,Yes,,,,,,Yes,,,,Yes,Yes,,Yes,Yes,Front Row,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,,Yes,2,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,,,,Yes,,Yes,,,Yes,,,,,,,,Yes,,,,,
949,Mahindra,Tuv300,T4 Plus,"Rs. 8,54,328",1493 cc,3,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,60 litres,Diesel,1817 mm,3995 mm,1835 mm,SUV,5,18.49 km/litre,,18.49 km/litre,,1590 kg,5,184 mm,Ventilated Disc,Drum,Double wishbone,Rigid Axle Multi-Link,,,215/75R15,215/75R15,Electric Power,All Windows,,,84PS@3750RPM,240Nm@1600-2800rpm,Digital,Analog,Analog,Yes,7,Fabric,Manual,2680 mm,215/75R15,,Yes,Not on offer,,Yes,3 years /100000 Kms (years/distance whichever comes first),,Internal,384 litres,,,Yes,Digital,Front,Yes,Front & Rear,Yes,4 years /100000 Kms (years/distance whichever comes first),,Manual,Digital,Manual,Analog + Digital,Yes,5.35 meter,Yes,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,Yes,,,,,,,Yes,,,Yes,Yes,,,Yes,,Front Row,2225 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,,,,,,Yes,,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,,,
950,Mahindra,Tuv300,T6 Plus,"Rs. 9,14,328",1493 cc,3,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,60 litres,Diesel,1817 mm,3995 mm,1835 mm,SUV,5,18.49 km/litre,,18.49 km/litre,,1590 kg,5,184 mm,Ventilated Disc,Drum,Double wishbone,Rigid Axle Multi-Link,,,215/75R15,215/75R15,Electric Power,All Windows,,Remote,84PS@3750RPM,240Nm@1600-2800rpm,Digital,Analog,Analog,Yes,7,Fabric,Manual,2680 mm,215/75R15,,2,CD Player with USB & Aux-in,Yes,Yes,3 years /100000 Kms (years/distance whichever comes first),Yes,Internal,384 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,4 years /100000 Kms (years/distance whichever comes first),Yes,Manual,Digital,Manual,Analog + Digital,Yes,5.35 meter,Yes,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,Yes,,,Yes,,,,Yes,,,,,Yes,,Yes,,Front Row,2225 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,,,Yes,,,Yes,Yes,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,
951,Mahindra,Tuv300,T8,"Rs. 9,76,592",1493 cc,3,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,60 litres,Diesel,1817 mm,3995 mm,1835 mm,SUV,5,18.49 km/litre,,18.49 km/litre,,1590 kg,5,184 mm,Ventilated Disc,Drum,Double wishbone,Rigid Axle Multi-Link,,,215/75R15,215/75R15,Electric Power,All Windows,,Remote,84PS@3750RPM,240Nm@1600-2800rpm,Digital,Analog,Analog,Yes,7,Fabric,Manual,2680 mm,215/75R15,,2,CD Player with USB & Aux-in,Yes,Yes,3 years /100000 Kms (years/distance whichever comes first),Yes,Internal,384 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,4 years /100000 Kms (years/distance whichever comes first),Yes,Manual,Digital,Manual,Analog + Digital,Yes,5.35 meter,Yes,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,Yes,,,Yes,,,,Yes,,,Yes,Yes,Yes,,Yes,,Front Row,2225 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,,,Yes,,,Yes,Yes,Multifunction Steering Wheel,,,Manual Adjustment,,,,,,,,,,Yes,Yes,,,,,,,,,,,,
952,Mahindra,Tuv300,T10,"Rs. 9,99,614",1493 cc,3,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,60 litres,Diesel,1839 mm,3995 mm,1835 mm,SUV,5,18.49 km/litre,,18.49 km/litre,,1590 kg,5,184 mm,Ventilated Disc,Drum,Double wishbone,Rigid Axle Multi-Link,,,215/75R15,215/75R15,Electric Power,All Windows,,Remote,100PS@3750RPM,240Nm@1500-2250rpm,Digital,Analog,Analog,Yes,7,Fabric,Manual,2680 mm,215/75R15,,2,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years /100000 Kms (years/distance whichever comes first),,"Manual, Internal",384 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,4 years /100000 Kms (years/distance whichever comes first),Yes,"Internal, Manual",Digital,Manual,Analog + Digital,Yes,5.35 meter,Yes,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,Yes,,,Yes,,,Normal,Yes,,,,Yes,,,Yes,,Front Row,2225 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,Rear sensors with camera,,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,,,Manual Adjustment,Yes,,,,,,,,,Yes,Yes,,,,,,,,,,Yes,,
953,Mahindra,Tuv300,T10 (O),"Rs. 10,31,943",1493 cc,3,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,60 litres,Diesel,1839 mm,3995 mm,1835 mm,SUV,5,18.49 km/litre,,18.49 km/litre,,1590 kg,5,184 mm,Ventilated Disc,Drum,Double wishbone,Rigid Axle Multi-Link,,,215/75R15,215/75R15,Electric Power,All Windows,,Remote,100PS@3750RPM,240Nm@1500-2250rpm,Digital,Analog,Analog,Yes,7,Leather,Manual,2680 mm,215/75R15,,2,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years /100000 Kms (years/distance whichever comes first),Yes,"Manual, Internal",384 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,4 years /100000 Kms (years/distance whichever comes first),Yes,"Internal, Manual",Digital,Manual,Analog + Digital,Yes,5.35 meter,Yes,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,Yes,,,Yes,,,Normal,Yes,,,,Yes,,,Yes,,Front Row,2225 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,Rear sensors with camera,,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,,,Manual Adjustment,Yes,,,,,,,,,Yes,Yes,,,,,,,,,,,,
954,Mahindra,Tuv300,T10 Dual Tone,"Rs. 10,22,930",1493 cc,3,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,60 litres,Diesel,1839 mm,3995 mm,1835 mm,SUV,5,18.49 km/litre,,18.49 km/litre,,1590 kg,5,184 mm,Ventilated Disc,Drum,Double wishbone,Rigid Axle Multi-Link,,,215/75R15,215/75R15,Electric Power,All Windows,,Remote,100PS@3750RPM,240Nm@1500-2250rpm,Digital,Analog,Analog,Yes,7,Fabric,Manual,2680 mm,215/75R15,,2,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years /100000 Kms (years/distance whichever comes first),Yes,"Manual, Internal",384 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,4 years /100000 Kms (years/distance whichever comes first),Yes,Manual,Digital,Manual,Analog + Digital,Yes,5.35 meter,Yes,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,Yes,,,Yes,,,,Yes,,,,Yes,,,Yes,,Front Row,2225 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,Rear sensors with camera,,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,,,Manual Adjustment,Yes,,,,,,,,,Yes,,,,,,,,,,,,,
955,Mahindra,Tuv300,T10 (O) Dual Tone,"Rs. 10,55,259",1493 cc,3,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,60 litres,Diesel,1839 mm,3995 mm,1835 mm,SUV,5,18.49 km/litre,,18.49 km/litre,,1590 kg,5,184 mm,Ventilated Disc,Drum,Double wishbone,Rigid Axle Multi-Link,,,215/75R15,215/75R15,Electric Power,All Windows,,Remote,100PS@3750RPM,240Nm@1500-2250rpm,Digital,Analog,Analog,Yes,7,Leather,Manual,2680 mm,215/75R15,,2,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years /100000 Kms (years/distance whichever comes first),Yes,"Manual, Internal",384 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,4 years /100000 Kms (years/distance whichever comes first),Yes,Manual,Digital,Manual,Analog + Digital,Yes,5.35 meter,Yes,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,Yes,,,Yes,,,,Yes,,,,Yes,,,Yes,,All Rows,2225 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,Rear sensors with camera,,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,,,Manual Adjustment,Yes,,,,,,,,,Yes,Yes,,,,,,,,,,,,
956,Maruti Suzuki,S-Cross,1.3L Sigma,"Rs. 8,80,689",1248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,48 litres,Diesel,1595 mm,4300 mm,1785 mm,Crossover,5,23.65 km/litre,,23.65 km/litre,,1215 kg,5,180 mm,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Torsion beam with coil spring,,,205/55 R16,205/55 R16,Electric Power,All Windows,,Remote,90PS@4000rpm,200Nm@1750rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2600 mm,205/55 R16,,Yes,,,Yes,,,Internal,375 litres,,Yes,Yes,Digital,Front,Yes,Front,Yes,,,Internal,Analog,Manual,Analog + Digital,Yes,5.5 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1670 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,Rear sensors,Yes,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,
957,Maruti Suzuki,S-Cross,1.3L Delta,"Rs. 9,92,689",1248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,48 litres,Diesel,1595 mm,4300 mm,1785 mm,Crossover,5,23.65 km/litre,,23.65 km/litre,,1224 kg,5,180 mm,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Torsion beam with coil spring,,,205/60/R16,205/60/R16,Electric Power,All Windows,,Remote,90PS@4000rpm,200Nm@1750rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2600 mm,205/60/R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,375 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.5 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1670 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,"Rake, Reach",,,Rear sensors,Yes,Yes,,,,,Multifunction Steering Wheel,,,,,,,,,,,,,Yes,Yes,,,,,,,Yes,,,,,
958,Maruti Suzuki,S-Cross,1.3L Zeta,"Rs. 10,43,689",1248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,48 litres,Diesel,1595 mm,4300 mm,1785 mm,Crossover,5,23.65 km/litre,,23.65 km/litre,,1233 kg,5,180 mm,Ventilated Disc,Solid Disc,Macpherson strut with Coil Spring,Torsion beam with coil spring,,,205/60 R16,205/60 R16,Electric Power,All Windows,,Smart Key,90PS@4000rpm,200Nm@1750rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2600 mm,205/60/R16,Yes,2,CD Player with USB & Aux-in,Yes,Yes,,Yes,"With Remote, Internal",375 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.5 meter,Yes,Driver & Front Passenger,,Fully automatic climate control,,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1670 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,,,,Touch Sensitive,Yes,,,Manual Adjustment,Yes,,,Cup Holders,Yes,,,,,Yes,Yes,,,,,,,Yes,,,,,
959,Maruti Suzuki,S-Cross,1.3L Alpha,"Rs. 11,43,689",1248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,48 litres,Diesel,1595 mm,4300 mm,1785 mm,Crossover,5,23.65 km/litre,,23.65 km/litre,,1240 kg,5,180 mm,Ventilated Disc,Solid Disc,Macpherson strut with Coil Spring,Torsion beam with coil spring,,,205/60R16,205/60R16,Electric Power,All Windows,,Smart Key,90PS@4000rpm,200Nm@1750rpm,Digital,Analog,Analog,Yes,5,Leather,Manual,2600 mm,205/60R16,Yes,2,CD Player with USB & Aux-in,Yes,Yes,,Yes,"With Remote, Internal",375 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.5 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1670 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,,,,Touch Sensitive,Yes,,,Manual Adjustment,Yes,,,Cup Holders,Yes,,,,,Yes,Yes,Yes,,Yes,Yes,,,Yes,,,,,
960,Renault,Captur,Rxe Petrol,"Rs. 9,49,999",1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50 litres,Petrol,1619 mm,4329 mm,1813 mm,SUV,5,,,13.86 km/litre,,,5,201 mm,Solid Disc,Drum,"Mac Pherson strut with Lower Transverse link, coil spring",Twist beam suspension with coil spring,,,215/65 R16,215/65 R16,Yes,All Windows,,Yes,106PS@5600rpm,142Nm@4000rpm,Digital,Digital,Analog,Yes,5,Fabric,Manual,2673 mm,215 / 60 R16,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,392 litres,Yes,Yes,Yes,Yes,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Analog,,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,,Fully automatic climate control,Yes,,Yes,Yes,,,,Yes,,Yes,,,,,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,"Rake, Reach",,,Rear sensors,,Yes,,,Yes,,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,,Cup Holders,,,,,,,Yes,,,,,,Yes,,,,,,
961,Renault,Captur,Rxe Diesel,"Rs. 10,49,999",1461 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,50 litres,Diesel,1619 mm,4329 mm,1813 mm,SUV,5,,,20.37 km/litre,,,6,201 mm,Solid Disc,Drum,"Mac Pherson strut with Lower Transverse link, coil spring",Twist beam suspension with coil spring,,,215/65 R16,215/65 R16,Yes,All Windows,,Yes,110PS@3850rpm,240Nm@1750rpm,Digital,Digital,Analog,Yes,5,Fabric,Manual,2673 mm,215 65 R16,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,,392 litres,Yes,Yes,Yes,Yes,Front & Rear,Yes,Front & Rear,Yes,,Yes,,Analog,,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,,Yes,Yes,,,,Yes,,,,,,,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,"Reach, Rake",,,Rear sensors,,Yes,,,Yes,,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,,Cup Holders,,,,,,Yes,Yes,,,,,,Yes,,,,,,
962,Renault,Captur,Platine Diesel Dual Tone,"Rs. 12,99,999",1461 cc,4,,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,50 litres,Diesel,1619 mm,4329 mm,1813 mm,SUV,5,,,20.37 km/litre,,,6,201 mm,Solid Disc,Drum,"Mac Pherson strut with Lower Transverse link, coil spring",Twist beam suspension with coil spring,,,215/60 R17,215/60 R17,Yes,All Windows,,Smart Key,110PS@3850rpm,240Nm@1750rpm,Digital,Digital,Analog,Yes,5,Leather,Manual,2673 mm,215/60 R17,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,392 litres,Yes,Yes,Yes,Yes,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Analog,,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,Yes,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,4,,"Rake, Reach",,,Rear sensors with camera,,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,,Cup Holders,,Yes,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,
