,price,space,room,bedroom,furniture,latitude,longitude,city_area,floor,max_floor,apartment_type,renovation_type,balcony
40566,158200,104.0,2,1,1,41.7874621,44.749969,Saburtalo District,11,15,new,newly renovated,0
40567,181200,97.0,3,2,0,41.7757895,44.7950346,Nadzaladevi District,5,14,old,old renovation,1
40568,220800,90.0,3,2,0,41.7335333,44.798583,Nadzaladevi District,2,12,old,newly renovated,1
40569,230700,100.0,4,3,0,41.73188365,44.836876299366,Other,2,2,old,old renovation,1
40570,191100,84.0,2,1,1,41.7266037,44.729069,Saburtalo District,2,7,old,old renovation,1
40571,510700,136.5,4,3,1,41.7245209,44.7537885,Saburtalo District,8,15,new,newly renovated,1
40572,187800,85.0,3,2,0,41.75459175,44.774178105362,Didube District,4,8,old,old renovation,1
40573,428400,120.0,4,3,0,41.7687623,44.724123229951,Saburtalo District,10,10,old,newly renovated,1
40575,494300,188.0,5,3,0,41.73188365,44.836876299366,Other,3,14,new,newly renovated,1
40577,154900,90.0,3,2,0,41.7659669,44.7925615,Nadzaladevi District,2,5,old,old renovation,1
40578,184500,85.0,3,2,0,41.7954972,44.8190233,Gldani District,2,10,new,newly renovated,1
40579,560200,140.0,4,3,0,41.725054,44.7545015,Saburtalo District,4,15,new,newly renovated,1
40580,105400,45.0,2,1,0,41.7858421,44.7558155,Saburtalo District,4,6,new,newly renovated,1
40581,692000,149.0,6,3,1,41.6904718,44.7949278,Mtatsminda District,4,5,old,old renovation,1
40582,372300,98.0,4,3,1,41.7245209,44.7537885,Saburtalo District,9,15,new,newly renovated,1
40587,97200,39.0,2,1,1,41.6959611,44.875666051764,Samgori District,7,13,new,newly renovated,1
40588,220800,55.0,3,1,0,41.7054409,44.8072665,Chugureti District,1,4,old,newly renovated,0
40589,140000,47.0,2,1,0,41.7331648,44.7411031,Saburtalo District,9,13,new,green frame,1
40593,202600,88.0,4,3,1,41.7268878,44.7190522,Vake District,9,16,old,newly renovated,1
40595,207600,63.0,3,2,0,41.7245209,44.7537885,Saburtalo District,17,17,new,newly renovated,1
40597,209600,67.0,3,2,0,41.70558605,44.723528901676,Vake District,11,14,new,green frame,1
40598,161500,75.0,3,2,0,41.7081011,44.7696196,Vake District,2,12,new,newly renovated,1
40601,204300,112.0,5,4,0,41.7335333,44.798583,Nadzaladevi District,6,8,new,white frame,0
40602,240500,98.0,3,2,0,41.7245209,44.7537885,Saburtalo District,5,6,new,white frame,1
40603,79100,45.0,2,1,0,41.7874621,44.749969,Saburtalo District,6,9,new,black frame,1
40605,234000,83.0,3,2,1,41.7081011,44.7696196,Vake District,2,15,new,newly renovated,1
40606,224100,67.0,3,2,1,41.7245209,44.7537885,Saburtalo District,4,8,new,newly renovated,1
40607,313000,118.0,3,2,1,41.7172959,44.7752025,Saburtalo District,1,8,old,newly renovated,1
40608,247100,100.0,5,3,0,41.7687623,44.724123229951,Saburtalo District,8,8,old,newly renovated,1
40609,362500,117.0,3,2,1,41.7245209,44.7537885,Saburtalo District,5,12,new,newly renovated,1
40610,118600,53.0,3,2,0,41.6959611,44.875666051764,Samgori District,4,15,new,newly renovated,1
40611,461300,140.0,4,0,0,41.7245209,44.7537885,Saburtalo District,6,6,new,newly renovated,0
40615,174600,65.0,2,1,1,41.7245527,44.7197467,Saburtalo District,4,5,old,newly renovated,0
40617,125200,33.0,1,1,1,41.725203,44.7425619,Saburtalo District,3,6,old,newly renovated,0
40618,98900,55.0,1,1,0,41.6883397,44.8325599,Isani District,3,9,old,old renovation,0
40619,306400,105.0,4,3,0,41.7687623,44.724123229951,Saburtalo District,3,9,new,newly renovated,1
40620,385500,110.0,3,2,1,41.7245209,44.7537885,Saburtalo District,1,17,new,newly renovated,0
40622,296600,90.0,3,2,1,41.7243775,44.7671879,Saburtalo District,4,19,new,newly renovated,1
40627,260300,106.0,4,3,0,41.7687623,44.724123229951,Saburtalo District,2,5,old,newly renovated,1
40628,141700,39.2,2,1,1,41.7731729,44.7800877,Didube District,15,22,new,newly renovated,1
40630,212600,85.0,4,3,0,41.75459175,44.774178105362,Didube District,1,9,old,newly renovated,1
40632,141700,50.0,3,2,1,41.7903068,44.7593516,Saburtalo District,3,12,new,newly renovated,1
40633,171300,46.0,2,1,1,41.73145960635,44.763315592047,Saburtalo District,2,10,new,newly renovated,1
40635,190000,90.0,3,2,0,41.75837565,44.776713263065,Didube District,10,14,old,old renovation,0
40637,105400,46.0,2,1,0,41.7051656,44.8721895,Samgori District,2,9,new,newly renovated,1
40639,523900,132.0,4,2,0,41.73188365,44.836876299366,Other,8,12,new,newly renovated,1
40642,128500,51.0,2,1,0,41.79346875,44.822745752323,Gldani District,14,15,new,newly renovated,1
40646,1360900,220.0,5,3,0,41.7040297,44.7902278,Mtatsminda District,9,12,new,white frame,0
40647,54400,35.0,1,1,0,41.6694195,44.9162789,Samgori District,7,9,old,old renovation,1
40648,145000,36.0,2,1,1,41.7241916,44.7689845,Saburtalo District,8,8,old,old renovation,0
40649,273500,100.0,3,2,0,41.7687623,44.724123229951,Saburtalo District,2,7,new,newly renovated,1
40650,154900,57.0,2,1,1,41.7704323,44.7748777,Didube District,1,10,new,newly renovated,0
40651,224100,80.0,3,1,0,41.6954238,44.6974945,Vake District,1,4,new,white frame,1
40652,214200,90.0,4,3,0,41.7903068,44.7593516,Saburtalo District,1,9,old,newly renovated,0
40653,118600,37.0,2,1,1,41.7554926,44.766335,Saburtalo District,9,11,new,newly renovated,1
40657,253700,110.0,4,3,0,41.7687623,44.724123229951,Saburtalo District,11,12,new,newly renovated,1
40658,254900,91.0,3,2,0,41.6954238,44.6974945,Vake District,3,4,new,white frame,0
40660,276800,105.0,3,2,0,41.7260891,44.7744363,Saburtalo District,15,16,new,white frame,1
40661,636000,167.0,4,3,1,41.70703,44.7859759,Mtatsminda District,3,5,new,newly renovated,1
40662,456500,163.0,5,4,0,41.6954238,44.6974945,Vake District,3,4,new,white frame,0
40663,270200,115.0,4,3,0,41.7687623,44.724123229951,Saburtalo District,6,7,old,newly renovated,1
40664,145000,80.0,2,1,1,41.7641407,44.777614297418,Didube District,3,6,old,old renovation,1
40665,126900,40.0,2,1,0,,,Saburtalo District,1,5,old,newly renovated,0
40669,118600,35.0,2,1,1,,,Didube District,1,3,old,newly renovated,0
40671,138400,45.0,2,1,0,,,Didube District,8,16,new,newly renovated,1
40672,151600,65.0,3,2,1,,,Didube District,2,3,old,newly renovated,1
40674,151600,54.0,2,1,1,41.7034618,44.8498781,Isani District,18,18,new,newly renovated,1
40675,194400,61.0,3,2,1,41.7341813,44.728036935007,Vake District,9,9,new,newly renovated,1
40676,158200,58.0,2,1,0,,,Didube District,1,4,old,newly renovated,1
40679,168100,41.0,2,1,1,,,Vake District,10,15,old,newly renovated,0
40684,141700,75.0,5,2,0,41.7963683,44.814584498768,Gldani District,7,9,old,old renovation,0
40688,593100,150.0,4,3,0,41.7077917,44.7645692,Vake District,4,9,new,old renovation,1
40689,560200,143.0,4,3,1,41.7145595,44.7634771,Vake District,10,15,new,newly renovated,1
40691,181200,75.0,3,2,1,41.7070309,44.8053424,Chugureti District,1,3,new,newly renovated,0
40692,79100,38.55,2,1,0,41.77964299352,44.777732522298,Didube District,12,12,new,black frame,1
40693,757900,165.0,4,3,1,41.7063018,44.7832448,Mtatsminda District,4,5,new,newly renovated,1
40695,728200,140.5,4,3,1,41.7103615,44.7284963,Vake District,6,10,new,newly renovated,1
40696,118600,38.0,2,1,1,41.79346875,44.822745752323,Gldani District,1,8,new,newly renovated,0
40697,270200,62.0,2,1,0,41.7687623,44.724123229951,Saburtalo District,2,22,new,newly renovated,0
40698,336100,68.0,2,1,1,41.7292617,44.7634137,Saburtalo District,7,22,new,newly renovated,1
40700,286700,67.0,2,1,1,41.7313315,44.7630581,Saburtalo District,3,12,new,newly renovated,1
40701,757900,260.0,6,3,0,41.7081011,44.7696196,Vake District,7,7,old,old renovation,0
40702,461300,150.0,4,3,0,41.70558605,44.723528901676,Vake District,5,12,new,newly renovated,1
40703,616800,170.0,5,3,0,41.70558605,44.723528901676,Vake District,4,12,new,white frame,0
40704,181200,45.0,2,1,0,41.7245209,44.7537885,Saburtalo District,6,18,new,newly renovated,1
40705,181200,43.0,2,1,1,41.7206103,44.7106871,Saburtalo District,6,9,new,newly renovated,1
40707,346000,84.0,2,1,1,41.7081011,44.7696196,Vake District,4,7,new,newly renovated,0
40709,85700,60.0,3,2,0,41.6693856,44.9148903,Samgori District,1,1,new,not renovated,0
40710,349300,68.0,2,1,1,41.7102235,44.7732989,Vake District,3,9,new,newly renovated,1
40711,187800,81.0,4,3,0,41.73188365,44.836876299366,Other,7,8,new,newly renovated,1
40712,164800,51.0,2,1,1,41.7704323,44.7748777,Didube District,2,7,new,newly renovated,1
40714,115300,66.0,3,2,1,41.68227299199583,44.98163517186086,Samgori District,3,9,old,old renovation,0
40716,152200,58.44,2,1,0,41.7731729,44.7800877,Didube District,12,16,new,green frame,1
40717,533800,160.0,3,2,0,41.70703,44.7859759,Mtatsminda District,4,8,new,newly renovated,1
40718,98900,40.0,1,1,0,41.79729615,44.826263553422,Gldani District,2,9,old,old renovation,0
40719,191100,90.0,3,2,1,41.7607336,44.772292737198,Didube District,4,5,old,newly renovated,1
40720,280100,110.0,4,3,0,41.73188365,44.836876299366,Other,4,9,old,old renovation,1
40722,230700,58.0,2,1,1,41.73064,44.7631848,Saburtalo District,11,4,new,newly renovated,1
40723,284200,75.0,2,1,1,41.7206004,44.7232035,Saburtalo District,8,17,new,newly renovated,1
40724,191100,76.0,3,2,1,41.7599999,44.770679,Didube District,6,6,new,newly renovated,1
40728,202600,123.0,3,2,0,41.7364242,44.7822534,Didube District,10,12,new,white frame,0
40729,82400,36.2,2,1,1,41.7206103,44.7106871,Saburtalo District,1,8,new,newly renovated,0
40730,207600,62.3,3,2,1,41.7206103,44.7106871,Saburtalo District,10,14,new,newly renovated,1
40731,230700,60.0,2,1,0,41.7687623,44.724123229951,Saburtalo District,11,15,new,newly renovated,0
40733,105500,33.0,1,0,1,41.7245209,44.7537885,Saburtalo District,3,5,old,newly renovated,1
40734,310000,148.0,5,4,0,41.73359825,44.726030411752,Vake District,5,9,old,newly renovated,1
40735,270000,59.0,2,1,1,41.7245209,44.7537885,Saburtalo District,7,18,new,newly renovated,1
40736,499000,130.0,3,2,0,41.7081011,44.7696196,Vake District,3,10,new,newly renovated,1
40737,372300,117.0,3,2,1,41.7687623,44.724123229951,Saburtalo District,5,12,new,newly renovated,1
40739,201000,58.0,2,1,1,41.7245209,44.7537885,Saburtalo District,11,13,new,newly renovated,1
40740,350000,106.0,3,2,1,41.7245209,44.7537885,Saburtalo District,4,10,new,newly renovated,1
40741,840300,156.0,4,3,0,41.718592,44.7376328,Saburtalo District,4,10,new,newly renovated,1
40742,145000,47.0,2,1,0,41.750180949304365,44.78197364326266,Nadzaladevi District,9,13,new,newly renovated,1
40743,121900,54.0,2,1,0,41.73188365,44.836876299366,Other,9,9,new,newly renovated,1
40744,154900,75.0,3,2,0,41.7564578,44.827391155192,Nadzaladevi District,5,5,old,old renovation,0
40745,260300,78.0,2,1,1,41.744426459919,44.854135694932,Other,15,17,new,old renovation,1
40746,204300,78.0,3,2,0,41.7451315,44.7744365,Didube District,6,8,old,old renovation,1
40747,85700,52.0,2,1,0,41.73188365,44.836876299366,Other,5,8,construction,black frame,0
40748,75800,46.0,2,1,0,41.73188365,44.836876299366,Other,8,5,construction,black frame,0
40749,613700,149.0,4,3,1,41.7105016,44.7259365,Vake District,2,6,new,newly renovated,1
40750,141700,35.0,1,1,0,41.73188365,44.836876299366,Other,4,8,old,newly renovated,1
40751,102000,62.0,3,2,0,41.73188365,44.836876299366,Other,5,8,construction,black frame,0
40752,108700,50.0,2,1,1,41.7659669,44.7925615,Nadzaladevi District,8,11,old,newly renovated,1
40755,988500,208.0,5,4,1,41.7091395,44.7616907,Vake District,6,8,new,newly renovated,1
40758,121900,85.85,4,0,0,41.778820607892,44.817281845095,Nadzaladevi District,1,9,old,not renovated,0
40759,408600,124.0,3,3,1,41.714419380522,44.765004280454,Chugureti District,6,7,new,newly renovated,1
40761,1219200,230.0,5,3,1,41.7050163,44.7842904,Mtatsminda District,2,2,new,newly renovated,1
40762,2306600,530.0,9,4,1,41.7105777,44.7553633,Vake District,2,3,new,newly renovated,1
40765,224100,71.0,2,1,0,41.7081011,44.7696196,Vake District,9,15,new,newly renovated,1
40766,177900,73.0,3,2,0,41.73188365,44.836876299366,Other,1,12,new,newly renovated,1
40769,741400,175.0,4,3,1,41.707897,44.731694452423,Vake District,1,5,new,newly renovated,1
40770,477800,150.0,5,3,1,41.7687623,44.724123229951,Saburtalo District,3,5,old,old renovation,1
40771,171300,119.0,4,3,0,41.7903068,44.7593516,Saburtalo District,10,11,new,newly renovated,1
40772,263600,70.0,2,1,0,41.7687623,44.724123229951,Saburtalo District,12,12,new,newly renovated,1
40773,181200,75.0,2,1,0,41.7245209,44.7537885,Saburtalo District,4,6,new,white frame,0
40775,217500,92.0,3,2,0,41.74434,44.7742761,Didube District,13,14,new,newly renovated,0
40778,280100,86.0,3,2,0,41.7081011,44.7696196,Vake District,14,16,new,newly renovated,1
40779,362500,100.0,3,2,1,41.70558605,44.723528901676,Vake District,9,12,new,newly renovated,1
40781,125200,44.0,2,1,0,41.7271321,44.7880765,Didube District,10,11,new,newly renovated,1
40782,220800,60.0,2,0,1,41.7285809,44.7370835,Saburtalo District,2,10,new,newly renovated,1
40784,642500,158.0,3,2,1,41.7098525,44.7827728,Mtatsminda District,2,6,new,newly renovated,1
40785,1021500,180.0,6,3,1,41.70703,44.7859759,Mtatsminda District,9,11,new,newly renovated,1
40786,214200,135.0,5,3,1,41.7217951,44.7944606,Didube District,5,8,old,newly renovated,1
40787,174600,43.0,2,1,1,41.72022591527232,44.71690982469056,Saburtalo District,3,4,new,newly renovated,1
40788,471200,110.0,4,2,1,41.7687623,44.724123229951,Saburtalo District,6,14,new,newly renovated,1
40789,280100,60.0,3,2,1,41.7081011,44.7696196,Vake District,14,16,new,newly renovated,1
40790,220800,58.0,2,1,0,41.7687623,44.724123229951,Saburtalo District,5,9,new,newly renovated,1
40791,82400,60.0,3,2,0,41.6805505,44.9834339,Samgori District,7,9,old,under renovation,0
40792,1219200,232.0,7,4,1,41.7081011,44.7696196,Vake District,5,15,new,newly renovated,1
40793,1120300,300.0,7,4,1,41.70558605,44.723528901676,Vake District,4,4,new,newly renovated,1
40794,354900,100.0,3,2,1,41.7687623,44.724123229951,Saburtalo District,5,10,new,newly renovated,0
40795,214200,57.0,2,1,1,41.7687623,44.724123229951,Saburtalo District,2,13,new,newly renovated,1
40796,191100,50.0,2,1,0,41.7687623,44.724123229951,Saburtalo District,9,17,new,newly renovated,1
40798,187800,57.0,2,1,0,41.7687623,44.724123229951,Saburtalo District,7,15,new,newly renovated,1
40799,187800,56.0,2,1,0,41.7245209,44.7537885,Saburtalo District,11,14,new,newly renovated,1
40801,1252100,187.0,4,3,1,41.70703,44.7859759,Mtatsminda District,5,5,new,newly renovated,1
40802,319000,110.0,4,2,1,41.7145595,44.7634771,Vake District,14,15,new,newly renovated,1
40803,507400,110.0,3,2,0,41.7198534,44.7780999,Saburtalo District,7,16,new,newly renovated,1
40804,230700,70.0,2,1,1,41.7252726,44.7171083,Saburtalo District,9,14,new,newly renovated,1
40805,257000,66.0,2,1,0,41.7245209,44.7537885,Saburtalo District,3,12,new,newly renovated,0
40806,237200,55.0,2,1,1,41.7081011,44.7696196,Vake District,1,17,new,newly renovated,1
40807,207600,54.0,2,1,1,41.7687623,44.724123229951,Saburtalo District,3,7,new,newly renovated,0
40808,510700,160.5,4,3,1,41.7060414,44.7710448,Vake District,3,4,new,newly renovated,1
40809,823800,187.0,5,4,1,41.7077917,44.7645692,Vake District,9,2,new,newly renovated,1
40811,108700,45.0,2,1,0,41.7954972,44.8190233,Gldani District,6,6,new,newly renovated,1
40812,428400,135.0,4,3,0,41.724019877214,44.735912007366,Saburtalo District,3,9,new,old renovation,0
40813,270200,60.0,2,1,1,41.7687623,44.724123229951,Saburtalo District,7,13,new,newly renovated,1
40814,138400,75.0,2,1,0,41.683342146343,44.8354934695,Other,6,22,new,white frame,1
40816,1318000,211.0,5,3,1,41.7093734,44.7698209,Vake District,10,12,new,newly renovated,1
40817,214200,110.0,5,3,1,41.7014495,44.847760891017,Isani District,3,9,old,newly renovated,1
40819,168100,54.0,2,1,0,41.7260323,44.7995087,Nadzaladevi District,2,10,new,newly renovated,1
40820,329500,91.0,3,2,1,41.7091395,44.7616907,Vake District,2,5,new,newly renovated,1
40822,204300,89.0,4,3,1,41.78574391124,44.773623704522,Didube District,2,6,new,newly renovated,1
40823,642500,164.5,4,3,1,41.7093734,44.7698209,Vake District,5,8,new,newly renovated,1
40824,622800,118.0,4,2,0,41.7128785,44.7500766,Vake District,10,13,new,newly renovated,1
40825,126900,45.0,2,1,1,41.7874621,44.749969,Saburtalo District,2,10,new,newly renovated,1
40826,362500,91.0,3,2,1,41.7077917,44.7645692,Vake District,3,4,new,newly renovated,1
40829,210900,63.0,2,1,1,41.7243775,44.7671879,Saburtalo District,2,12,new,newly renovated,1
40830,154600,69.0,3,2,0,41.7286781,44.7735251,Saburtalo District,5,10,construction,white frame,0
40831,1252100,174.0,4,3,1,41.7056083,44.7739743,Vake District,15,15,new,newly renovated,1
40832,1594800,220.0,4,3,1,41.7063018,44.7832448,Mtatsminda District,5,8,new,newly renovated,1
40833,1186200,221.0,5,4,1,41.7056083,44.7739743,Vake District,10,11,new,newly renovated,1
40834,560200,135.0,3,2,1,41.70558605,44.723528901676,Vake District,7,9,new,newly renovated,0
40837,115300,45.0,3,2,0,41.828287,44.7621233,Gldani District,1,5,old,not renovated,0
40838,138400,45.0,2,0,1,41.6828831,44.8238154,Krtsanisi District,9,11,new,newly renovated,1
40841,1318000,137.0,4,3,1,41.7093734,44.7698209,Vake District,14,22,new,newly renovated,1
40843,362500,117.0,4,3,0,41.7105777,44.7553633,Vake District,3,6,old,old renovation,0
40844,444800,136.0,4,2,1,41.759487,44.7743991,Didube District,8,2,new,newly renovated,1
40845,257000,70.0,2,2,0,41.7233885,44.7751948,Saburtalo District,2,9,new,newly renovated,1
40846,164800,106.0,4,3,0,41.7564578,44.827391155192,Nadzaladevi District,1,4,old,under renovation,0
40848,1038000,201.0,4,2,0,41.7091395,44.7616907,Vake District,4,8,new,newly renovated,1
40849,128000,39.0,1,1,0,41.7245209,44.7537885,Saburtalo District,5,7,new,newly renovated,0
40852,168100,48.0,3,2,1,41.73188365,44.836876299366,Other,14,14,new,newly renovated,1
40854,65900,24.0,1,0,0,41.73188365,44.836876299366,Other,2,2,old,old renovation,0
40855,168100,110.0,4,3,1,41.7856281,44.8219953,Gldani District,8,9,old,newly renovated,1
40856,224100,88.0,3,2,0,41.79228605,44.810649013864,Gldani District,5,12,new,newly renovated,1
40858,163100,73.0,2,1,0,41.73242325,44.72093927492,Vake District,3,9,old,old renovation,1
40860,125200,55.0,2,1,0,41.73188365,44.836876299366,Other,8,9,new,newly renovated,1
40862,264300,85.0,3,2,0,41.7279282,44.7680255,Saburtalo District,1,8,old,newly renovated,0
40863,724900,140.0,4,3,0,41.7292617,44.7634137,Saburtalo District,15,17,new,newly renovated,1
40864,92300,50.0,2,1,0,41.7646299,44.8385775,Nadzaladevi District,1,1,new,newly renovated,0
40866,121900,50.0,3,2,0,41.7080349,44.8590477,Samgori District,5,9,new,newly renovated,0
