Subject-wise ranking of top 2% scientist from India (all fields),,,,,,,,
Downloded/complied based on an independent study done by Stanford University scientists (for methodology and data visit)- https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.3000918,,,,,,,,
Note world-wide full list of top 2% (all countries) can be found at shorturl.at/qHIJ4,,,,,,,,
"Shukla, S. R.",Polymers,"Institute of Wood Science and Technology (IWST), Bangalore",1542,3.29333002,1.911491261,203,1976,2020
"Singh, Vandana",Polymers,University of Allahabad,1574,3.28563679,1.951159043,71,1984,2017
"Chanda, Manas",Polymers,"Indian Institute of Science, Bengaluru",1709,3.2515846,2.1185075,108,1974,2016
"Nair, C. P.Reghunadhan",Polymers,Indian Space Research Organization,1743,3.24174695,2.160654518,70,1984,2017
"Gupta, V. B.",Polymers,Dayalbagh Educational Institute,1789,3.23140232,2.217676955,151,1970,2017
"Bashir, Z.",Polymers,VMFT,1928,3.19637363,2.389983885,37,1984,2005
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Andrade, Chittaranjan",Psychiatry,National Institute of Mental Health and Neuro Sciences,1006,3.72690704,1.784542245,411,1986,2020
"Jacob, K.",Psychiatry,"Christian Medical College, Vellore",1052,3.70715715,1.866141593,251,1987,2020
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Gupta, P. C.",Public Health,Healis - Sekhsaria Institute for Public Health,185,3.98513464,0.381183937,269,1968,2020
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Agarwal, Ritesh",Respiratory System,"Postgraduate Institute of Medical Education & Research, Chandigarh",260,3.93561778,0.493190182,453,2005,2020
"Salvi, Sundeep",Respiratory System,Chest Research Foundation,464,3.75790088,0.880154786,138,1994,2020
"Jindal, Surinder K.",Respiratory System,Jindal Clinics,635,3.65989049,1.204522175,381,1975,2020
"Udwadia, Z. F.",Respiratory System,P.D. Hinduja National Hospital and Medical Research Centre,1040,3.46930874,1.972760727,163,1987,2020
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Kajiya, Jim",Software Engineering,Microsoft Research,242,3.46941032,1.140917448,25,1981,2009
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Yegnanarayana, B.",Speech-Language Pathology & Audiology,"International Institute of Information Technology, Hyderabad",29,3.79277266,0.326209224,304,1972,2020
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Kundu, Debasis",Statistics & Probability,Indian Institute of Technology Kanpur,101,3.91679075,0.596151576,250,1990,2020
"Rao, Calyampudi Radhakrishna",Statistics & Probability,University of Hyderabad,172,3.74935066,1.015228426,132,1970,2020
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Abbasi, S. A.","Strategic, Defence & Security Studies",Pondicherry University,34,3.81280973,0.198169843,291,1969,2020
"Khangarot, B. S.","Strategic, Defence & Security Studies",Indian Institute of Toxicology Research,319,3.09280539,1.859299411,60,1979,2011
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Kapoor, Vinay K.",Surgery,Sanjay Gandhi Postgraduate Institute of Medical Sciences Lucknow,968,3.43302914,1.195947616,233,1984,2019
"Fobi, Mathias A.L.",Surgery,Mohak Bariatrics and Robotics Center,1612,3.23404345,1.991598715,42,1979,2020
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Flora, Swaran Jeet Singh",Toxicology,"National Institute of Pharmaceutical Education and Research, Raebareli",44,4.16778159,0.097509086,252,1982,2020
"Devasagayam, T. P.A.",Toxicology,Bhabha Atomic Research Centre,228,3.7714592,0.505274355,137,1979,2017
"Jagetia, Ganesh Chandra",Toxicology,Mizoram University,231,3.7694913,0.511922702,138,1981,2020
"Bhattacharya, S. K.",Toxicology,"Banaras Hindu University, Institute of Medical Sciences",239,3.76397228,0.529651627,274,1971,2006
"Banerjee, Basu Dev",Toxicology,University College of Medical Sciences,428,3.56295195,0.948497474,204,1982,2020
"Augusti, K. T.",Toxicology,Kannur University,434,3.56018442,0.961794167,102,1961,2016
"Sharma, O. P.",Toxicology,Indian Veterinary Research Institute,438,3.55756466,0.97065863,131,1976,2018
"Kakkar, Poonam",Toxicology,Indian Institute of Toxicology Research,555,3.47771409,1.229944154,89,1984,2020
"Giri, Ashok K.",Toxicology,Indian Institute of Chemical Biology,560,3.47443933,1.241024732,140,1980,2020
"Uma Devi, P.",Toxicology,Pathirissery Mana,604,3.44503395,1.338533818,101,1978,2013
"Menon, Venugopal P.",Toxicology,Annamalai,611,3.44233773,1.354046627,200,1987,2016
"Anuradha, C. V.",Toxicology,Annamalai University,662,3.41023393,1.467068522,124,1988,2019
"Guha Mazumder, Debendra Nath",Toxicology,D.N.G.M Research Foundation,748,3.36931245,1.657654463,55,1974,2019
"Dev, Sukh",Toxicology,Malti-Chem Research Centre,754,3.36613306,1.670951157,198,1951,2018
"Raisuddin, S.",Toxicology,Jamia Hamdard,837,3.32342166,1.854888751,159,1990,2020
"Chinoy, N. J.",Toxicology,KSKV Kachchh University,842,3.32153568,1.865969329,153,1969,2012
"Chatterjee, Indu B.",Toxicology,University of Calcutta,852,3.3168223,1.888130485,74,1957,2018
"Abraham, Suresh K.",Toxicology,Jawaharlal Nehru University,893,3.29661198,1.978991224,68,1976,2020
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Sundar, Shyam",Tropical Medicine,Banaras Hindu University,7,4.29884074,0.024536437,506,1982,2020
"Wiwanitkit, Viroj",Tropical Medicine,"Dr. D.Y. Patil Vidyapeeth Deemed University, Pune",43,3.92670521,0.150723825,3050,1999,2020
"Sharma, Vinod Prakash",Tropical Medicine,Indian Institute of Technology Delhi,84,3.7567604,0.294437239,311,1967,2017
"Thakur, Chandreshwar Prasad",Tropical Medicine,Balaji Utthan Sansthan,132,3.63780679,0.46268709,111,1978,2020
"Das, Pradeep",Tropical Medicine,Rajendra Memorial Research Institute of Medical Sciences,276,3.40976256,0.967436643,583,1978,2020
"Job, C. K.",Tropical Medicine,St. Thomas Hospital,361,3.30836179,1.265379088,227,1963,2009
"Ramaiah, Kapa D.",Tropical Medicine,Consultant on lymphatic filariasis,368,3.30234467,1.289915525,82,1986,2019
"Parija, Subhash Chandra",Tropical Medicine,Jawaharlal Institute of Postgraduate Medical Education and Research,396,3.26845953,1.388061271,267,1983,2020
"Zodpey, Sanjay",Tropical Medicine,Public Health Foundation of India,403,3.25335876,1.412597708,249,1994,2020
"Singh, Neeru",Tropical Medicine,National Institute for Research in Tribal Health,492,3.18718941,1.724560973,170,1985,2020
"Jha, T. K.",Tropical Medicine,Kalazar Research Centre,547,3.13359585,1.917347261,38,1983,2017
"Singh, Om Prakash",Tropical Medicine,"Banaras Hindu University, Institute of Medical Sciences",566,3.12109159,1.98394616,177,1979,2020
"Reuben, Rachel",Tropical Medicine,Central Institute of Medicinal and Aromatic Plants India,595,3.10282685,2.085597112,101,1963,2018
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Jha, Vivekanand",Urology & Nephrology,Manipal Academy of Higher Education,213,4.03148047,0.33015066,454,1988,2020
"Bagga, Arvind",Urology & Nephrology,"All India Institute of Medical Sciences, New Delhi",963,3.55195386,1.492652985,301,1984,2020
"Desai, Mahesh",Urology & Nephrology,Muljibhai Patel Urological Hospital,970,3.55067586,1.503503007,223,1997,2020
"Kumar, Santosh",Urology & Nephrology,Shiv Nadar University,1186,3.46467569,1.838303677,243,1979,2020
"Chugh, Kirpal S.",Urology & Nephrology,"Postgraduate Institute of Medical Education & Research, Chandigarh",1241,3.44308016,1.923553847,281,1962,2018
"Keshaviah, P.",Urology & Nephrology,Himalayan Institute of Hospital Trust,1244,3.44254977,1.928203856,88,1974,2001
"Gupta, Narmada P.",Urology & Nephrology,Kidney and Urology Institute,1312,3.41596096,2.033604067,315,1977,2018
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Barik, Sailen",Virology,Bose Institute,232,3.92692991,0.397151465,148,1985,2020
"Jameel, Shahid",Virology,Wellcome Trust/DBT India Alliance,940,3.50243379,1.609148179,126,1986,2020
"Kumarasamy, Nagalingeswaran",Virology,Chennai Antiviral Research and Treatment Clinical Research Site,963,3.49342733,1.648520953,337,1995,2020
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Arankalle, Vidya A.",Virology,Bharati Vidyapeeth (Deemed to be University),1101,3.44342616,1.884757601,174,1983,2020
"Kunte, Krushnamegh",Zoology,National Centre for Biological Sciences,280,3.03582881,2.113207547,49,1997,2019
Ranking of top 2% scientist from India (EE),,,,,,
authfull,inst_name,Rank world-wide,Number of papers,First year of publication,Latest year of publication,Field
"Singh, Bhim",Indian Institute of Technology Delhi,11,1598,1979,2020,Electrical & Electronic Engineering
"Senani, Raj",Netaji Subhas Institute of Technology,103,148,1978,2018,Electrical & Electronic Engineering
"Veerachary, Mummadi",Indian Institute of Technology Delhi,188,195,1999,2019,Electrical & Electronic Engineering
"Maheshwari, S.",Aligarh Muslim University,216,96,2000,2020,Electrical & Electronic Engineering
"Banerjee, Soumitro",Indian Institute of Science Education and Research Kolkata,296,153,1995,2020,Electrical & Electronic Engineering
"Murthy, S. Sreenivasa",Indian Institute of Technology Delhi,318,166,1973,2018,Electrical & Electronic Engineering
"Sundareswaran, Kinattingal","National Institute of Technology, Tiruchirappalli",413,152,1998,2020,Electrical & Electronic Engineering
"Gupta, Amit Kumar","Birla Institute of Technology and Science, Pilani",425,200,2002,2020,Electrical & Electronic Engineering
"Pavan, Shanthi",Indian Institute of Technology Madras,484,128,1998,2020,Electrical & Electronic Engineering
"Chandorkar, Mukul C.","Indian Institute of Technology, Bombay",503,84,1992,2019,Electrical & Electronic Engineering
"Chakraborty, Chandan",Indian Institute of Technology Kharagpur,516,331,1990,2020,Electrical & Electronic Engineering
"Mishra, Mahesh Kumar",Indian Institute of Technology Madras,756,201,1998,2020,Electrical & Electronic Engineering
"Agarwal, Vivek","Indian Institute of Technology, Bombay",794,293,1992,2020,Electrical & Electronic Engineering
"Chan, Chok You",Symbiosis International (Deemed University),842,39,1989,2020,Electrical & Electronic Engineering
"Pal, Kirat",Indian Institute of Technology Roorkee,884,88,1977,2020,Electrical & Electronic Engineering
"Gopakumar, K.","Indian Institute of Science, Bengaluru",885,181,1984,2020,Electrical & Electronic Engineering
"Bhaskar, D. R.",Delhi Technological University,907,71,1991,2019,Electrical & Electronic Engineering
"Lahiri, Abhirup","D3-Friends Apartments, IP Extension",933,57,2008,2018,Electrical & Electronic Engineering
"Gupta, Rajesh",Motilal Nehru National Institute of Technology Allahabad,1045,97,2005,2019,Electrical & Electronic Engineering
"Narayanan, G.","Indian Institute of Science, Bengaluru",1171,138,1998,2020,Electrical & Electronic Engineering
"Oruganti, Ramesh",Indian Institute of Technology Mandi,1326,114,1983,2019,Electrical & Electronic Engineering
"Jain, Sachin",National Institute of Technology Raipur,1352,79,2001,2020,Electrical & Electronic Engineering
"Jain, Shailendra",Maulana Azad National Institute of Technology,1356,118,1999,2020,Electrical & Electronic Engineering
"Kumar, Umesh",Indian Institute of Petroleum,1384,147,1976,2019,Electrical & Electronic Engineering
"James, A. P.",Indian Institute of Information technology and Management - Kerala,1458,142,2005,2020,Electrical & Electronic Engineering
"Mishra, Santanu Kumar",Indian Institute of Technology Kanpur,1461,107,2005,2020,Electrical & Electronic Engineering
"Chattopadhyay, Ajit K.","Indian Institute of Engineering Science and Technology, Shibpur",1596,96,1975,2018,Electrical & Electronic Engineering
"Ananda Mohan, P. V.","Centre for Development of Advanced Computing, India",1654,51,1975,2020,Electrical & Electronic Engineering
"Kapat, Santanu",Indian Institute of Technology Kharagpur,1733,61,2008,2020,Electrical & Electronic Engineering
"Bhardwaj, Manish",KIET Group of Institutions,1949,28,2000,2019,Electrical & Electronic Engineering
Ranking of top 2% scientist from India (AI),,,,,,
authfull,inst_name,Rank world-wide,Number of papers,First year of publication,Latest year of publication,Field
"Vaidyanathan, Sundarapandian",Vel Tech Rangarajan Dr.Sagunthala R&D Institute of Science and Technology,10,506,1999,2020,Artificial Intelligence & Image Processing
"Garg, Harish",Thapar Institute of Engineering & Technology,197,164,2011,2020,Artificial Intelligence & Image Processing
"Pal, Sankar Kumar","Indian Statistical Institute, Kolkata",230,409,1977,2019,Artificial Intelligence & Image Processing
"Pal, Nikhil R.","Indian Statistical Institute, Kolkata",243,251,1987,2020,Artificial Intelligence & Image Processing
"Bandyopadhyay, Sanghamitra","Indian Statistical Institute, Kolkata",407,283,1995,2020,Artificial Intelligence & Image Processing
"Kephart, Jeffrey O.",IBM Research,619,100,1989,2019,Artificial Intelligence & Image Processing
"Chakrabarti, Soumen","Indian Institute of Technology, Bombay",650,98,1993,2020,Artificial Intelligence & Image Processing
"Maulik, Ujjwal",Jadavpur University,666,274,1998,2020,Artificial Intelligence & Image Processing
"Chaudhuri, Bidyut B.","Indian Statistical Institute, Kolkata",709,286,1978,2020,Artificial Intelligence & Image Processing
"Das, Swagatam","Indian Statistical Institute, Kolkata",800,372,2004,2020,Artificial Intelligence & Image Processing
"Panda, Sidhartha",VSS University of Technology,909,145,2006,2020,Artificial Intelligence & Image Processing
"Mitra, Sushmita","Indian Statistical Institute, Kolkata",935,116,1989,2020,Artificial Intelligence & Image Processing
"Krishnapuram, Raghu",Ramaiah Institute of Technology,1004,115,1989,2019,Artificial Intelligence & Image Processing
"Sarawagi, Sunita","Indian Institute of Technology, Bombay",1059,74,1994,2020,Artificial Intelligence & Image Processing
"Ghoshal, S. P.","National Institute of Technology, Durgapur",1063,302,2003,2019,Artificial Intelligence & Image Processing
"Konar, Amit",Jadavpur University,1375,448,1990,2020,Artificial Intelligence & Image Processing
"Balasubramaniam, P.",The Gandhigram Rural Institute,1430,274,1993,2020,Artificial Intelligence & Image Processing
"Jain, Sanjay K.",National Institute of Hydrology India,1476,305,1974,2019,Artificial Intelligence & Image Processing
"Vishwanathan, Sundar","Indian Institute of Technology, Bombay",1632,130,1988,2019,Artificial Intelligence & Image Processing
"Sarkar, Palash","Indian Statistical Institute, Kolkata",1857,139,1997,2020,Artificial Intelligence & Image Processing
"Chakraverty, Snehashish",National Institute of Technology Rourkela,1862,201,1991,2020,Artificial Intelligence & Image Processing
"Ghosh, Ashish","Indian Statistical Institute, Kolkata",1892,223,1990,2020,Artificial Intelligence & Image Processing
"Rajan, Rakkiyappan",Bharathiar University,2055,177,2008,2020,Artificial Intelligence & Image Processing
"Maji, Pradipta","Indian Statistical Institute, Kolkata",2075,130,2001,2020,Artificial Intelligence & Image Processing
"Majumdar, Angshul","Indraprastha Institute of Information Technology, Delhi",2088,212,2007,2020,Artificial Intelligence & Image Processing
"Syed Ali, M.",Thiruvalluvar University,2145,124,2005,2020,Artificial Intelligence & Image Processing
"Ravi, Vadlamani",Institute for Development and Research in Banking Technology India,2228,137,1997,2020,Artificial Intelligence & Image Processing
"Chatterjee, Amitava",Jadavpur University,2342,133,2000,2020,Artificial Intelligence & Image Processing
"Chaudhuri, Subhasis","Indian Institute of Technology, Bombay",2413,249,1987,2019,Artificial Intelligence & Image Processing
"Cherukuri, Aswani Kumar","Vellore Institute of Technology, Vellore",2476,101,2005,2020,Artificial Intelligence & Image Processing
"Panigrahi, B. K.",Indian Institute of Technology Delhi,2530,500,2001,2020,Artificial Intelligence & Image Processing
"Kumar, Amit",Central Electronics Engineering Research Institute India,2570,410,2000,2020,Artificial Intelligence & Image Processing
"Mitra, Suman K.",Dhirubhai Ambani Institute of Information and Communication Technology,2617,247,1953,2012,Artificial Intelligence & Image Processing
"Kumaravel, A.",Bharath Institute of Higher Education and Research,2622,80,2012,2020,Artificial Intelligence & Image Processing
"Maitra, Subhamoy","Indian Statistical Institute, Kolkata",2753,174,1999,2020,Artificial Intelligence & Image Processing
"Kund, N. K.",VSS University of Technology,2838,44,2010,2019,Artificial Intelligence & Image Processing
"Singh, Alok",University of Hyderabad,2884,89,2005,2020,Artificial Intelligence & Image Processing
"Hanmandlu, Madasu",MVSR Engineering College,2975,273,1980,2019,Artificial Intelligence & Image Processing
"Pal, Umapada","Indian Statistical Institute, Kolkata",3057,331,1995,2020,Artificial Intelligence & Image Processing
