Year,Date Of Incident,Route,Operator,Group Name,Bus Garage,Borough,Injury Result Description,Incident Event Type,Victim Category,Victims Sex,Victims Age
2017,7/1/2017,OOS,Selkent,Stagecoach,Catford,Lewisham,Injuries treated on scene,Personal Injury,Bus Driver,Male,Adult
2017,7/1/2017,P12,London Central,Go-Ahead,Peckham,Southwark,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2017,7/1/2017,P13,Abellio London,Abellio,Beddington (Abellio London),Southwark,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2017,7/1/2017,P13,Abellio London,Abellio,Beddington (Abellio London),Southwark,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2017,7/1/2017,P13,Abellio London,Abellio,Beddington (Abellio London),Southwark,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Elderly
2017,7/1/2017,R2,Metrobus,Go-Ahead,Orpington (Metrobus),Bromley,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Motorcyclist,Male,Adult
2017,7/1/2017,R70,Abellio London,Abellio,Twickenham (Abellio London W),Richmond Upon Thames,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2017,7/1/2017,R70,Abellio London,Abellio,Twickenham (Abellio London W),Richmond Upon Thames,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Unknown
2017,7/1/2017,S1,Quality Line,Quality Line,Epsom,Merton,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2017,7/1/2017,S1,Quality Line,Quality Line,Epsom,None London Borough,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Elderly
2017,7/1/2017,S1,Quality Line,Quality Line,Epsom,Sutton,Reported Minor Injury - Treated at Hospital,Collision Incident,Cyclist,Female,Unknown
2017,7/1/2017,U1,Metroline West,Metroline,Uxbridge,Hillingdon,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2017,7/1/2017,U1,Metroline West,Metroline,Uxbridge,Hillingdon,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Unknown
2017,7/1/2017,U3,Metroline West,Metroline,Uxbridge,Hillingdon,Injuries treated on scene,Personal Injury,Passenger,Unknown,Unknown
2017,7/1/2017,U3,Metroline West,Metroline,Uxbridge,Hillingdon,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Elderly
2017,7/1/2017,U3,Metroline West,Metroline,Uxbridge,Hillingdon,Reported Minor Injury - Treated at Hospital,Vandalism Hooliganism,Passenger,Female,Child
2017,7/1/2017,U3,Metroline West,Metroline,Uxbridge,Hillingdon,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Adult
2017,7/1/2017,U4,Metroline West,Metroline,Uxbridge,Hillingdon,Reported Minor Injury - Treated at Hospital,Assault,Passenger,Male,Unknown
2017,7/1/2017,W11,C T Plus,CT Plus,Walthamstow Avenue,Waltham Forest,Injuries treated on scene,Personal Injury,Passenger,Male,Unknown
2017,7/1/2017,W15,Tower Transit,Tower Transit,Lea Interchange,Newham,Injuries treated on scene,Personal Injury,Passenger,Unknown,Unknown
2017,7/1/2017,W15,Tower Transit,Tower Transit,Lea Interchange,Waltham Forest,Injuries treated on scene,Slip Trip Fall,Passenger,Unknown,Unknown
2017,7/1/2017,W16,C T Plus,CT Plus,Walthamstow Avenue,Waltham Forest,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown
2017,7/1/2017,W16,C T Plus,CT Plus,Walthamstow Avenue,Waltham Forest,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Unknown,Child
2017,7/1/2017,W19,C T Plus,CT Plus,Walthamstow Avenue,Waltham Forest,Injuries treated on scene,Collision Incident,Bus Driver,Male,Adult
2017,7/1/2017,W19,C T Plus,CT Plus,Walthamstow Avenue,Waltham Forest,Injuries treated on scene,Collision Incident,Passenger,Male,Youth
2017,7/1/2017,W3,Arriva London North,Arriva London,Wood Green,Haringey,Injuries treated on scene,Collision Incident,Passenger,Female,Adult
2017,7/1/2017,W3,Arriva London North,Arriva London,Wood Green,Haringey,Injuries treated on scene,Collision Incident,Passenger,Male,Child
2017,7/1/2017,W3,Arriva London North,Arriva London,Wood Green,Haringey,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2017,7/1/2017,W3,Arriva London North,Arriva London,Wood Green,Haringey,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2017,7/1/2017,W3,Arriva London North,Arriva London,Wood Green,Haringey,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Male,Elderly
2017,7/1/2017,W4,London General,Go-Ahead,Northumberland Park,Haringey,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2017,7/1/2017,W6,Arriva London North,Arriva London,Enfield,Enfield,Injuries treated on scene,Collision Incident,Passenger,Female,Adult
2017,7/1/2017,W6,Arriva London North,Arriva London,Enfield,Enfield,Injuries treated on scene,Personal Injury,Passenger,Male,Child
2017,7/1/2017,W7,Metroline,Metroline,Holloway,Haringey,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2017,7/1/2017,W7,Metroline,Metroline,Holloway,Islington,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2017,7/1/2017,W8,Metroline,Metroline,Potters Bar,Enfield,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Child
2017,7/1/2017,350,Abellio London,Abellio,Twickenham (Abellio London W),Ealing,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2017,7/1/2017,452,Abellio London,Abellio,Battersea (Abellio London),Kensington & Chelsea,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Adult
2017,7/1/2017,EL3,Blue Triangle Buses,Go-Ahead,River Road,Barking & Dagenham,Injuries treated on scene,Collision Incident,Cyclist,Male,Adult
2017,7/1/2017,EL3,Blue Triangle Buses,Go-Ahead,River Road,Redbridge,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2017,7/1/2017,N21,London Central,Go-Ahead,New Cross,Lewisham,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Adult
2017,8/1/2017,1,London Central,Go-Ahead,New Cross,Lambeth,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2017,8/1/2017,1,London Central,Go-Ahead,New Cross,Westminster,Injuries treated on scene,Personal Injury,Passenger,Male,Adult
2017,8/1/2017,2,Arriva London South,Arriva London,Norwood,Not specified,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Male,Adult
2017,8/1/2017,2,Arriva London South,Arriva London,Norwood,Westminster,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2017,8/1/2017,2,Arriva London South,Arriva London,Norwood,Westminster,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult
2017,8/1/2017,2,Arriva London South,Arriva London,Norwood,Westminster,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Unknown
2017,8/1/2017,3,Abellio London,Abellio,Battersea (Abellio London),Westminster,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Adult
2017,8/1/2017,3,Abellio London,Abellio,Battersea (Abellio London),Westminster,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Adult
2017,8/1/2017,4,Metroline,Metroline,Holloway,Camden,Injuries treated on scene,Personal Injury,Passenger,Unknown,Child
2017,8/1/2017,5,East London,Stagecoach,Barking (East London Buses),Barking & Dagenham,Injuries treated on scene,Personal Injury,Passenger,Male,Child
2017,8/1/2017,5,East London,Stagecoach,Barking (East London Buses),Barking & Dagenham,Injuries treated on scene,Personal Injury,Passenger,Male,Unknown
2017,8/1/2017,6,Metroline,Metroline,Willesden,Westminster,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2017,8/1/2017,8,East London,Stagecoach,Bow,City of London,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2017,8/1/2017,8,East London,Stagecoach,Bow,Tower Hamlets,Injuries treated on scene,Personal Injury,Passenger,Male,Unknown
2017,8/1/2017,8,East London,Stagecoach,Bow,Tower Hamlets,Injuries treated on scene,Personal Injury,Passenger,Unknown,Unknown
2017,8/1/2017,8,East London,Stagecoach,Bow,Tower Hamlets,Injuries treated on scene,Personal Injury,Passenger,Unknown,Unknown
2017,8/1/2017,9,London United,London United,Stamford Brook,Westminster,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2017,8/1/2017,10,London United,London United,Stamford Brook,Hammersmith & Fulham,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2017,8/1/2017,10,London United,London United,Stamford Brook,Westminster,Injuries treated on scene,Personal Injury,Bus Driver,Male,Adult
2017,8/1/2017,10,London United,London United,Stamford Brook,Westminster,Reported Minor Injury - Treated at Hospital,Personal Injury,Passenger,Female,Elderly
2017,8/1/2017,12,London Central,Go-Ahead,Camberwell,Westminster,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown
2017,8/1/2017,13,Tower Transit,Tower Transit,Westbourne Park,Barnet,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Child
2017,8/1/2017,13,Tower Transit,Tower Transit,Westbourne Park,Westminster,Injuries treated on scene,Assault,Bus Driver,Male,Adult
2017,8/1/2017,13,Tower Transit,Tower Transit,Westbourne Park,Westminster,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown
2017,8/1/2017,13,Tower Transit,Tower Transit,Westbourne Park,Westminster,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Child
2017,8/1/2017,13,Tower Transit,Tower Transit,Westbourne Park,Westminster,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Pedestrian,Female,Unknown
2017,8/1/2017,15,East London,Stagecoach,Bow,Tower Hamlets,Injuries treated on scene,Slip Trip Fall,Passenger,Unknown,Unknown
2017,8/1/2017,16,Metroline,Metroline,Cricklewood,Camden,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Male,Adult
2017,8/1/2017,16,Metroline,Metroline,Cricklewood,Westminster,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly
2017,8/1/2017,17,Metroline,Metroline,Holloway,Islington,Injuries treated on scene,Personal Injury,Passenger,Male,Adult
2017,8/1/2017,18,Metroline West,Metroline,Willesden Junction,Camden,Injuries treated on scene,Collision Incident,Passenger,Male,Elderly
2017,8/1/2017,18,Metroline West,Metroline,Willesden Junction,Westminster,Taken to Hospital – Reported Serious Injury or Severity Unknown,Activity Incident Event,Passenger,Male,Adult
2017,8/1/2017,21,London Central,Go-Ahead,New Cross,Lewisham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2017,8/1/2017,21,London Central,Go-Ahead,New Cross,Lewisham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2017,8/1/2017,21,London Central,Go-Ahead,New Cross,Lewisham,Injuries treated on scene,Slip Trip Fall,Passenger,Unknown,Unknown
2017,8/1/2017,21,London Central,Go-Ahead,New Cross,Lewisham,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Adult
2017,8/1/2017,22,London General,Go-Ahead,Putney,Westminster,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Adult
2017,8/1/2017,23,Tower Transit,Tower Transit,Westbourne Park,Westminster,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown
2017,8/1/2017,23,Tower Transit,Tower Transit,Westbourne Park,Westminster,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Cyclist,Male,Adult
2017,8/1/2017,24,Metroline,Metroline,Holloway,Westminster,Injuries treated on scene,Personal Injury,Passenger,Male,Adult
2017,8/1/2017,25,Tower Transit,Tower Transit,Lea Interchange,City of London,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown
2017,8/1/2017,25,Tower Transit,Tower Transit,Lea Interchange,Newham,Injuries treated on scene,Personal Injury,Passenger,Unknown,Child
2017,8/1/2017,25,Tower Transit,Tower Transit,Lea Interchange,Newham,Reported Minor Injury - Treated at Hospital,Collision Incident,Passenger,Female,Child
2017,8/1/2017,25,Tower Transit,Tower Transit,Lea Interchange,Newham,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Adult
2017,8/1/2017,25,Tower Transit,Tower Transit,Lea Interchange,Redbridge,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown
2017,8/1/2017,25,Tower Transit,Tower Transit,Lea Interchange,Tower Hamlets,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2017,8/1/2017,25,Tower Transit,Tower Transit,Lea Interchange,Westminster,Injuries treated on scene,Personal Injury,Passenger,Unknown,Unknown
2017,8/1/2017,25,Tower Transit,Tower Transit,Lea Interchange,Westminster,Taken to Hospital – Reported Serious Injury or Severity Unknown,Activity Incident Event,Passenger,Unknown,Unknown
2017,8/1/2017,29,Arriva London North,Arriva London,Wood Green,Islington,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Male,Elderly
2017,8/1/2017,30,Tower Transit,Tower Transit,Lea Interchange,Islington,Injuries treated on scene,Personal Injury,Passenger,Unknown,Unknown
2017,8/1/2017,33,London United,London United,Fulwell (London United),Hammersmith & Fulham,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Adult
2017,8/1/2017,33,London United,London United,Fulwell (London United),Richmond Upon Thames,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2017,8/1/2017,33,London United,London United,Fulwell (London United),Richmond Upon Thames,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly
2017,8/1/2017,33,London United,London United,Fulwell (London United),Richmond Upon Thames,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Elderly
2017,8/1/2017,34,Metroline,Metroline,Potters Bar,Enfield,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown
2017,8/1/2017,34,Metroline,Metroline,Potters Bar,Enfield,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Male,Child
2017,8/1/2017,35,London Central,Go-Ahead,Camberwell,City of London,Injuries treated on scene,Personal Injury,Passenger,Male,Adult
2017,8/1/2017,35,London Central,Go-Ahead,Camberwell,City of London,Injuries treated on scene,Personal Injury,Passenger,Male,Child
2017,8/1/2017,36,London Central,Go-Ahead,New Cross,Westminster,Injuries treated on scene,Collision Incident,Pedestrian,Male,Adult
2017,8/1/2017,37,London Central,Go-Ahead,Peckham,Lambeth,Injuries treated on scene,Collision Incident,Cyclist,Male,Adult
2017,8/1/2017,38,Arriva London North,Arriva London,Clapton,Hackney,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2017,8/1/2017,39,London General,Go-Ahead,Putney,Wandsworth,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly
2017,8/1/2017,41,Arriva London North,Arriva London,Tottenham,Haringey,Injuries treated on scene,Personal Injury,Passenger,Female,Elderly
2017,8/1/2017,41,Arriva London North,Arriva London,Tottenham,Haringey,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown
2017,8/1/2017,41,Arriva London North,Arriva London,Tottenham,Haringey,Injuries treated on scene,Slip Trip Fall,Passenger,Unknown,Child
2017,8/1/2017,41,Arriva London North,Arriva London,Tottenham,Haringey,Reported Minor Injury - Treated at Hospital,Personal Injury,Passenger,Male,Child
2017,8/1/2017,41,Arriva London North,Arriva London,Tottenham,Not specified,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2017,8/1/2017,43,Metroline,Metroline,Holloway,Islington,Injuries treated on scene,Collision Incident,Passenger,Male,Adult
2017,8/1/2017,43,Metroline,Metroline,Holloway,Islington,Reported Minor Injury - Treated at Hospital,Collision Incident,Passenger,Female,Adult
2017,8/1/2017,43,Metroline,Metroline,Holloway,Islington,Reported Minor Injury - Treated at Hospital,Collision Incident,Passenger,Female,Elderly
2017,8/1/2017,43,Metroline,Metroline,Holloway,Islington,Reported Minor Injury - Treated at Hospital,Collision Incident,Passenger,Male,Elderly
2017,8/1/2017,46,Metroline,Metroline,King'S Cross,City of London,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown
2017,8/1/2017,48,Arriva London North,Arriva London,Ash Grove (Arriva),Hackney,Injuries treated on scene,Collision Incident,Passenger,Male,Adult
2017,8/1/2017,49,Abellio London,Abellio,Battersea (Abellio London),Kensington & Chelsea,Injuries treated on scene,Personal Injury,Passenger,Male,Adult
2017,8/1/2017,49,Abellio London,Abellio,Battersea (Abellio London),Wandsworth,Reported Minor Injury - Treated at Hospital,Collision Incident,Cyclist,Male,Youth
2017,8/1/2017,50,Arriva London South,Arriva London,Brixton,Croydon,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown
2017,8/1/2017,50,Arriva London South,Arriva London,Brixton,Lambeth,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown
2017,8/1/2017,51,Selkent,Stagecoach,Plumstead,Greenwich,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2017,8/1/2017,51,Selkent,Stagecoach,Plumstead,Greenwich,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2017,8/1/2017,51,Selkent,Stagecoach,Plumstead,Greenwich,Injuries treated on scene,Personal Injury,Passenger,Unknown,Unknown
2017,8/1/2017,51,Selkent,Stagecoach,Plumstead,Greenwich,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2017,8/1/2017,52,Metroline,Metroline,Willesden,Brent,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
